anser_brachyrhynchus ENSABRG00000017414
anas_platyrhynchos ENSAPLG00000029126
coturnix_japonica ENSCJPG00005018688
gallus_gallus ENSGALG00000039084
meleagris_gallopavo ENSMGAG00000015510
numida_meleagris ENSNMEG00000012347
lepidothrix_coronata ENSLCOG00000011050
manacus_vitellinus ENSMVIG00005019368
lonchura_striata ENSLSDG00000013790
taeniopygia_guttata ENSTGUG00000008559
zonotrichia_albicollis ENSZALG00000013022
junco_hyemalis ENSJHYG00000014382
serinus_canaria ENSSCAG00000012300
ficedula_albicollis ENSFALG00000004972
melopsittacus_undulatus ENSMUNG00000005893
calidris_pygmaea ENSCPGG00000016738
calidris_pugnax ENSCPUG00000012667
apteryx_haastii ENSAHAG00000010588
apteryx_rowi ENSARWG00000007402
apteryx_owenii ENSAOWG00000013830
dromaius_novaehollandiae ENSDNVG00000014596
nothoprocta_perdicaria ENSNPEG00000010052
crocodylus_porosus ENSCPRG00005010002
chelonoidis_abingdonii ENSCABG00000018840
gopherus_agassizii ENSGAGG00000022934
chrysemys_picta ENSCPBG00000014014
pelodiscus_sinensis ENSPSIG00000000490
pan_paniscus ENSPPAG00000020883
pan_troglodytes ENSPTRG00000008973
gorilla_gorilla ENSGGOG00000024807
homo_sapiens ENSG00000265118
homo_sapiens ENSG00000126860
pongo_abelii ENSPPYG00000008150
nomascus_leucogenys ENSNLEG00000010986
rhinopithecus_bieti ENSRBIG00000040376
rhinopithecus_roxellana ENSRROG00000029862
colobus_angolensis ENSCANG00000037490
piliocolobus_tephrosceles ENSPTEG00000001481
mandrillus_leucophaeus ENSMLEG00000031322
cercocebus_atys ENSCATG00000002114
macaca_mulatta ENSMMUG00000008604
macaca_fascicularis ENSMFAG00000003552
macaca_nemestrina ENSMNEG00000043705
theropithecus_gelada ENSTGEG00000012807
papio_anubis ENSPANG00000023110
chlorocebus_sabaeus ENSCSAG00000006619
saimiri_boliviensis ENSSBOG00000021188
callithrix_jacchus ENSCJAG00000014096
cebus_capucinus ENSCCAG00000028523
aotus_nancymaae ENSANAG00000038419
prolemur_simus ENSPSMG00000015849
otolemur_garnettii ENSOGAG00000033499
castor_canadensis ENSCCNG00000021858
dipodomys_ordii ENSDORG00000026168
mus_spretus MGP_SPRETEiJ_G0017670
mus_spicilegus ENSMSIG00000009262
mus_musculus ENSMUSG00000078771
mus_caroli MGP_CAROLIEiJ_G0016826
mus_pahari MGP_PahariEiJ_G0017963
rattus_norvegicus ENSRNOG00000022764
meriones_unguiculatus ENSMUGG00000018756
meriones_unguiculatus ENSMUGG00000018731
microtus_ochrogaster ENSMOCG00000003867
peromyscus_maniculatus ENSPEMG00000009997
cricetulus_griseus ENSCGRG00001001421
cricetulus_griseus ENSCGRG00000009013
cricetulus_griseus ENSCGRG00015014859
mesocricetus_auratus ENSMAUG00000011179
nannospalax_galili ENSNGAG00000020994
spermophilus_dauricus ENSSDAG00000024006
marmota_marmota ENSMMMG00000012771
urocitellus_parryii ENSUPAG00010022481
chinchilla_lanigera ENSCLAG00000013303
cavia_porcellus ENSCPOG00000032224
heterocephalus_glaber ENSHGLG00000008853
heterocephalus_glaber ENSHGLG00100011209
oryctolagus_cuniculus ENSOCUG00000008603
ochotona_princeps ENSOPRG00000004088
tupaia_belangeri ENSTBEG00000002754
ursus_americanus ENSUAMG00000018878
ursus_maritimus ENSUMAG00000015109
ailuropoda_melanoleuca ENSAMEG00000005406
neovison_vison ENSNVIG00000018714
canis_lupus ENSCAFG00020014660
canis_lupus ENSCAFG00000029405
vulpes_vulpes ENSVVUG00000015363
panthera_tigris ENSPTIG00000021682
panthera_pardus ENSPPRG00000003824
felis_catus ENSFCAG00000043747
equus_caballus ENSECAG00000004031
equus_asinus ENSEASG00005010859
tursiops_truncatus ENSTTRG00000015396
vicugna_pacos ENSVPAG00000003151
sus_scrofa ENSSSCG00000017749
ovis_aries ENSOARG00000003975
capra_hircus ENSCHIG00000025780
bos_indicus ENSBIXG00000008117
bos_indicus ENSBIXG00005018153
bos_taurus ENSBTAG00000009354
bos_mutus ENSBMUG00000011235
bison_bison ENSBBBG00000016984
pteropus_vampyrus ENSPVAG00000002617
myotis_lucifugus ENSMLUG00000002993
sorex_araneus ENSSARG00000008676
loxodonta_africana ENSLAFG00000000268
echinops_telfairi ENSETEG00000003459
choloepus_hoffmanni ENSCHOG00000002130
dasypus_novemcinctus ENSDNOG00000048159
vombatus_ursinus ENSVURG00010011353
phascolarctos_cinereus ENSPCIG00000027686
sarcophilus_harrisii ENSSHAG00000018934
monodelphis_domestica ENSMODG00000019218
ornithorhynchus_anatinus ENSOANG00000005672
anolis_carolinensis ENSACAG00000008960
pogona_vitticeps ENSPVIG00000021753
notechis_scutatus ENSNSUG00000012381
salvator_merianae ENSSMRG00000013238
xenopus_tropicalis ENSXETG00000001636
