chelonoidis_abingdonii ENSCABG00000006084
gopherus_agassizii ENSGAGG00000007393
pelodiscus_sinensis ENSPSIG00000000554
crocodylus_porosus ENSCPRG00005014669
dromaius_novaehollandiae ENSDNVG00000002651
nothoprocta_perdicaria ENSNPEG00000013074
calidris_pugnax ENSCPUG00000015563
calidris_pygmaea ENSCPGG00000001078
meleagris_gallopavo ENSMGAG00000015430
salvator_merianae ENSSMRG00000009881
notechis_scutatus ENSNSUG00000005738
ursus_maritimus ENSUMAG00000009388
ursus_americanus ENSUAMG00000006236
canis_lupus_dingo ENSCAFG00020024249
canis_lupus_familiaris ENSCAFG00000003358
bos_taurus ENSBTAG00000043955
erinaceus_europaeus ENSEEUG00000013154
sorex_araneus ENSSARG00000009517
loxodonta_africana ENSLAFG00000029050
echinops_telfairi ENSETEG00000002288
meriones_unguiculatus ENSMUGG00000012269
sarcophilus_harrisii ENSSHAG00000000204
ornithorhynchus_anatinus ENSOANG00000000288
