anolis_carolinensis ENSACAG00000009552
pogona_vitticeps ENSPVIG00000025541
notechis_scutatus ENSNSUG00000009421
salvator_merianae ENSSMRG00000004819
sphenodon_punctatus ENSSPUG00000005874
chelonoidis_abingdonii ENSCABG00000011162
gopherus_agassizii ENSGAGG00000007762
chrysemys_picta_bellii ENSCPBG00000025398
pelodiscus_sinensis ENSPSIG00000003954
notamacropus_eugenii ENSMEUG00000010437
phascolarctos_cinereus ENSPCIG00000011971
sarcophilus_harrisii ENSSHAG00000015688
monodelphis_domestica ENSMODG00000015580
cavia_porcellus ENSCPOG00000012744
cavia_aperea ENSCAPG00000005272
octodon_degus ENSODEG00000006164
chinchilla_lanigera ENSCLAG00000008621
heterocephalus_glaber_male ENSHGLG00100012855
heterocephalus_glaber_female ENSHGLG00000005691
fukomys_damarensis ENSFDAG00000020479
dipodomys_ordii ENSDORG00000013316
mus_spicilegus ENSMSIG00000020121
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027100
mus_musculus ENSMUSG00000052139
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028096
mus_pahari MGP_PahariEiJ_G0029281
rattus_norvegicus ENSRNOG00000004364
meriones_unguiculatus ENSMUGG00000020366
cricetulus_griseus_chok1gshd ENSCGRG00001024212
cricetulus_griseus_crigri ENSCGRG00000003224
cricetulus_griseus_crigri-picr ENSCGRG00015025041
mesocricetus_auratus ENSMAUG00000009862
peromyscus_maniculatus_bairdii ENSPEMG00000022521
microtus_ochrogaster ENSMOCG00000018544
nannospalax_galili ENSNGAG00000018391
castor_canadensis ENSCCNG00000003016
jaculus_jaculus ENSJJAG00000022485
spermophilus_dauricus ENSSDAG00000006467
urocitellus_parryii ENSUPAG00010005679
marmota_marmota_marmota ENSMMMG00000020170
ictidomys_tridecemlineatus ENSSTOG00000012620
erinaceus_europaeus ENSEEUG00000000635
sorex_araneus ENSSARG00000002940
echinops_telfairi ENSETEG00000017302
vulpes_vulpes ENSVVUG00000001888
equus_asinus_asinus ENSEASG00005009069
equus_caballus ENSECAG00000018411
ursus_maritimus ENSUMAG00000020205
mustela_putorius_furo ENSMPUG00000017990
myotis_lucifugus ENSMLUG00000000193
bos_mutus ENSBMUG00000012891
bos_taurus ENSBTAG00000031335
bison_bison_bison ENSBBBG00000015209
ovis_aries ENSOARG00000019458
capra_hircus ENSCHIG00000003249
sus_scrofa ENSSSCG00000026465
oryctolagus_cuniculus ENSOCUG00000010695
ochotona_princeps ENSOPRG00000011926
dasypus_novemcinctus ENSDNOG00000008062
pan_paniscus ENSPPAG00000039093
pan_troglodytes ENSPTRG00000011783
homo_sapiens ENSG00000158019
gorilla_gorilla ENSGGOG00000011445
pongo_abelii ENSPPYG00000012532
nomascus_leucogenys ENSNLEG00000015290
rhinopithecus_bieti ENSRBIG00000033019
rhinopithecus_roxellana ENSRROG00000035081
piliocolobus_tephrosceles ENSPTEG00000007265
colobus_angolensis_palliatus ENSCANG00000032840
mandrillus_leucophaeus ENSMLEG00000036956
cercocebus_atys ENSCATG00000031037
papio_anubis ENSPANG00000023124
theropithecus_gelada ENSTGEG00000024533
macaca_fascicularis ENSMFAG00000042120
