drosophila_melanogaster FBgn0032259
caenorhabditis_elegans_strain_n2 WBGene00007202
notechis_scutatus ENSNSUG00000010518
pogona_vitticeps ENSPVIG00000020852
salvator_merianae ENSSMRG00000015372
sphenodon_punctatus ENSSPUG00000011895
chelonoidis_abingdonii ENSCABG00000007802
gopherus_agassizii ENSGAGG00000006766
chrysemys_picta_bellii ENSCPBG00000006841
pelodiscus_sinensis ENSPSIG00000012465
xenopus_tropicalis ENSXETG00000002842
latimeria_chalumnae ENSLACG00000002470
cyprinodon_variegatus ENSCVAG00000004657
fundulus_heteroclitus ENSFHEG00000010697
poecilia_latipinna ENSPLAG00000001926
poecilia_formosa ENSPFOG00000019931
poecilia_reticulata ENSPREG00000001145
poecilia_mexicana ENSPMEG00000022559
gambusia_affinis ENSGAFG00000010793
xiphophorus_couchianus ENSXCOG00000016154
kryptolebias_marmoratus ENSKMAG00000003959
oryzias_latipes ENSORLG00020004747
oryzias_latipes ENSORLG00000015103
oryzias_latipes_asm223469v1 ENSORLG00015006159
oryzias_melastigma ENSOMEG00000022075
astatotilapia_calliptera ENSACLG00000001836
maylandia_zebra ENSMZEG00005014192
haplochromis_burtoni ENSHBUG00000023541
pundamilia_nyererei ENSPNYG00000011487
neolamprologus_brichardi ENSNBRG00000018188
oreochromis_niloticus ENSONIG00000021156
amphilophus_citrinellus ENSACIG00000006337
scophthalmus_maximus ENSSMAG00000016306
cynoglossus_semilaevis ENSCSEG00000016413
monopterus_albus ENSMALG00000003655
monopterus_albus ENSMALG00000013511
mastacembelus_armatus ENSMAMG00000010698
seriola_lalandi_dorsalis ENSSLDG00000015256
seriola_lalandi_dorsalis ENSSLDG00000009873
seriola_dumerili ENSSDUG00000007406
anabas_testudineus ENSATEG00000008859
gasterosteus_aculeatus ENSGACG00000002647
labrus_bergylta ENSLBEG00000028172
mola_mola ENSMMOG00000019353
tetraodon_nigroviridis ENSTNIG00000002453
amphiprion_ocellaris ENSAOCG00000023885
amphiprion_percula ENSAPEG00000003934
stegastes_partitus ENSSPAG00000000608
