takifugu_rubripes ENSTRUG00000008425
tetraodon_nigroviridis ENSTNIG00000018915
mola_mola ENSMMOG00000014184
labrus_bergylta ENSLBEG00000006964
monopterus_albus ENSMALG00000021639
mastacembelus_armatus ENSMAMG00000014551
anabas_testudineus ENSATEG00000020903
seriola_dumerili ENSSDUG00000022624
seriola_lalandi_dorsalis ENSSLDG00000011240
scophthalmus_maximus ENSSMAG00000018723
amphiprion_ocellaris ENSAOCG00000021537
amphiprion_percula ENSAPEG00000018144
acanthochromis_polyacanthus ENSAPOG00000017916
stegastes_partitus ENSSPAG00000021248
maylandia_zebra ENSMZEG00005015620
astatotilapia_calliptera ENSACLG00000011963
haplochromis_burtoni ENSHBUG00000005940
pundamilia_nyererei ENSPNYG00000012475
neolamprologus_brichardi ENSNBRG00000012992
amphilophus_citrinellus ENSACIG00000012625
poecilia_formosa ENSPFOG00000000704
poecilia_formosa ENSPFOG00000000434
poecilia_latipinna ENSPLAG00000015113
poecilia_mexicana ENSPMEG00000017831
poecilia_reticulata ENSPREG00000022845
poecilia_latipinna ENSPLAG00000005798
xiphophorus_couchianus ENSXCOG00000006726
xiphophorus_maculatus ENSXMAG00000007797
gambusia_affinis ENSGAFG00000001793
fundulus_heteroclitus ENSFHEG00000017342
cyprinodon_variegatus ENSCVAG00000021733
kryptolebias_marmoratus ENSKMAG00000020378
oryzias_latipes ENSORLG00020018220
oryzias_latipes_asm223469v1 ENSORLG00015015685
oryzias_latipes ENSORLG00000005263
oryzias_melastigma ENSOMEG00000022936
cynoglossus_semilaevis ENSCSEG00000006445
periophthalmus_magnuspinnatus ENSPMGG00000019018
gasterosteus_aculeatus ENSGACG00000006847
hippocampus_comes ENSHCOG00000003167
gadus_morhua ENSGMOG00000004946
esox_lucius ENSELUG00000005007
pygocentrus_nattereri ENSPNAG00000024791
astyanax_mexicanus ENSAMXG00000006250
ictalurus_punctatus ENSIPUG00000004099
danio_rerio ENSDARG00000102056
scleropages_formosus ENSSFOG00015012759
paramormyrops_kingsleyae ENSPKIG00000024116
lepisosteus_oculatus ENSLOCG00000011559
