pygocentrus_nattereri ENSPNAG00000024971
ictalurus_punctatus ENSIPUG00000004641
danio_rerio ENSDARG00000030078
danio_rerio ENSDARG00000045224
mola_mola ENSMMOG00000009981
takifugu_rubripes ENSTRUG00000004324
amphiprion_ocellaris ENSAOCG00000024011
eptatretus_burgeri ENSEBUG00000011296
eptatretus_burgeri ENSEBUG00000003941
ciona_intestinalis ENSCING00000014070
ciona_savignyi ENSCSAVG00000008309
ciona_savignyi ENSCSAVG00000002058
ciona_intestinalis ENSCING00000012454
ciona_intestinalis ENSCING00000002429
ciona_savignyi ENSCSAVG00000002291
xenopus_tropicalis ENSXETG00000034163
ficedula_albicollis ENSFALG00000003289
ciona_intestinalis ENSCING00000013652
