gopherus_agassizii ENSGAGG00000012562
chelonoidis_abingdonii ENSCABG00000005659
chrysemys_picta_bellii ENSCPBG00000015461
pelodiscus_sinensis ENSPSIG00000003746
lepidothrix_coronata ENSLCOG00000006833
manacus_vitellinus ENSMVIG00005016492
junco_hyemalis ENSJHYG00000017119
zonotrichia_albicollis ENSZALG00000016827
serinus_canaria ENSSCAG00000012767
lonchura_striata_domestica ENSLSDG00000001601
cyanistes_caeruleus ENSCCEG00000006261
parus_major ENSPMJG00000011990
ficedula_albicollis ENSFALG00000003467
melopsittacus_undulatus ENSMUNG00000005871
calidris_pygmaea ENSCPGG00000007583
calidris_pugnax ENSCPUG00000009143
gallus_gallus ENSGALG00000001956
coturnix_japonica ENSCJPG00005017359
numida_meleagris ENSNMEG00000013187
anser_brachyrhynchus ENSABRG00000012758
anas_platyrhynchos_platyrhynchos ENSAPLG00000010949
apteryx_owenii ENSAOWG00000007599
apteryx_haastii ENSAHAG00000018637
apteryx_rowi ENSARWG00000017141
dromaius_novaehollandiae ENSDNVG00000011373
nothoprocta_perdicaria ENSNPEG00000014937
crocodylus_porosus ENSCPRG00005014989
anolis_carolinensis ENSACAG00000002519
pogona_vitticeps ENSPVIG00000002267
notechis_scutatus ENSNSUG00000013709
salvator_merianae ENSSMRG00000004139
sphenodon_punctatus ENSSPUG00000012669
pan_troglodytes ENSPTRG00000001131
pan_paniscus ENSPPAG00000038025
homo_sapiens ENSG00000116774
gorilla_gorilla ENSGGOG00000012453
pongo_abelii ENSPPYG00000001003
nomascus_leucogenys ENSNLEG00000004677
cercocebus_atys ENSCATG00000041714
theropithecus_gelada ENSTGEG00000005531
papio_anubis ENSPANG00000015794
macaca_fascicularis ENSMFAG00000041763
macaca_mulatta ENSMMUG00000021536
macaca_nemestrina ENSMNEG00000028120
mandrillus_leucophaeus ENSMLEG00000026231
chlorocebus_sabaeus ENSCSAG00000001647
piliocolobus_tephrosceles ENSPTEG00000031351
colobus_angolensis_palliatus ENSCANG00000033923
rhinopithecus_roxellana ENSRROG00000039788
rhinopithecus_bieti ENSRBIG00000037707
cebus_capucinus ENSCCAG00000034108
callithrix_jacchus ENSCJAG00000045081
saimiri_boliviensis_boliviensis ENSSBOG00000019004
aotus_nancymaae ENSANAG00000022699
carlito_syrichta ENSTSYG00000011300
microcebus_murinus ENSMICG00000001412
propithecus_coquereli ENSPCOG00000012805
prolemur_simus ENSPSMG00000013692
otolemur_garnettii ENSOGAG00000013922
ochotona_princeps ENSOPRG00000015241
tupaia_belangeri ENSTBEG00000002741
capra_hircus ENSCHIG00000025685
ovis_aries ENSOARG00000019942
bos_taurus ENSBTAG00000011327
bos_mutus ENSBMUG00000003103
bison_bison_bison ENSBBBG00000007646
tursiops_truncatus ENSTTRG00000000312
erinaceus_europaeus ENSEEUG00000009546
ursus_maritimus ENSUMAG00000012812
ursus_americanus ENSUAMG00000021159
ailuropoda_melanoleuca ENSAMEG00000003210
neovison_vison ENSNVIG00000004948
mustela_putorius_furo ENSMPUG00000005367
canis_lupus_dingo ENSCAFG00020000921
canis_lupus_familiaris ENSCAFG00000009334
