caenorhabditis_elegans_strain_n2 WBGene00007189
drosophila_melanogaster FBgn0034649
gopherus_agassizii ENSGAGG00000009512
chelonoidis_abingdonii ENSCABG00000000204
chrysemys_picta_bellii ENSCPBG00000008700
pelodiscus_sinensis ENSPSIG00000001885
calidris_pygmaea ENSCPGG00000005980
calidris_pugnax ENSCPUG00000004250
melopsittacus_undulatus ENSMUNG00000016809
junco_hyemalis ENSJHYG00000013251
zonotrichia_albicollis ENSZALG00000010194
lonchura_striata_domestica ENSLSDG00000014105
parus_major ENSPMJG00000007354
cyanistes_caeruleus ENSCCEG00000016158
ficedula_albicollis ENSFALG00000015068
lepidothrix_coronata ENSLCOG00000008406
manacus_vitellinus ENSMVIG00005009502
anser_brachyrhynchus ENSABRG00000021275
anas_platyrhynchos_platyrhynchos ENSAPLG00000028189
gallus_gallus ENSGALG00000010768
coturnix_japonica ENSCJPG00005013862
numida_meleagris ENSNMEG00000001588
apteryx_haastii ENSAHAG00000002218
apteryx_rowi ENSARWG00000015275
apteryx_owenii ENSAOWG00000018211
dromaius_novaehollandiae ENSDNVG00000008351
nothoprocta_perdicaria ENSNPEG00000007386
crocodylus_porosus ENSCPRG00005014387
anolis_carolinensis ENSACAG00000003466
pogona_vitticeps ENSPVIG00000022609
notechis_scutatus ENSNSUG00000002133
salvator_merianae ENSSMRG00000010223
sphenodon_punctatus ENSSPUG00000014863
ursus_americanus ENSUAMG00000012180
ailuropoda_melanoleuca ENSAMEG00000019171
canis_lupus_familiaris ENSCAFG00000011865
canis_lupus_dingo ENSCAFG00020019816
vulpes_vulpes ENSVVUG00000016270
myotis_lucifugus ENSMLUG00000001228
jaculus_jaculus ENSJJAG00000013216
ochotona_princeps ENSOPRG00000006837
chinchilla_lanigera ENSCLAG00000017954
octodon_degus ENSODEG00000019551
cavia_porcellus ENSCPOG00000003787
heterocephalus_glaber_female ENSHGLG00000020908
heterocephalus_glaber_male ENSHGLG00100018491
dipodomys_ordii ENSDORG00000011680
rattus_norvegicus ENSRNOG00000060604
rattus_norvegicus ENSRNOG00000007735
mus_spicilegus ENSMSIG00000008141
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015699
mus_musculus ENSMUSG00000050229
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014895
mus_pahari MGP_PahariEiJ_G0028132
meriones_unguiculatus ENSMUGG00000012794
cricetulus_griseus_chok1gshd ENSCGRG00001004342
cricetulus_griseus_crigri-picr ENSCGRG00015015860
mesocricetus_auratus ENSMAUG00000002040
microtus_ochrogaster ENSMOCG00000001955
peromyscus_maniculatus_bairdii ENSPEMG00000004635
urocitellus_parryii ENSUPAG00010011124
ictidomys_tridecemlineatus ENSSTOG00000021767
spermophilus_dauricus ENSSDAG00000007592
marmota_marmota_marmota ENSMMMG00000022376
tupaia_belangeri ENSTBEG00000006731
homo_sapiens ENSG00000143315
gorilla_gorilla ENSGGOG00000028160
pongo_abelii ENSPPYG00000000645
nomascus_leucogenys ENSNLEG00000013425
chlorocebus_sabaeus ENSCSAG00000000083
macaca_mulatta ENSMMUG00000047089
otolemur_garnettii ENSOGAG00000030907
ovis_aries ENSOARG00000007357
capra_hircus ENSCHIG00000006611
bos_mutus ENSBMUG00000013064
bos_taurus ENSBTAG00000002419
bison_bison_bison ENSBBBG00000007328
tursiops_truncatus ENSTTRG00000001822
sus_scrofa ENSSSCG00000038017
vicugna_pacos ENSVPAG00000002834
pteropus_vampyrus ENSPVAG00000007964
equus_asinus_asinus ENSEASG00005003195
dasypus_novemcinctus ENSDNOG00000005206
choloepus_hoffmanni ENSCHOG00000008706
loxodonta_africana ENSLAFG00000000484
procavia_capensis ENSPCAG00000005819
oryctolagus_cuniculus ENSOCUG00000015291
monodelphis_domestica ENSMODG00000009991
phascolarctos_cinereus ENSPCIG00000027165
xenopus_tropicalis ENSXETG00000006188
latimeria_chalumnae ENSLACG00000008222
paramormyrops_kingsleyae ENSPKIG00000001831
scleropages_formosus ENSSFOG00015018263
pygocentrus_nattereri ENSPNAG00000027562
astyanax_mexicanus ENSAMXG00000015186
ictalurus_punctatus ENSIPUG00000018392
danio_rerio ENSDARG00000024277
takifugu_rubripes ENSTRUG00000003964
tetraodon_nigroviridis ENSTNIG00000008750
cynoglossus_semilaevis ENSCSEG00000013027
gambusia_affinis ENSGAFG00000019714
xiphophorus_maculatus ENSXMAG00000001999
poecilia_formosa ENSPFOG00000012278
poecilia_latipinna ENSPLAG00000022556
poecilia_mexicana ENSPMEG00000001296
poecilia_reticulata ENSPREG00000008956
fundulus_heteroclitus ENSFHEG00000017380
cyprinodon_variegatus ENSCVAG00000005015
kryptolebias_marmoratus ENSKMAG00000004120
oryzias_latipes ENSORLG00000005303
oryzias_latipes_asm223469v1 ENSORLG00015003034
oryzias_latipes ENSORLG00020006597
oryzias_melastigma ENSOMEG00000018851
monopterus_albus ENSMALG00000016203
mastacembelus_armatus ENSMAMG00000016367
anabas_testudineus ENSATEG00000022622
seriola_dumerili ENSSDUG00000005360
seriola_dumerili ENSSDUG00000005339
seriola_lalandi_dorsalis ENSSLDG00000001935
scophthalmus_maximus ENSSMAG00000001597
mola_mola ENSMMOG00000005475
labrus_bergylta ENSLBEG00000028312
gasterosteus_aculeatus ENSGACG00000001917
hippocampus_comes ENSHCOG00000011753
amphiprion_ocellaris ENSAOCG00000008798
amphiprion_percula ENSAPEG00000007733
acanthochromis_polyacanthus ENSAPOG00000001835
stegastes_partitus ENSSPAG00000000485
haplochromis_burtoni ENSHBUG00000009854
pundamilia_nyererei ENSPNYG00000011452
maylandia_zebra ENSMZEG00005024974
astatotilapia_calliptera ENSACLG00000013188
neolamprologus_brichardi ENSNBRG00000008731
oreochromis_niloticus ENSONIG00000017965
amphilophus_citrinellus ENSACIG00000008791
gadus_morhua ENSGMOG00000015029
esox_lucius ENSELUG00000001011
esox_lucius ENSELUG00000024224
lepisosteus_oculatus ENSLOCG00000013256
eptatretus_burgeri ENSEBUG00000016419
ciona_savignyi ENSCSAVG00000002809
saccharomyces_cerevisiae YJR013W
