ciona_savignyi ENSCSAVG00000007987
ciona_intestinalis ENSCING00000006503
paramormyrops_kingsleyae ENSPKIG00000023567
scleropages_formosus ENSSFOG00015001072
astyanax_mexicanus ENSAMXG00000016338
pygocentrus_nattereri ENSPNAG00000008826
danio_rerio ENSDARG00000021336
astyanax_mexicanus ENSAMXG00000010055
xiphophorus_maculatus ENSXMAG00000011467
gambusia_affinis ENSGAFG00000008511
poecilia_mexicana ENSPMEG00000006721
poecilia_latipinna ENSPLAG00000018366
poecilia_reticulata ENSPREG00000002286
poecilia_formosa ENSPFOG00000002392
cyprinodon_variegatus ENSCVAG00000010220
fundulus_heteroclitus ENSFHEG00000004042
oryzias_latipes_asm223469v1 ENSORLG00015012458
oryzias_latipes ENSORLG00020014033
oryzias_melastigma ENSOMEG00000006589
astatotilapia_calliptera ENSACLG00000022952
haplochromis_burtoni ENSHBUG00000019061
oreochromis_niloticus ENSONIG00000011503
amphiprion_ocellaris ENSAOCG00000014196
amphiprion_percula ENSAPEG00000007008
acanthochromis_polyacanthus ENSAPOG00000017552
stegastes_partitus ENSSPAG00000021382
seriola_lalandi_dorsalis ENSSLDG00000002064
cynoglossus_semilaevis ENSCSEG00000008650
monopterus_albus ENSMALG00000012254
esox_lucius ENSELUG00000001797
lepisosteus_oculatus ENSLOCG00000015535
notechis_scutatus ENSNSUG00000011751
poecilia_formosa ENSPFOG00000023634
xiphophorus_couchianus ENSXCOG00000011755
maylandia_zebra ENSMZEG00005022725
pundamilia_nyererei ENSPNYG00000018748
neolamprologus_brichardi ENSNBRG00000011464
anabas_testudineus ENSATEG00000003373
takifugu_rubripes ENSTRUG00000022983
paramormyrops_kingsleyae ENSPKIG00000023491
ursus_americanus ENSUAMG00000000377
drosophila_melanogaster FBgn0005558
caenorhabditis_elegans_strain_n2 WBGene00006870
