apteryx_haastii ENSAHAG00000017866
apteryx_owenii ENSAOWG00000009642
apteryx_rowi ENSARWG00000009497
dromaius_novaehollandiae ENSDNVG00000013416
nothoprocta_perdicaria ENSNPEG00000007956
anser_brachyrhynchus ENSABRG00000020832
anas_platyrhynchos ENSAPLG00000002899
coturnix_japonica ENSCJPG00005017094
meleagris_gallopavo ENSMGAG00000004092
gallus_gallus ENSGALG00000002499
numida_meleagris ENSNMEG00000006415
calidris_pygmaea ENSCPGG00000000333
calidris_pugnax ENSCPUG00000018513
lonchura_striata ENSLSDG00000014885
taeniopygia_guttata ENSTGUG00000001709
serinus_canaria ENSSCAG00000015467
junco_hyemalis ENSJHYG00000006213
zonotrichia_albicollis ENSZALG00000011837
parus_major ENSPMJG00000006638
cyanistes_caeruleus ENSCCEG00000018805
ficedula_albicollis ENSFALG00000000734
manacus_vitellinus ENSMVIG00005012523
lepidothrix_coronata ENSLCOG00000009235
melopsittacus_undulatus ENSMUNG00000007360
crocodylus_porosus ENSCPRG00005000067
chelonoidis_abingdonii ENSCABG00000006744
gopherus_agassizii ENSGAGG00000016088
chrysemys_picta ENSCPBG00000018655
pelodiscus_sinensis ENSPSIG00000011439
pogona_vitticeps ENSPVIG00000004229
anolis_carolinensis ENSACAG00000013198
notechis_scutatus ENSNSUG00000019714
salvator_merianae ENSSMRG00000011677
sphenodon_punctatus ENSSPUG00000001091
ornithorhynchus_anatinus ENSOANG00000010566
myotis_lucifugus ENSMLUG00000013694
mustela_putorius ENSMPUG00000014941
homo_sapiens ENSG00000271741
ornithorhynchus_anatinus ENSOANG00000010569
ornithorhynchus_anatinus ENSOANG00000020638
ovis_aries ENSOARG00000019470
capra_hircus ENSCHIG00000027080
bos_indicus ENSBIXG00000025611
bos_indicus ENSBIXG00005004548
bos_taurus ENSBTAG00000021023
bos_mutus ENSBMUG00000021510
bison_bison ENSBBBG00000021494
tursiops_truncatus ENSTTRG00000007245
sus_scrofa ENSSSCG00000003627
vicugna_pacos ENSVPAG00000001219
ursus_maritimus ENSUMAG00000007600
ursus_americanus ENSUAMG00000001176
ailuropoda_melanoleuca ENSAMEG00000000760
mustela_putorius ENSMPUG00000014924
neovison_vison ENSNVIG00000011677
canis_lupus ENSCAFG00020009999
canis_lupus ENSCAFG00000003583
vulpes_vulpes ENSVVUG00000000796
panthera_pardus ENSPPRG00000013260
panthera_tigris ENSPTIG00000008677
felis_catus ENSFCAG00000029162
equus_caballus ENSECAG00000008800
equus_asinus ENSEASG00005012020
pteropus_vampyrus ENSPVAG00000001866
myotis_lucifugus ENSMLUG00000004018
sorex_araneus ENSSARG00000000380
erinaceus_europaeus ENSEEUG00000005401
ursus_americanus ENSUAMG00000001306
meriones_unguiculatus ENSMUGG00000025815
castor_canadensis ENSCCNG00000022095
dipodomys_ordii ENSDORG00000010296
mus_spretus MGP_SPRETEiJ_G0027465
mus_spicilegus ENSMSIG00000016864
mus_musculus ENSMUSG00000042446
mus_caroli MGP_CAROLIEiJ_G0026486
mus_pahari MGP_PahariEiJ_G0028817
rattus_norvegicus ENSRNOG00000012397
meriones_unguiculatus ENSMUGG00000023287
meriones_unguiculatus ENSMUGG00000023241
cricetulus_griseus ENSCGRG00001024188
cricetulus_griseus ENSCGRG00000017003
cricetulus_griseus ENSCGRG00015007584
mesocricetus_auratus ENSMAUG00000012351
microtus_ochrogaster ENSMOCG00000000547
peromyscus_maniculatus ENSPEMG00000022163
nannospalax_galili ENSNGAG00000004986
jaculus_jaculus ENSJJAG00000011913
marmota_marmota ENSMMMG00000007967
spermophilus_dauricus ENSSDAG00000013024
urocitellus_parryii ENSUPAG00010000592
ictidomys_tridecemlineatus ENSSTOG00000001750
chinchilla_lanigera ENSCLAG00000009236
octodon_degus ENSODEG00000005948
heterocephalus_glaber ENSHGLG00100005343
heterocephalus_glaber ENSHGLG00000014478
fukomys_damarensis ENSFDAG00000000247
cavia_porcellus ENSCPOG00000008336
cavia_aperea ENSCAPG00000008320
oryctolagus_cuniculus ENSOCUG00000013149
ochotona_princeps ENSOPRG00000013718
tupaia_belangeri ENSTBEG00000012066
pan_troglodytes ENSPTRG00000000519
pan_paniscus ENSPPAG00000031498
homo_sapiens ENSG00000146463
gorilla_gorilla ENSGGOG00000012150
pongo_abelii ENSPPYG00000001559
nomascus_leucogenys ENSNLEG00000010891
rhinopithecus_bieti ENSRBIG00000036089
rhinopithecus_roxellana ENSRROG00000042249
piliocolobus_tephrosceles ENSPTEG00000020506
colobus_angolensis ENSCANG00000036258
macaca_mulatta ENSMMUG00000019793
macaca_fascicularis ENSMFAG00000032709
macaca_nemestrina ENSMNEG00000028361
theropithecus_gelada ENSTGEG00000018322
papio_anubis ENSPANG00000011410
chlorocebus_sabaeus ENSCSAG00000001083
mandrillus_leucophaeus ENSMLEG00000043391
cercocebus_atys ENSCATG00000034945
saimiri_boliviensis ENSSBOG00000033026
cebus_capucinus ENSCCAG00000037293
callithrix_jacchus ENSCJAG00000001447
aotus_nancymaae ENSANAG00000032379
carlito_syrichta ENSTSYG00000004468
prolemur_simus ENSPSMG00000021040
microcebus_murinus ENSMICG00000031294
propithecus_coquereli ENSPCOG00000018590
otolemur_garnettii ENSOGAG00000017019
loxodonta_africana ENSLAFG00000007332
procavia_capensis ENSPCAG00000007563
echinops_telfairi ENSETEG00000004877
dasypus_novemcinctus ENSDNOG00000017647
choloepus_hoffmanni ENSCHOG00000011819
vombatus_ursinus ENSVURG00010003887
phascolarctos_cinereus ENSPCIG00000000748
notamacropus_eugenii ENSMEUG00000004838
sarcophilus_harrisii ENSSHAG00000016398
monodelphis_domestica ENSMODG00000017927
ornithorhynchus_anatinus ENSOANG00000030944
xenopus_tropicalis ENSXETG00000019116
latimeria_chalumnae ENSLACG00000014949
scleropages_formosus ENSSFOG00015009224
scleropages_formosus ENSSFOG00015023380
paramormyrops_kingsleyae ENSPKIG00000023057
erpetoichthys_calabaricus ENSECRG00000012035
callorhinchus_milii ENSCMIG00000008235
