takifugu_rubripes ENSTRUG00000016341
tetraodon_nigroviridis ENSTNIG00000015611
periophthalmus_magnuspinnatus ENSPMGG00000007491
scophthalmus_maximus ENSSMAG00000012039
gasterosteus_aculeatus ENSGACG00000014173
monopterus_albus ENSMALG00000005599
mastacembelus_armatus ENSMAMG00000004584
anabas_testudineus ENSATEG00000005033
labrus_bergylta ENSLBEG00000008840
mola_mola ENSMMOG00000000170
seriola_dumerili ENSSDUG00000017196
seriola_lalandi_dorsalis ENSSLDG00000015323
cynoglossus_semilaevis ENSCSEG00000021102
cynoglossus_semilaevis ENSCSEG00000007545
poecilia_mexicana ENSPMEG00000014873
poecilia_latipinna ENSPLAG00000004516
poecilia_formosa ENSPFOG00000014927
poecilia_reticulata ENSPREG00000004818
xiphophorus_maculatus ENSXMAG00000002551
gambusia_affinis ENSGAFG00000006847
cyprinodon_variegatus ENSCVAG00000018192
fundulus_heteroclitus ENSFHEG00000005090
kryptolebias_marmoratus ENSKMAG00000001503
oryzias_latipes_asm223469v1 ENSORLG00015019556
oryzias_latipes ENSORLG00020010261
oryzias_latipes ENSORLG00000001059
oryzias_melastigma ENSOMEG00000012031
astatotilapia_calliptera ENSACLG00000023147
maylandia_zebra ENSMZEG00005019724
pundamilia_nyererei ENSPNYG00000008045
haplochromis_burtoni ENSHBUG00000010785
neolamprologus_brichardi ENSNBRG00000015012
oreochromis_niloticus ENSONIG00000010586
amphilophus_citrinellus ENSACIG00000021461
amphiprion_ocellaris ENSAOCG00000009052
amphiprion_percula ENSAPEG00000010855
acanthochromis_polyacanthus ENSAPOG00000013343
stegastes_partitus ENSSPAG00000007782
gadus_morhua ENSGMOG00000007629
hippocampus_comes ENSHCOG00000000995
scleropages_formosus ENSSFOG00015018653
paramormyrops_kingsleyae ENSPKIG00000012876
sphenodon_punctatus ENSSPUG00000013139
notechis_scutatus ENSNSUG00000018306
ornithorhynchus_anatinus ENSOANG00000031353
gopherus_agassizii ENSGAGG00000007708
chelonoidis_abingdonii ENSCABG00000001507
chrysemys_picta_bellii ENSCPBG00000012248
pelodiscus_sinensis ENSPSIG00000005179
pogona_vitticeps ENSPVIG00000004368
anolis_carolinensis ENSACAG00000016597
salvator_merianae ENSSMRG00000014505
mus_spicilegus ENSMSIG00000000361
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028644
mus_musculus ENSMUSG00000061578
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027645
mus_pahari MGP_PahariEiJ_G0024226
rattus_norvegicus ENSRNOG00000028630
meriones_unguiculatus ENSMUGG00000015343
cricetulus_griseus_chok1gshd ENSCGRG00001000530
cricetulus_griseus_crigri ENSCGRG00000005900
cricetulus_griseus_crigri-picr ENSCGRG00015002567
mesocricetus_auratus ENSMAUG00000015972
microtus_ochrogaster ENSMOCG00000016878
peromyscus_maniculatus_bairdii ENSPEMG00000010439
nannospalax_galili ENSNGAG00000000182
jaculus_jaculus ENSJJAG00000009784
castor_canadensis ENSCCNG00000000746
chinchilla_lanigera ENSCLAG00000011576
octodon_degus ENSODEG00000005196
cavia_porcellus ENSCPOG00000000817
cavia_aperea ENSCAPG00000000447
heterocephalus_glaber_male ENSHGLG00100017668
heterocephalus_glaber_female ENSHGLG00000016442
fukomys_damarensis ENSFDAG00000001491
urocitellus_parryii ENSUPAG00010007146
ictidomys_tridecemlineatus ENSSTOG00000022344
spermophilus_dauricus ENSSDAG00000023248
marmota_marmota_marmota ENSMMMG00000005476
pan_paniscus ENSPPAG00000033924
pan_troglodytes ENSPTRG00000005507
homo_sapiens ENSG00000171435
gorilla_gorilla ENSGGOG00000009740
pongo_abelii ENSPPYG00000005006
nomascus_leucogenys ENSNLEG00000000305
colobus_angolensis_palliatus ENSCANG00000039433
piliocolobus_tephrosceles ENSPTEG00000004344
rhinopithecus_roxellana ENSRROG00000040123
rhinopithecus_bieti ENSRBIG00000038968
papio_anubis ENSPANG00000005123
theropithecus_gelada ENSTGEG00000021852
mandrillus_leucophaeus ENSMLEG00000043343
chlorocebus_sabaeus ENSCSAG00000002318
macaca_fascicularis ENSMFAG00000042933
macaca_nemestrina ENSMNEG00000043429
cercocebus_atys ENSCATG00000044499
macaca_mulatta ENSMMUG00000005421
cebus_capucinus ENSCCAG00000025231
saimiri_boliviensis_boliviensis ENSSBOG00000033625
callithrix_jacchus ENSCJAG00000009402
aotus_nancymaae ENSANAG00000025472
