apteryx_owenii ENSAOWG00000008111
apteryx_haastii ENSAHAG00000018890
apteryx_rowi ENSARWG00000017387
dromaius_novaehollandiae ENSDNVG00000011501
nothoprocta_perdicaria ENSNPEG00000014948
gallus_gallus ENSGALG00000001733
meleagris_gallopavo ENSMGAG00000004738
coturnix_japonica ENSCJPG00005016678
numida_meleagris ENSNMEG00000012740
anser_brachyrhynchus ENSABRG00000013519
anas_platyrhynchos ENSAPLG00000001904
taeniopygia_guttata ENSTGUG00000017525
lonchura_striata ENSLSDG00000005885
serinus_canaria ENSSCAG00000015466
junco_hyemalis ENSJHYG00000017016
zonotrichia_albicollis ENSZALG00000015045
cyanistes_caeruleus ENSCCEG00000006108
parus_major ENSPMJG00000017596
ficedula_albicollis ENSFALG00000000761
manacus_vitellinus ENSMVIG00005016669
lepidothrix_coronata ENSLCOG00000007521
calidris_pygmaea ENSCPGG00000006383
calidris_pugnax ENSCPUG00000009975
melopsittacus_undulatus ENSMUNG00000005857
crocodylus_porosus ENSCPRG00005015418
chelonoidis_abingdonii ENSCABG00000005839
gopherus_agassizii ENSGAGG00000019022
chrysemys_picta ENSCPBG00000018461
pelodiscus_sinensis ENSPSIG00000003702
anolis_carolinensis ENSACAG00000017947
pogona_vitticeps ENSPVIG00000002344
notechis_scutatus ENSNSUG00000013732
salvator_merianae ENSSMRG00000004221
sphenodon_punctatus ENSSPUG00000013085
sorex_araneus ENSSARG00000008296
dipodomys_ordii ENSDORG00000011666
echinops_telfairi ENSETEG00000014574
myotis_lucifugus ENSMLUG00000005456
pteropus_vampyrus ENSPVAG00000008171
ursus_maritimus ENSUMAG00000013436
ursus_americanus ENSUAMG00000015506
ailuropoda_melanoleuca ENSAMEG00000003413
mustela_putorius ENSMPUG00000005254
neovison_vison ENSNVIG00000024477
canis_lupus ENSCAFG00020008658
canis_lupus ENSCAFG00000013347
vulpes_vulpes ENSVVUG00000015931
panthera_tigris ENSPTIG00000009001
panthera_pardus ENSPPRG00000000185
felis_catus ENSFCAG00000026331
ovis_aries ENSOARG00000019791
capra_hircus ENSCHIG00000021380
bos_indicus ENSBIXG00000023829
bos_indicus ENSBIXG00005017655
bos_taurus ENSBTAG00000008525
bos_mutus ENSBMUG00000002511
bison_bison ENSBBBG00000001792
tursiops_truncatus ENSTTRG00000010046
sus_scrofa ENSSSCG00000034581
vicugna_pacos ENSVPAG00000000332
equus_asinus ENSEASG00005005502
equus_caballus ENSECAG00000018698
erinaceus_europaeus ENSEEUG00000004146
chinchilla_lanigera ENSCLAG00000004883
octodon_degus ENSODEG00000012585
cavia_porcellus ENSCPOG00000006833
cavia_aperea ENSCAPG00000011171
heterocephalus_glaber ENSHGLG00000016354
heterocephalus_glaber ENSHGLG00100018865
fukomys_damarensis ENSFDAG00000002056
urocitellus_parryii ENSUPAG00010022233
ictidomys_tridecemlineatus ENSSTOG00000000595
spermophilus_dauricus ENSSDAG00000002293
marmota_marmota ENSMMMG00000012626
cricetulus_griseus ENSCGRG00001000172
cricetulus_griseus ENSCGRG00015026859
cricetulus_griseus ENSCGRG00000000810
mesocricetus_auratus ENSMAUG00000014920
peromyscus_maniculatus ENSPEMG00000023837
