apteryx_haastii ENSAHAG00000010996
apteryx_owenii ENSAOWG00000012824
apteryx_rowi ENSARWG00000008355
dromaius_novaehollandiae ENSDNVG00000016251
nothoprocta_perdicaria ENSNPEG00000012259
anser_brachyrhynchus ENSABRG00000013304
anas_platyrhynchos_platyrhynchos ENSAPLG00000004633
gallus_gallus ENSGALG00000044970
meleagris_gallopavo ENSMGAG00000001563
numida_meleagris ENSNMEG00000008111
manacus_vitellinus ENSMVIG00005010894
lepidothrix_coronata ENSLCOG00000009015
taeniopygia_guttata ENSTGUG00000000386
serinus_canaria ENSSCAG00000002698
junco_hyemalis ENSJHYG00000010319
ficedula_albicollis ENSFALG00000013834
calidris_pugnax ENSCPUG00000004849
calidris_pugnax ENSCPUG00000004854
calidris_pygmaea ENSCPGG00000016600
melopsittacus_undulatus ENSMUNG00000007087
crocodylus_porosus ENSCPRG00005009659
gopherus_agassizii ENSGAGG00000005511
chelonoidis_abingdonii ENSCABG00000001457
chrysemys_picta_bellii ENSCPBG00000011144
pogona_vitticeps ENSPVIG00000018767
anolis_carolinensis ENSACAG00000016739
salvator_merianae ENSSMRG00000007343
phascolarctos_cinereus ENSPCIG00000009484
monodelphis_domestica ENSMODG00000001314
xenopus_tropicalis ENSXETG00000021887
latimeria_chalumnae ENSLACG00000014893
pygocentrus_nattereri ENSPNAG00000008072
esox_lucius ENSELUG00000018609
paramormyrops_kingsleyae ENSPKIG00000014166
scleropages_formosus ENSSFOG00015007591
