chelonoidis_abingdonii ENSCABG00000001033
chrysemys_picta_bellii ENSCPBG00000016393
manacus_vitellinus ENSMVIG00005000398
lepidothrix_coronata ENSLCOG00000001918
calidris_pygmaea ENSCPGG00000003611
melopsittacus_undulatus ENSMUNG00000002429
anas_platyrhynchos_platyrhynchos ENSAPLG00000025075
ursus_maritimus ENSUMAG00000005170
ursus_americanus ENSUAMG00000010838
equus_asinus_asinus ENSEASG00005018516
equus_caballus ENSECAG00000034481
bison_bison_bison ENSBBBG00000022661
bos_taurus ENSBTAG00000054325
capra_hircus ENSCHIG00000021698
callithrix_jacchus ENSCJAG00000047272
aotus_nancymaae ENSANAG00000023874
rhinopithecus_roxellana ENSRROG00000014119
rhinopithecus_bieti ENSRBIG00000029687
colobus_angolensis_palliatus ENSCANG00000004790
piliocolobus_tephrosceles ENSPTEG00000036692
theropithecus_gelada ENSTGEG00000026311
microcebus_murinus ENSMICG00000037285
prolemur_simus ENSPSMG00000017427
peromyscus_maniculatus_bairdii ENSPEMG00000027547
cricetulus_griseus_crigri-picr ENSCGRG00015008393
spermophilus_dauricus ENSSDAG00000011887
notechis_scutatus ENSNSUG00000012597
pogona_vitticeps ENSPVIG00000006478
paramormyrops_kingsleyae ENSPKIG00000000260
