phascolarctos_cinereus ENSPCIG00000002318
notamacropus_eugenii ENSMEUG00000013876
sarcophilus_harrisii ENSSHAG00000016861
monodelphis_domestica ENSMODG00000011928
tursiops_truncatus ENSTTRG00000003202
sus_scrofa ENSSSCG00000027457
bos_mutus ENSBMUG00000002623
bos_taurus ENSBTAG00000002833
bison_bison_bison ENSBBBG00000010377
capra_hircus ENSCHIG00000025616
ovis_aries ENSOARG00000001322
ursus_maritimus ENSUMAG00000017786
ursus_americanus ENSUAMG00000020476
ailuropoda_melanoleuca ENSAMEG00000002075
canis_lupus_dingo ENSCAFG00020003555
canis_lupus_familiaris ENSCAFG00000018153
vulpes_vulpes ENSVVUG00000019818
neovison_vison ENSNVIG00000015122
mustela_putorius_furo ENSMPUG00000017355
panthera_tigris_altaica ENSPTIG00000008367
panthera_pardus ENSPPRG00000009934
felis_catus ENSFCAG00000013095
equus_caballus ENSECAG00000006410
equus_caballus ENSECAG00000008805
equus_asinus_asinus ENSEASG00005015644
vicugna_pacos ENSVPAG00000009670
sorex_araneus ENSSARG00000004790
pteropus_vampyrus ENSPVAG00000008161
chinchilla_lanigera ENSCLAG00000004936
octodon_degus ENSODEG00000016092
cavia_porcellus ENSCPOG00000023072
cavia_aperea ENSCAPG00000015032
heterocephalus_glaber_male ENSHGLG00100018771
heterocephalus_glaber_female ENSHGLG00000001317
fukomys_damarensis ENSFDAG00000007022
castor_canadensis ENSCCNG00000004035
nannospalax_galili ENSNGAG00000017931
procavia_capensis ENSPCAG00000016288
pan_troglodytes ENSPTRG00000007311
pan_paniscus ENSPPAG00000031730
gorilla_gorilla ENSGGOG00000001081
homo_sapiens ENSG00000167196
pongo_abelii ENSPPYG00000006671
nomascus_leucogenys ENSNLEG00000008152
papio_anubis ENSPANG00000015891
mandrillus_leucophaeus ENSMLEG00000043240
chlorocebus_sabaeus ENSCSAG00000014649
theropithecus_gelada ENSTGEG00000028842
cercocebus_atys ENSCATG00000030433
macaca_nemestrina ENSMNEG00000041506
macaca_fascicularis ENSMFAG00000000445
rhinopithecus_bieti ENSRBIG00000030345
rhinopithecus_roxellana ENSRROG00000033673
piliocolobus_tephrosceles ENSPTEG00000025334
colobus_angolensis_palliatus ENSCANG00000032149
cebus_capucinus ENSCCAG00000022822
saimiri_boliviensis_boliviensis ENSSBOG00000028051
callithrix_jacchus ENSCJAG00000012331
aotus_nancymaae ENSANAG00000034407
otolemur_garnettii ENSOGAG00000030630
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033383
mus_spicilegus ENSMSIG00000004656
mus_musculus ENSMUSG00000032309
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032243
mus_pahari MGP_PahariEiJ_G0015110
rattus_norvegicus ENSRNOG00000022702
meriones_unguiculatus ENSMUGG00000015637
peromyscus_maniculatus_bairdii ENSPEMG00000000082
microtus_ochrogaster ENSMOCG00000012112
cricetulus_griseus_chok1gshd ENSCGRG00001024906
cricetulus_griseus_crigri ENSCGRG00000017607
cricetulus_griseus_crigri-picr ENSCGRG00015026110
mesocricetus_auratus ENSMAUG00000011385
jaculus_jaculus ENSJJAG00000023018
ictidomys_tridecemlineatus ENSSTOG00000003240
urocitellus_parryii ENSUPAG00010023595
spermophilus_dauricus ENSSDAG00000015301
marmota_marmota_marmota ENSMMMG00000001441
choloepus_hoffmanni ENSCHOG00000003635
prolemur_simus ENSPSMG00000024699
microcebus_murinus ENSMICG00000014874
propithecus_coquereli ENSPCOG00000021215
carlito_syrichta ENSTSYG00000005107
dasypus_novemcinctus ENSDNOG00000036769
loxodonta_africana ENSLAFG00000017069
echinops_telfairi ENSETEG00000010165
erinaceus_europaeus ENSEEUG00000000302
myotis_lucifugus ENSMLUG00000013073
oryctolagus_cuniculus ENSOCUG00000024753
ochotona_princeps ENSOPRG00000013313
dipodomys_ordii ENSDORG00000028225
tupaia_belangeri ENSTBEG00000001320
ornithorhynchus_anatinus ENSOANG00000007544
apteryx_rowi ENSARWG00000014617
apteryx_owenii ENSAOWG00000014571
apteryx_haastii ENSAHAG00000002572
dromaius_novaehollandiae ENSDNVG00000009098
nothoprocta_perdicaria ENSNPEG00000000118
anser_brachyrhynchus ENSABRG00000003950
anas_platyrhynchos_platyrhynchos ENSAPLG00000028694
meleagris_gallopavo ENSMGAG00000003487
coturnix_japonica ENSCJPG00005008046
gallus_gallus ENSGALG00000039897
numida_meleagris ENSNMEG00000011746
calidris_pugnax ENSCPUG00000014809
calidris_pugnax ENSCPUG00000014811
calidris_pygmaea ENSCPGG00000018745
melopsittacus_undulatus ENSMUNG00000012580
taeniopygia_guttata ENSTGUG00000003514
lonchura_striata_domestica ENSLSDG00000015748
serinus_canaria ENSSCAG00000012699
parus_major ENSPMJG00000008459
cyanistes_caeruleus ENSCCEG00000023618
ficedula_albicollis ENSFALG00000010697
junco_hyemalis ENSJHYG00000015527
zonotrichia_albicollis ENSZALG00000016533
lepidothrix_coronata ENSLCOG00000015627
manacus_vitellinus ENSMVIG00005014002
crocodylus_porosus ENSCPRG00005008198
chelonoidis_abingdonii ENSCABG00000003312
gopherus_agassizii ENSGAGG00000011316
chrysemys_picta_bellii ENSCPBG00000024262
pelodiscus_sinensis ENSPSIG00000016726
pogona_vitticeps ENSPVIG00000006546
notechis_scutatus ENSNSUG00000019642
salvator_merianae ENSSMRG00000000871
sphenodon_punctatus ENSSPUG00000016202
xenopus_tropicalis ENSXETG00000030542
latimeria_chalumnae ENSLACG00000007009
labrus_bergylta ENSLBEG00000006447
mola_mola ENSMMOG00000000252
gasterosteus_aculeatus ENSGACG00000016399
xiphophorus_maculatus ENSXMAG00000030093
xiphophorus_couchianus ENSXCOG00000012373
gambusia_affinis ENSGAFG00000009277
poecilia_mexicana ENSPMEG00000011509
poecilia_formosa ENSPFOG00000016466
poecilia_latipinna ENSPLAG00000016460
poecilia_reticulata ENSPREG00000002667
cyprinodon_variegatus ENSCVAG00000003880
fundulus_heteroclitus ENSFHEG00000000275
kryptolebias_marmoratus ENSKMAG00000017977
oryzias_latipes_asm223469v1 ENSORLG00015021865
oryzias_latipes ENSORLG00000012342
oryzias_latipes ENSORLG00020001888
oryzias_melastigma ENSOMEG00000012655
maylandia_zebra ENSMZEG00005009086
astatotilapia_calliptera ENSACLG00000013304
haplochromis_burtoni ENSHBUG00000022801
pundamilia_nyererei ENSPNYG00000019011
neolamprologus_brichardi ENSNBRG00000001050
oreochromis_niloticus ENSONIG00000002510
amphilophus_citrinellus ENSACIG00000021467
cynoglossus_semilaevis ENSCSEG00000011552
mastacembelus_armatus ENSMAMG00000020107
monopterus_albus ENSMALG00000009024
anabas_testudineus ENSATEG00000018411
amphiprion_ocellaris ENSAOCG00000004395
amphiprion_percula ENSAPEG00000001922
acanthochromis_polyacanthus ENSAPOG00000006870
stegastes_partitus ENSSPAG00000000722
seriola_lalandi_dorsalis ENSSLDG00000004131
seriola_dumerili ENSSDUG00000003621
scophthalmus_maximus ENSSMAG00000006987
tetraodon_nigroviridis ENSTNIG00000004038
tetraodon_nigroviridis ENSTNIG00000011355
takifugu_rubripes ENSTRUG00000019748
periophthalmus_magnuspinnatus ENSPMGG00000007924
hippocampus_comes ENSHCOG00000017401
gadus_morhua ENSGMOG00000017206
esox_lucius ENSELUG00000004915
astyanax_mexicanus ENSAMXG00000035250
pygocentrus_nattereri ENSPNAG00000014435
ictalurus_punctatus ENSIPUG00000004939
danio_rerio ENSDARG00000053505
paramormyrops_kingsleyae ENSPKIG00000008362
scleropages_formosus ENSSFOG00015015727
lepisosteus_oculatus ENSLOCG00000014728
eptatretus_burgeri ENSEBUG00000007645
