phascolarctos_cinereus ENSPCIG00000016115
notamacropus_eugenii ENSMEUG00000012950
sarcophilus_harrisii ENSSHAG00000005340
carlito_syrichta ENSTSYG00000005521
prolemur_simus ENSPSMG00000006996
dipodomys_ordii ENSDORG00000027416
vicugna_pacos ENSVPAG00000001154
sus_scrofa ENSSSCG00000036904
myotis_lucifugus ENSMLUG00000009986
ailuropoda_melanoleuca ENSAMEG00000002067
mustela_putorius_furo ENSMPUG00000007976
equus_asinus_asinus ENSEASG00005006004
choloepus_hoffmanni ENSCHOG00000000299
bos_mutus ENSBMUG00000026235
bos_taurus ENSBTAG00000001983
bison_bison_bison ENSBBBG00000007058
capra_hircus ENSCHIG00000025991
ovis_aries ENSOARG00000017355
tursiops_truncatus ENSTTRG00000013846
pteropus_vampyrus ENSPVAG00000014778
canis_lupus_dingo ENSCAFG00020001571
canis_lupus_familiaris ENSCAFG00000007785
vulpes_vulpes ENSVVUG00000027700
vulpes_vulpes ENSVVUG00000009796
canis_lupus_dingo ENSCAFG00020015870
canis_lupus_dingo ENSCAFG00020003880
ursus_maritimus ENSUMAG00000008588
ursus_americanus ENSUAMG00000015717
panthera_pardus ENSPPRG00000000085
panthera_tigris_altaica ENSPTIG00000020940
felis_catus ENSFCAG00000016237
equus_caballus ENSECAG00000026882
propithecus_coquereli ENSPCOG00000025509
microcebus_murinus ENSMICG00000045772
otolemur_garnettii ENSOGAG00000030770
cercocebus_atys ENSCATG00000038432
chlorocebus_sabaeus ENSCSAG00000005898
theropithecus_gelada ENSTGEG00000004522
macaca_fascicularis ENSMFAG00000045748
macaca_nemestrina ENSMNEG00000028629
papio_anubis ENSPANG00000032580
rhinopithecus_bieti ENSRBIG00000029217
rhinopithecus_roxellana ENSRROG00000043228
piliocolobus_tephrosceles ENSPTEG00000001535
colobus_angolensis_palliatus ENSCANG00000011099
mandrillus_leucophaeus ENSMLEG00000031395
colobus_angolensis_palliatus ENSCANG00000036498
pan_troglodytes ENSPTRG00000049002
pan_paniscus ENSPPAG00000042183
homo_sapiens ENSG00000170545
gorilla_gorilla ENSGGOG00000006815
pongo_abelii ENSPPYG00000004525
nomascus_leucogenys ENSNLEG00000017775
cebus_capucinus ENSCCAG00000002693
saimiri_boliviensis_boliviensis ENSSBOG00000033517
callithrix_jacchus ENSCJAG00000043326
aotus_nancymaae ENSANAG00000027762
jaculus_jaculus ENSJJAG00000021573
jaculus_jaculus ENSJJAG00000011205
castor_canadensis ENSCCNG00000008792
cricetulus_griseus_chok1gshd ENSCGRG00001008288
cricetulus_griseus_crigri-picr ENSCGRG00015028588
cricetulus_griseus_crigri ENSCGRG00000002306
mesocricetus_auratus ENSMAUG00000013509
microtus_ochrogaster ENSMOCG00000016769
peromyscus_maniculatus_bairdii ENSPEMG00000016473
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021189
mus_spicilegus ENSMSIG00000021218
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020296
mus_musculus ENSMUSG00000053559
mus_pahari MGP_PahariEiJ_G0020297
rattus_norvegicus ENSRNOG00000048932
meriones_unguiculatus ENSMUGG00000014302
nannospalax_galili ENSNGAG00000000376
castor_canadensis ENSCCNG00000022019
cavia_porcellus ENSCPOG00000033211
cavia_aperea ENSCAPG00000007456
chinchilla_lanigera ENSCLAG00000000875
heterocephalus_glaber_male ENSHGLG00100017030
heterocephalus_glaber_female ENSHGLG00000003922
fukomys_damarensis ENSFDAG00000000381
octodon_degus ENSODEG00000011513
urocitellus_parryii ENSUPAG00010003076
ictidomys_tridecemlineatus ENSSTOG00000026431
spermophilus_dauricus ENSSDAG00000007776
marmota_marmota_marmota ENSMMMG00000023352
ochotona_princeps ENSOPRG00000019072
ochotona_princeps ENSOPRG00000008228
oryctolagus_cuniculus ENSOCUG00000021426
procavia_capensis ENSPCAG00000012320
loxodonta_africana ENSLAFG00000020700
ornithorhynchus_anatinus ENSOANG00000000628
numida_meleagris ENSNMEG00000015119
gallus_gallus ENSGALG00000039311
anser_brachyrhynchus ENSABRG00000005260
calidris_pugnax ENSCPUG00000018522
chrysemys_picta_bellii ENSCPBG00000018160
pogona_vitticeps ENSPVIG00000007061
anolis_carolinensis ENSACAG00000024702
notechis_scutatus ENSNSUG00000003535
salvator_merianae ENSSMRG00000008568
