caenorhabditis_elegans_strain_n2 WBGene00017062
drosophila_melanogaster FBgn0032509
petromyzon_marinus ENSPMAG00000007082
eptatretus_burgeri ENSEBUG00000007312
meleagris_gallopavo ENSMGAG00000012648
coturnix_japonica ENSCJPG00005001349
gallus_gallus ENSGALG00000010464
numida_meleagris ENSNMEG00000005864
anser_brachyrhynchus ENSABRG00000005859
anas_platyrhynchos_platyrhynchos ENSAPLG00000012790
lepidothrix_coronata ENSLCOG00000010197
manacus_vitellinus ENSMVIG00005012977
parus_major ENSPMJG00000006006
cyanistes_caeruleus ENSCCEG00000020196
taeniopygia_guttata ENSTGUG00000011623
taeniopygia_guttata ENSTGUG00000011617
lonchura_striata_domestica ENSLSDG00000005920
serinus_canaria ENSSCAG00000010380
junco_hyemalis ENSJHYG00000012208
ficedula_albicollis ENSFALG00000001218
melopsittacus_undulatus ENSMUNG00000005497
calidris_pygmaea ENSCPGG00000008944
calidris_pugnax ENSCPUG00000000599
apteryx_owenii ENSAOWG00000019112
apteryx_haastii ENSAHAG00000014822
apteryx_rowi ENSARWG00000009949
dromaius_novaehollandiae ENSDNVG00000004288
nothoprocta_perdicaria ENSNPEG00000011859
crocodylus_porosus ENSCPRG00005009549
chelonoidis_abingdonii ENSCABG00000016392
gopherus_agassizii ENSGAGG00000006897
chrysemys_picta_bellii ENSCPBG00000007167
pelodiscus_sinensis ENSPSIG00000016674
anolis_carolinensis ENSACAG00000015736
pogona_vitticeps ENSPVIG00000012631
notechis_scutatus ENSNSUG00000011286
salvator_merianae ENSSMRG00000005299
sphenodon_punctatus ENSSPUG00000014414
mustela_putorius_furo ENSMPUG00000002441
neovison_vison ENSNVIG00000009163
ursus_americanus ENSUAMG00000023332
ursus_maritimus ENSUMAG00000009512
ailuropoda_melanoleuca ENSAMEG00000003257
canis_lupus_familiaris ENSCAFG00000013280
canis_lupus_dingo ENSCAFG00020019710
vulpes_vulpes ENSVVUG00000002242
panthera_pardus ENSPPRG00000001761
felis_catus ENSFCAG00000046087
panthera_tigris_altaica ENSPTIG00000006276
ailuropoda_melanoleuca ENSAMEG00000016778
equus_caballus ENSECAG00000000306
equus_asinus_asinus ENSEASG00005014940
capra_hircus ENSCHIG00000021582
ovis_aries ENSOARG00000015135
bos_taurus ENSBTAG00000005027
bos_mutus ENSBMUG00000016665
bison_bison_bison ENSBBBG00000012049
tursiops_truncatus ENSTTRG00000014011
sus_scrofa ENSSSCG00000010759
vicugna_pacos ENSVPAG00000003246
myotis_lucifugus ENSMLUG00000025539
myotis_lucifugus ENSMLUG00000005483
pteropus_vampyrus ENSPVAG00000008242
cricetulus_griseus_crigri-picr ENSCGRG00015000116
cricetulus_griseus_chok1gshd ENSCGRG00001015788
cricetulus_griseus_crigri ENSCGRG00000012169
mesocricetus_auratus ENSMAUG00000003122
microtus_ochrogaster ENSMOCG00000012690
peromyscus_maniculatus_bairdii ENSPEMG00000023550
mus_spicilegus ENSMSIG00000025358
mus_musculus ENSMUSG00000031068
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031718
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030607
mus_pahari MGP_PahariEiJ_G0013812
rattus_norvegicus ENSRNOG00000016227
meriones_unguiculatus ENSMUGG00000026680
jaculus_jaculus ENSJJAG00000023423
jaculus_jaculus ENSJJAG00000017083
dipodomys_ordii ENSDORG00000029610
dipodomys_ordii ENSDORG00000014163
castor_canadensis ENSCCNG00000027262
nannospalax_galili ENSNGAG00000022227
heterocephalus_glaber_male ENSHGLG00100001945
heterocephalus_glaber_female ENSHGLG00000003330
heterocephalus_glaber_male ENSHGLG00100009655
heterocephalus_glaber_male ENSHGLG00100005847
heterocephalus_glaber_female ENSHGLG00000016229
fukomys_damarensis ENSFDAG00000012466
octodon_degus ENSODEG00000017247
octodon_degus ENSODEG00000020256
octodon_degus ENSODEG00000000436
octodon_degus ENSODEG00000009285
chinchilla_lanigera ENSCLAG00000003875
cavia_porcellus ENSCPOG00000002822
ictidomys_tridecemlineatus ENSSTOG00000016258
urocitellus_parryii ENSUPAG00010019869
marmota_marmota_marmota ENSMMMG00000003400
spermophilus_dauricus ENSSDAG00000024350
pan_paniscus ENSPPAG00000039990
pan_troglodytes ENSPTRG00000003060
gorilla_gorilla ENSGGOG00000010771
homo_sapiens ENSG00000108010
pongo_abelii ENSPPYG00000002768
nomascus_leucogenys ENSNLEG00000027088
