apteryx_haastii ENSAHAG00000018131
apteryx_rowi ENSARWG00000005623
apteryx_owenii ENSAOWG00000018692
dromaius_novaehollandiae ENSDNVG00000013871
nothoprocta_perdicaria ENSNPEG00000004024
calidris_pygmaea ENSCPGG00000002786
calidris_pugnax ENSCPUG00000012885
melopsittacus_undulatus ENSMUNG00000013877
lepidothrix_coronata ENSLCOG00000002926
manacus_vitellinus ENSMVIG00005018507
junco_hyemalis ENSJHYG00000014877
zonotrichia_albicollis ENSZALG00000004959
taeniopygia_guttata ENSTGUG00000017433
ficedula_albicollis ENSFALG00000003097
parus_major ENSPMJG00000016259
cyanistes_caeruleus ENSCCEG00000017217
coturnix_japonica ENSCJPG00005018942
meleagris_gallopavo ENSMGAG00000006159
gallus_gallus ENSGALG00000039878
numida_meleagris ENSNMEG00000004081
anser_brachyrhynchus ENSABRG00000000425
anas_platyrhynchos ENSAPLG00000026933
serinus_canaria ENSSCAG00000000120
crocodylus_porosus ENSCPRG00005011417
chelonoidis_abingdonii ENSCABG00000009217
gopherus_agassizii ENSGAGG00000021158
chrysemys_picta ENSCPBG00000017453
pelodiscus_sinensis ENSPSIG00000010995
anolis_carolinensis ENSACAG00000002664
pogona_vitticeps ENSPVIG00000010298
notechis_scutatus ENSNSUG00000011897
salvator_merianae ENSSMRG00000002190
sphenodon_punctatus ENSSPUG00000007454
loxodonta_africana ENSLAFG00000003059
procavia_capensis ENSPCAG00000016749
echinops_telfairi ENSETEG00000018481
dasypus_novemcinctus ENSDNOG00000042176
equus_asinus ENSEASG00005003034
equus_caballus ENSECAG00000019762
tursiops_truncatus ENSTTRG00000016385
capra_hircus ENSCHIG00000014684
ovis_aries ENSOARG00000002322
bos_taurus ENSBTAG00000012384
bos_mutus ENSBMUG00000024322
bison_bison ENSBBBG00000017522
sus_scrofa ENSSSCG00000001621
mustela_putorius ENSMPUG00000013594
neovison_vison ENSNVIG00000012765
canis_lupus ENSCAFG00020008386
canis_lupus ENSCAFG00000001599
vulpes_vulpes ENSVVUG00000026665
ursus_americanus ENSUAMG00000011254
ursus_maritimus ENSUMAG00000012024
ailuropoda_melanoleuca ENSAMEG00000013103
panthera_tigris ENSPTIG00000018959
panthera_pardus ENSPPRG00000023683
felis_catus ENSFCAG00000011521
pteropus_vampyrus ENSPVAG00000007581
myotis_lucifugus ENSMLUG00000000232
erinaceus_europaeus ENSEEUG00000008669
cricetulus_griseus ENSCGRG00015024633
cricetulus_griseus ENSCGRG00000009679
cricetulus_griseus ENSCGRG00001012215
mesocricetus_auratus ENSMAUG00000012025
microtus_ochrogaster ENSMOCG00000001065
peromyscus_maniculatus ENSPEMG00000023738
mus_spicilegus ENSMSIG00000031743
mus_musculus ENSMUSG00000023990
mus_spretus MGP_SPRETEiJ_G0022624
mus_caroli MGP_CAROLIEiJ_G0021712
mus_pahari MGP_PahariEiJ_G0020702
rattus_norvegicus ENSRNOG00000014666
meriones_unguiculatus ENSMUGG00000018630
nannospalax_galili ENSNGAG00000000739
jaculus_jaculus ENSJJAG00000006884
castor_canadensis ENSCCNG00000017320
dipodomys_ordii ENSDORG00000024734
ictidomys_tridecemlineatus ENSSTOG00000015338
urocitellus_parryii ENSUPAG00010017231
spermophilus_dauricus ENSSDAG00000000591
marmota_marmota ENSMMMG00000024479
heterocephalus_glaber ENSHGLG00000017021
heterocephalus_glaber ENSHGLG00100014348
fukomys_damarensis ENSFDAG00000009674
chinchilla_lanigera ENSCLAG00000010323
octodon_degus ENSODEG00000016378
cavia_porcellus ENSCPOG00000008027
cavia_aperea ENSCAPG00000006702
oryctolagus_cuniculus ENSOCUG00000027474
ochotona_princeps ENSOPRG00000004894
tupaia_belangeri ENSTBEG00000005895
microcebus_murinus ENSMICG00000015674
prolemur_simus ENSPSMG00000015301
propithecus_coquereli ENSPCOG00000006243
otolemur_garnettii ENSOGAG00000010116
pan_paniscus ENSPPAG00000038219
pan_troglodytes ENSPTRG00000044465
gorilla_gorilla ENSGGOG00000002683
pan_troglodytes ENSPTRG00000018157
homo_sapiens ENSG00000112561
pongo_abelii ENSPPYG00000016599
nomascus_leucogenys ENSNLEG00000004906
mandrillus_leucophaeus ENSMLEG00000041677
papio_anubis ENSPANG00000009713
cercocebus_atys ENSCATG00000033076
theropithecus_gelada ENSTGEG00000029598
chlorocebus_sabaeus ENSCSAG00000011274
macaca_fascicularis ENSMFAG00000040195
macaca_nemestrina ENSMNEG00000036203
macaca_mulatta ENSMMUG00000004690
piliocolobus_tephrosceles ENSPTEG00000035465
colobus_angolensis ENSCANG00000030500
rhinopithecus_roxellana ENSRROG00000041699
rhinopithecus_bieti ENSRBIG00000007714
cebus_capucinus ENSCCAG00000036755
saimiri_boliviensis ENSSBOG00000030350
callithrix_jacchus ENSCJAG00000004199
aotus_nancymaae ENSANAG00000035745
carlito_syrichta ENSTSYG00000030287
phascolarctos_cinereus ENSPCIG00000005980
notamacropus_eugenii ENSMEUG00000004173
sarcophilus_harrisii ENSSHAG00000009705
monodelphis_domestica ENSMODG00000012916
ornithorhynchus_anatinus ENSOANG00000015438
nannospalax_galili ENSNGAG00000016068
xenopus_tropicalis ENSXETG00000011854
latimeria_chalumnae ENSLACG00000013218
pygocentrus_nattereri ENSPNAG00000011624
astyanax_mexicanus ENSAMXG00000007343
ictalurus_punctatus ENSIPUG00000024371
danio_rerio ENSDARG00000010794
takifugu_rubripes ENSTRUG00000022428
tetraodon_nigroviridis ENSTNIG00000007281
mola_mola ENSMMOG00000004773
labrus_bergylta ENSLBEG00000012390
monopterus_albus ENSMALG00000020284
mastacembelus_armatus ENSMAMG00000008271
anabas_testudineus ENSATEG00000024321
scophthalmus_maximus ENSSMAG00000006104
cynoglossus_semilaevis ENSCSEG00000004566
seriola_dumerili ENSSDUG00000002007
seriola_lalandi ENSSLDG00000007182
fundulus_heteroclitus ENSFHEG00000021270
cyprinodon_variegatus ENSCVAG00000005477
xiphophorus_maculatus ENSXMAG00000025996
xiphophorus_couchianus ENSXCOG00000018441
gambusia_affinis ENSGAFG00000004956
poecilia_mexicana ENSPMEG00000009917
poecilia_latipinna ENSPLAG00000011824
poecilia_reticulata ENSPREG00000003528
poecilia_formosa ENSPFOG00000017022
kryptolebias_marmoratus ENSKMAG00000014324
oryzias_latipes ENSORLG00020001002
oryzias_latipes ENSORLG00000015866
oryzias_latipes ENSORLG00015000317
oryzias_melastigma ENSOMEG00000019545
