apteryx_owenii ENSAOWG00000003768
apteryx_rowi ENSARWG00000015648
apteryx_haastii ENSAHAG00000011112
dromaius_novaehollandiae ENSDNVG00000000933
nothoprocta_perdicaria ENSNPEG00000002265
calidris_pygmaea ENSCPGG00000008383
calidris_pugnax ENSCPUG00000015432
anser_brachyrhynchus ENSABRG00000003275
anas_platyrhynchos_platyrhynchos ENSAPLG00000016423
gallus_gallus ENSGALG00000037261
meleagris_gallopavo ENSMGAG00000004446
coturnix_japonica ENSCJPG00005011171
numida_meleagris ENSNMEG00000003499
melopsittacus_undulatus ENSMUNG00000009995
cyanistes_caeruleus ENSCCEG00000002424
parus_major ENSPMJG00000001342
junco_hyemalis ENSJHYG00000005478
manacus_vitellinus ENSMVIG00005003252
lonchura_striata_domestica ENSLSDG00000008456
taeniopygia_guttata ENSTGUG00000014028
junco_hyemalis ENSJHYG00000005488
lepidothrix_coronata ENSLCOG00000002420
cyanistes_caeruleus ENSCCEG00000005783
crocodylus_porosus ENSCPRG00005015684
gopherus_agassizii ENSGAGG00000001205
chelonoidis_abingdonii ENSCABG00000004891
chrysemys_picta_bellii ENSCPBG00000012464
pelodiscus_sinensis ENSPSIG00000017645
sphenodon_punctatus ENSSPUG00000007991
pteropus_vampyrus ENSPVAG00000017440
myotis_lucifugus ENSMLUG00000017354
ursus_americanus ENSUAMG00000000005
ursus_maritimus ENSUMAG00000006419
ailuropoda_melanoleuca ENSAMEG00000011703
neovison_vison ENSNVIG00000020264
mustela_putorius_furo ENSMPUG00000015469
canis_lupus_dingo ENSCAFG00020012437
canis_lupus_familiaris ENSCAFG00000014341
vulpes_vulpes ENSVVUG00000007633
panthera_tigris_altaica ENSPTIG00000012655
panthera_pardus ENSPPRG00000004266
felis_catus ENSFCAG00000009775
equus_asinus_asinus ENSEASG00005006582
equus_caballus ENSECAG00000009442
tursiops_truncatus ENSTTRG00000007673
sus_scrofa ENSSSCG00000036310
ovis_aries ENSOARG00000009235
capra_hircus ENSCHIG00000009697
bos_mutus ENSBMUG00000014864
bos_taurus ENSBTAG00000001762
bison_bison_bison ENSBBBG00000015745
vicugna_pacos ENSVPAG00000008416
sorex_araneus ENSSARG00000012087
mus_musculus ENSMUSG00000036120
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032248
mus_spicilegus ENSMSIG00000032044
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031130
mus_pahari MGP_PahariEiJ_G0021595
rattus_norvegicus ENSRNOG00000033318
meriones_unguiculatus ENSMUGG00000013227
cricetulus_griseus_crigri ENSCGRG00000011145
cricetulus_griseus_crigri-picr ENSCGRG00015025879
cricetulus_griseus_chok1gshd ENSCGRG00001000782
mesocricetus_auratus ENSMAUG00000002477
peromyscus_maniculatus_bairdii ENSPEMG00000007761
microtus_ochrogaster ENSMOCG00000021751
nannospalax_galili ENSNGAG00000012986
otolemur_garnettii ENSOGAG00000010950
fukomys_damarensis ENSFDAG00000008169
heterocephalus_glaber_female ENSHGLG00000003396
chinchilla_lanigera ENSCLAG00000004632
octodon_degus ENSODEG00000013006
cavia_porcellus ENSCPOG00000003121
cavia_aperea ENSCAPG00000008741
dipodomys_ordii ENSDORG00000001449
spermophilus_dauricus ENSSDAG00000010949
ictidomys_tridecemlineatus ENSSTOG00000024080
marmota_marmota_marmota ENSMMMG00000003029
urocitellus_parryii ENSUPAG00010018152
pan_paniscus ENSPPAG00000032045
pan_troglodytes ENSPTRG00000010732
homo_sapiens ENSG00000064490
gorilla_gorilla ENSGGOG00000012530
pongo_abelii ENSPPYG00000009761
nomascus_leucogenys ENSNLEG00000006200
macaca_fascicularis ENSMFAG00000003753
macaca_mulatta ENSMMUG00000010722
macaca_nemestrina ENSMNEG00000025165
cercocebus_atys ENSCATG00000032949
mandrillus_leucophaeus ENSMLEG00000007628
theropithecus_gelada ENSTGEG00000015816
papio_anubis ENSPANG00000011633
chlorocebus_sabaeus ENSCSAG00000005210
colobus_angolensis_palliatus ENSCANG00000037100
piliocolobus_tephrosceles ENSPTEG00000028318
rhinopithecus_bieti ENSRBIG00000027696
rhinopithecus_roxellana ENSRROG00000028283
callithrix_jacchus ENSCJAG00000019775
saimiri_boliviensis_boliviensis ENSSBOG00000022019
cebus_capucinus ENSCCAG00000034756
aotus_nancymaae ENSANAG00000025466
carlito_syrichta ENSTSYG00000034436
propithecus_coquereli ENSPCOG00000019783
prolemur_simus ENSPSMG00000002047
microcebus_murinus ENSMICG00000003972
castor_canadensis ENSCCNG00000015340
tupaia_belangeri ENSTBEG00000015229
loxodonta_africana ENSLAFG00000017554
procavia_capensis ENSPCAG00000001616
echinops_telfairi ENSETEG00000017863
phascolarctos_cinereus ENSPCIG00000024222
phascolarctos_cinereus ENSPCIG00000034737
notamacropus_eugenii ENSMEUG00000014074
monodelphis_domestica ENSMODG00000007002
sarcophilus_harrisii ENSSHAG00000011382
ornithorhynchus_anatinus ENSOANG00000003658
notechis_scutatus ENSNSUG00000017158
pogona_vitticeps ENSPVIG00000015099
salvator_merianae ENSSMRG00000000051
xenopus_tropicalis ENSXETG00000013042
latimeria_chalumnae ENSLACG00000014451
cynoglossus_semilaevis ENSCSEG00000006758
periophthalmus_magnuspinnatus ENSPMGG00000014409
oryzias_latipes_asm223469v1 ENSORLG00015007383
oryzias_latipes ENSORLG00000000796
oryzias_latipes ENSORLG00020011193
oryzias_melastigma ENSOMEG00000014638
tetraodon_nigroviridis ENSTNIG00000013194
takifugu_rubripes ENSTRUG00000018160
gasterosteus_aculeatus ENSGACG00000013104
seriola_dumerili ENSSDUG00000003808
seriola_lalandi_dorsalis ENSSLDG00000023929
scophthalmus_maximus ENSSMAG00000012403
mola_mola ENSMMOG00000001028
labrus_bergylta ENSLBEG00000015705
mastacembelus_armatus ENSMAMG00000018883
monopterus_albus ENSMALG00000021773
anabas_testudineus ENSATEG00000023913
maylandia_zebra ENSMZEG00005010523
astatotilapia_calliptera ENSACLG00000004808
haplochromis_burtoni ENSHBUG00000010603
pundamilia_nyererei ENSPNYG00000020138
neolamprologus_brichardi ENSNBRG00000023175
oreochromis_niloticus ENSONIG00000002470
amphilophus_citrinellus ENSACIG00000024362
poecilia_formosa ENSPFOG00000001858
poecilia_mexicana ENSPMEG00000024111
poecilia_latipinna ENSPLAG00000018348
poecilia_reticulata ENSPREG00000006942
xiphophorus_couchianus ENSXCOG00000009221
xiphophorus_maculatus ENSXMAG00000025235
gambusia_affinis ENSGAFG00000004714
fundulus_heteroclitus ENSFHEG00000021871
cyprinodon_variegatus ENSCVAG00000007859
kryptolebias_marmoratus ENSKMAG00000005331
amphiprion_ocellaris ENSAOCG00000016622
amphiprion_percula ENSAPEG00000008599
acanthochromis_polyacanthus ENSAPOG00000003419
acanthochromis_polyacanthus ENSAPOG00000014024
stegastes_partitus ENSSPAG00000017971
hippocampus_comes ENSHCOG00000020050
gadus_morhua ENSGMOG00000007488
esox_lucius ENSELUG00000020111
pygocentrus_nattereri ENSPNAG00000020139
astyanax_mexicanus ENSAMXG00000037392
ictalurus_punctatus ENSIPUG00000000622
danio_rerio ENSDARG00000016730
paramormyrops_kingsleyae ENSPKIG00000024270
scleropages_formosus ENSSFOG00015005610
lepisosteus_oculatus ENSLOCG00000004761
