phascolarctos_cinereus ENSPCIG00000023728
sarcophilus_harrisii ENSSHAG00000006477
monodelphis_domestica ENSMODG00000017341
prolemur_simus ENSPSMG00000006957
microcebus_murinus ENSMICG00000035200
otolemur_garnettii ENSOGAG00000029327
cebus_capucinus ENSCCAG00000032493
callithrix_jacchus ENSCJAG00000011094
aotus_nancymaae ENSANAG00000033633
theropithecus_gelada ENSTGEG00000005816
papio_anubis ENSPANG00000031205
cercocebus_atys ENSCATG00000020813
macaca_mulatta ENSMMUG00000005046
macaca_fascicularis ENSMFAG00000033138
macaca_nemestrina ENSMNEG00000024181
chlorocebus_sabaeus ENSCSAG00000019684
piliocolobus_tephrosceles ENSPTEG00000025008
rhinopithecus_bieti ENSRBIG00000034110
pan_troglodytes ENSPTRG00000047869
homo_sapiens ENSG00000232434
gorilla_gorilla ENSGGOG00000023762
nomascus_leucogenys ENSNLEG00000008535
mus_spicilegus ENSMSIG00000022471
mus_musculus ENSMUSG00000029419
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024202
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023285
mus_pahari MGP_PahariEiJ_G0024743
rattus_norvegicus ENSRNOG00000033863
meriones_unguiculatus ENSMUGG00000005982
peromyscus_maniculatus_bairdii ENSPEMG00000012270
microtus_ochrogaster ENSMOCG00000018216
cricetulus_griseus_chok1gshd ENSCGRG00001010678
cricetulus_griseus_crigri-picr ENSCGRG00015007834
mesocricetus_auratus ENSMAUG00000012200
nannospalax_galili ENSNGAG00000017416
jaculus_jaculus ENSJJAG00000012091
castor_canadensis ENSCCNG00000021686
urocitellus_parryii ENSUPAG00010006500
ictidomys_tridecemlineatus ENSSTOG00000026589
chinchilla_lanigera ENSCLAG00000006750
octodon_degus ENSODEG00000015654
heterocephalus_glaber_female ENSHGLG00000011128
ursus_americanus ENSUAMG00000001702
ailuropoda_melanoleuca ENSAMEG00000013247
canis_lupus_familiaris ENSCAFG00000019554
canis_lupus_dingo ENSCAFG00020002731
vulpes_vulpes ENSVVUG00000026054
felis_catus ENSFCAG00000046588
panthera_pardus ENSPPRG00000012136
equus_asinus_asinus ENSEASG00005017499
equus_caballus ENSECAG00000034885
capra_hircus ENSCHIG00000019068
bos_taurus ENSBTAG00000039708
dasypus_novemcinctus ENSDNOG00000034824
sorex_araneus ENSSARG00000004218
bos_mutus ENSBMUG00000001667
echinops_telfairi ENSETEG00000020385
apteryx_haastii ENSAHAG00000012041
apteryx_rowi ENSARWG00000006757
apteryx_owenii ENSAOWG00000000597
dromaius_novaehollandiae ENSDNVG00000003407
nothoprocta_perdicaria ENSNPEG00000004417
meleagris_gallopavo ENSMGAG00000001172
coturnix_japonica ENSCJPG00005015812
numida_meleagris ENSNMEG00000000468
anser_brachyrhynchus ENSABRG00000018475
anas_platyrhynchos_platyrhynchos ENSAPLG00000016041
junco_hyemalis ENSJHYG00000016662
serinus_canaria ENSSCAG00000010588
lonchura_striata_domestica ENSLSDG00000014804
taeniopygia_guttata ENSTGUG00000002470
ficedula_albicollis ENSFALG00000005066
parus_major ENSPMJG00000015145
lepidothrix_coronata ENSLCOG00000003148
melopsittacus_undulatus ENSMUNG00000016326
calidris_pygmaea ENSCPGG00000004864
crocodylus_porosus ENSCPRG00005011100
gopherus_agassizii ENSGAGG00000000984
chelonoidis_abingdonii ENSCABG00000000277
chrysemys_picta_bellii ENSCPBG00000019205
pelodiscus_sinensis ENSPSIG00000000679
pogona_vitticeps ENSPVIG00000013110
notechis_scutatus ENSNSUG00000003146
salvator_merianae ENSSMRG00000000004
sphenodon_punctatus ENSSPUG00000010650
scleropages_formosus ENSSFOG00015017362
paramormyrops_kingsleyae ENSPKIG00000024776
cynoglossus_semilaevis ENSCSEG00000018236
hippocampus_comes ENSHCOG00000015071
xiphophorus_maculatus ENSXMAG00000028944
xiphophorus_couchianus ENSXCOG00000015515
gambusia_affinis ENSGAFG00000008232
poecilia_formosa ENSPFOG00000020343
poecilia_mexicana ENSPMEG00000001406
poecilia_latipinna ENSPLAG00000012240
poecilia_reticulata ENSPREG00000011039
fundulus_heteroclitus ENSFHEG00000001670
cyprinodon_variegatus ENSCVAG00000013914
kryptolebias_marmoratus ENSKMAG00000002173
oryzias_latipes ENSORLG00000029723
oryzias_latipes ENSORLG00020002994
oryzias_latipes_asm223469v1 ENSORLG00015017120
oryzias_melastigma ENSOMEG00000014171
tetraodon_nigroviridis ENSTNIG00000004916
