latimeria_chalumnae ENSLACG00000000531
xenopus_tropicalis ENSXETG00000017935
pygocentrus_nattereri ENSPNAG00000029699
pygocentrus_nattereri ENSPNAG00000029704
astyanax_mexicanus ENSAMXG00000007027
astyanax_mexicanus ENSAMXG00000034863
ictalurus_punctatus ENSIPUG00000018178
ictalurus_punctatus ENSIPUG00000012621
ictalurus_punctatus ENSIPUG00000018192
ictalurus_punctatus ENSIPUG00000018242
ictalurus_punctatus ENSIPUG00000018275
ictalurus_punctatus ENSIPUG00000018200
ictalurus_punctatus ENSIPUG00000018221
danio_rerio ENSDARG00000051940
esox_lucius ENSELUG00000014110
esox_lucius ENSELUG00000014064
esox_lucius ENSELUG00000000516
fundulus_heteroclitus ENSFHEG00000010851
cyprinodon_variegatus ENSCVAG00000007773
xiphophorus_maculatus ENSXMAG00000025708
xiphophorus_couchianus ENSXCOG00000001355
gambusia_affinis ENSGAFG00000012452
poecilia_formosa ENSPFOG00000013700
poecilia_mexicana ENSPMEG00000021424
poecilia_latipinna ENSPLAG00000011070
poecilia_reticulata ENSPREG00000016671
kryptolebias_marmoratus ENSKMAG00000008115
oryzias_latipes ENSORLG00020019347
oryzias_latipes ENSORLG00000019608
oryzias_melastigma ENSOMEG00000020687
pundamilia_nyererei ENSPNYG00000011662
haplochromis_burtoni ENSHBUG00000019274
astatotilapia_calliptera ENSACLG00000019352
maylandia_zebra ENSMZEG00005023182
oreochromis_niloticus ENSONIG00000012654
neolamprologus_brichardi ENSNBRG00000007824
astatotilapia_calliptera ENSACLG00000019340
pundamilia_nyererei ENSPNYG00000011647
maylandia_zebra ENSMZEG00005007980
astatotilapia_calliptera ENSACLG00000019944
pundamilia_nyererei ENSPNYG00000002307
haplochromis_burtoni ENSHBUG00000019081
neolamprologus_brichardi ENSNBRG00000023461
oreochromis_niloticus ENSONIG00000018778
amphilophus_citrinellus ENSACIG00000008497
mastacembelus_armatus ENSMAMG00000013157
monopterus_albus ENSMALG00000013444
anabas_testudineus ENSATEG00000023005
tetraodon_nigroviridis ENSTNIG00000013244
takifugu_rubripes ENSTRUG00000009845
mola_mola ENSMMOG00000021192
cynoglossus_semilaevis ENSCSEG00000020414
cynoglossus_semilaevis ENSCSEG00000020417
periophthalmus_magnuspinnatus ENSPMGG00000014852
astyanax_mexicanus ENSAMXG00000031129
astyanax_mexicanus ENSAMXG00000007009
pygocentrus_nattereri ENSPNAG00000029791
pygocentrus_nattereri ENSPNAG00000029873
pygocentrus_nattereri ENSPNAG00000029919
pygocentrus_nattereri ENSPNAG00000029826
pygocentrus_nattereri ENSPNAG00000029678
pygocentrus_nattereri ENSPNAG00000029719
pygocentrus_nattereri ENSPNAG00000028385
astyanax_mexicanus ENSAMXG00000031855
astyanax_mexicanus ENSAMXG00000037598
danio_rerio ENSDARG00000011537
danio_rerio ENSDARG00000039501
scleropages_formosus ENSSFOG00015020780
paramormyrops_kingsleyae ENSPKIG00000011461
lepisosteus_oculatus ENSLOCG00000003076
xiphophorus_couchianus ENSXCOG00000016045
xiphophorus_maculatus ENSXMAG00000029077
pygocentrus_nattereri ENSPNAG00000013737
chrysemys_picta_bellii ENSCPBG00000022295
chelonoidis_abingdonii ENSCABG00000016588
gopherus_agassizii ENSGAGG00000007085
pelodiscus_sinensis ENSPSIG00000002749
crocodylus_porosus ENSCPRG00005006244
sphenodon_punctatus ENSSPUG00000009310
meleagris_gallopavo ENSMGAG00000010426
gallus_gallus ENSGALG00000011805
coturnix_japonica ENSCJPG00005001845
numida_meleagris ENSNMEG00000019062
anas_platyrhynchos_platyrhynchos ENSAPLG00000010167
calidris_pugnax ENSCPUG00000016137
melopsittacus_undulatus ENSMUNG00000001872
calidris_pygmaea ENSCPGG00000004059
ficedula_albicollis ENSFALG00000006580
zonotrichia_albicollis ENSZALG00000004654
nothoprocta_perdicaria ENSNPEG00000001701
calidris_pugnax ENSCPUG00000016136
melopsittacus_undulatus ENSMUNG00000001870
lepidothrix_coronata ENSLCOG00000004009
taeniopygia_guttata ENSTGUG00000004414
anser_brachyrhynchus ENSABRG00000014392
apteryx_owenii ENSAOWG00000008480
apteryx_haastii ENSAHAG00000006287
apteryx_rowi ENSARWG00000017451
pogona_vitticeps ENSPVIG00000004394
pogona_vitticeps ENSPVIG00000006187
pogona_vitticeps ENSPVIG00000003498
anolis_carolinensis ENSACAG00000009562
anolis_carolinensis ENSACAG00000029696
anolis_carolinensis ENSACAG00000009384
salvator_merianae ENSSMRG00000016881
gopherus_agassizii ENSGAGG00000007082
chelonoidis_abingdonii ENSCABG00000016589
crocodylus_porosus ENSCPRG00005006248
procavia_capensis ENSPCAG00000015738
sarcophilus_harrisii ENSSHAG00000016563
chelonoidis_abingdonii ENSCABG00000016436
notamacropus_eugenii ENSMEUG00000010811
notamacropus_eugenii ENSMEUG00000006002
notamacropus_eugenii ENSMEUG00000008343
phascolarctos_cinereus ENSPCIG00000005497
phascolarctos_cinereus ENSPCIG00000005654
notamacropus_eugenii ENSMEUG00000009332
notamacropus_eugenii ENSMEUG00000000377
sarcophilus_harrisii ENSSHAG00000006126
sarcophilus_harrisii ENSSHAG00000000461
sarcophilus_harrisii ENSSHAG00000016680
sarcophilus_harrisii ENSSHAG00000005231
monodelphis_domestica ENSMODG00000020753
equus_caballus ENSECAG00000035320
sus_scrofa ENSSSCG00000022724
procavia_capensis ENSPCAG00000018782
procavia_capensis ENSPCAG00000009353
loxodonta_africana ENSLAFG00000020575
mus_spicilegus ENSMSIG00000003246
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028340
mus_musculus ENSMUSG00000029260
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027348
mus_pahari MGP_PahariEiJ_G0017127
mus_spicilegus ENSMSIG00000003208
rattus_norvegicus ENSRNOG00000042714
meriones_unguiculatus ENSMUGG00000002536
peromyscus_maniculatus_bairdii ENSPEMG00000016903
peromyscus_maniculatus_bairdii ENSPEMG00000017153
peromyscus_maniculatus_bairdii ENSPEMG00000012423
cricetulus_griseus_crigri-picr ENSCGRG00015019412
cricetulus_griseus_crigri-picr ENSCGRG00015019431
cricetulus_griseus_crigri ENSCGRG00000016184
cricetulus_griseus_chok1gshd ENSCGRG00001003360
cricetulus_griseus_crigri-picr ENSCGRG00015019474
cricetulus_griseus_crigri-picr ENSCGRG00015019382
cricetulus_griseus_crigri ENSCGRG00000010249
cricetulus_griseus_chok1gshd ENSCGRG00001017054
mesocricetus_auratus ENSMAUG00000020810
mesocricetus_auratus ENSMAUG00000000392
microtus_ochrogaster ENSMOCG00000000333
peromyscus_maniculatus_bairdii ENSPEMG00000017890
microtus_ochrogaster ENSMOCG00000005092
mesocricetus_auratus ENSMAUG00000021014
nannospalax_galili ENSNGAG00000005294
nannospalax_galili ENSNGAG00000000922
nannospalax_galili ENSNGAG00000007724
jaculus_jaculus ENSJJAG00000016792
dipodomys_ordii ENSDORG00000023441
fukomys_damarensis ENSFDAG00000007434
fukomys_damarensis ENSFDAG00000019812
fukomys_damarensis ENSFDAG00000013963
heterocephalus_glaber_male ENSHGLG00100003655
chinchilla_lanigera ENSCLAG00000003892
octodon_degus ENSODEG00000000341
cavia_aperea ENSCAPG00000007073
cavia_porcellus ENSCPOG00000002569
marmota_marmota_marmota ENSMMMG00000023153
ictidomys_tridecemlineatus ENSSTOG00000023794
spermophilus_dauricus ENSSDAG00000013770
spermophilus_dauricus ENSSDAG00000022385
marmota_marmota_marmota ENSMMMG00000023174
oryctolagus_cuniculus ENSOCUG00000028041
oryctolagus_cuniculus ENSOCUG00000022323
oryctolagus_cuniculus ENSOCUG00000017923
oryctolagus_cuniculus ENSOCUG00000026643
oryctolagus_cuniculus ENSOCUG00000027006
oryctolagus_cuniculus ENSOCUG00000026482
oryctolagus_cuniculus ENSOCUG00000021827
ochotona_princeps ENSOPRG00000019042
oryctolagus_cuniculus ENSOCUG00000025204
oryctolagus_cuniculus ENSOCUG00000025848
oryctolagus_cuniculus ENSOCUG00000025768
oryctolagus_cuniculus ENSOCUG00000024784
oryctolagus_cuniculus ENSOCUG00000027722
oryctolagus_cuniculus ENSOCUG00000023318
ochotona_princeps ENSOPRG00000013406
ochotona_princeps ENSOPRG00000013413
ochotona_princeps ENSOPRG00000000597
oryctolagus_cuniculus ENSOCUG00000013240
oryctolagus_cuniculus ENSOCUG00000025432
oryctolagus_cuniculus ENSOCUG00000024850
oryctolagus_cuniculus ENSOCUG00000017220
ochotona_princeps ENSOPRG00000014267
ochotona_princeps ENSOPRG00000005846
ochotona_princeps ENSOPRG00000008369
fukomys_damarensis ENSFDAG00000006070
fukomys_damarensis ENSFDAG00000012783
fukomys_damarensis ENSFDAG00000019155
fukomys_damarensis ENSFDAG00000009936
fukomys_damarensis ENSFDAG00000018608
heterocephalus_glaber_male ENSHGLG00100002319
heterocephalus_glaber_female ENSHGLG00000000086
heterocephalus_glaber_female ENSHGLG00000001108
heterocephalus_glaber_female ENSHGLG00000002082
heterocephalus_glaber_male ENSHGLG00100003192
heterocephalus_glaber_male ENSHGLG00100003149
chinchilla_lanigera ENSCLAG00000004845
chinchilla_lanigera ENSCLAG00000004719
chinchilla_lanigera ENSCLAG00000004061
cavia_porcellus ENSCPOG00000021225
cavia_aperea ENSCAPG00000008845
cavia_porcellus ENSCPOG00000027159
cavia_porcellus ENSCPOG00000025330
cavia_porcellus ENSCPOG00000021568
octodon_degus ENSODEG00000000091
cavia_porcellus ENSCPOG00000025676
chinchilla_lanigera ENSCLAG00000005348
castor_canadensis ENSCCNG00000011454
castor_canadensis ENSCCNG00000005250
dipodomys_ordii ENSDORG00000002779
dipodomys_ordii ENSDORG00000027842
microtus_ochrogaster ENSMOCG00000000280
peromyscus_maniculatus_bairdii ENSPEMG00000027068
cricetulus_griseus_chok1gshd ENSCGRG00001020873
cricetulus_griseus_chok1gshd ENSCGRG00001008846
cricetulus_griseus_crigri ENSCGRG00000010659
cricetulus_griseus_crigri-picr ENSCGRG00015020403
mesocricetus_auratus ENSMAUG00000003843
peromyscus_maniculatus_bairdii ENSPEMG00000010964
microtus_ochrogaster ENSMOCG00000018270
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028345
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028346
mus_musculus ENSMUSG00000054630
mus_spicilegus ENSMSIG00000007201
mus_spicilegus ENSMSIG00000000684
mus_musculus ENSMUSG00000061906
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027350
mus_spicilegus ENSMSIG00000007167
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028347
mus_musculus ENSMUSG00000057425
mus_pahari MGP_PahariEiJ_G0017132
mus_pahari MGP_PahariEiJ_G0017131
mus_pahari MGP_PahariEiJ_G0017133
rattus_norvegicus ENSRNOG00000046540
mus_musculus ENSMUSG00000035811
mus_spicilegus ENSMSIG00000013950
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028343
mus_pahari MGP_PahariEiJ_G0017129
mus_musculus ENSMUSG00000070704
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028344
mus_pahari MGP_PahariEiJ_G0017130
rattus_norvegicus ENSRNOG00000001980
meriones_unguiculatus ENSMUGG00000000841
meriones_unguiculatus ENSMUGG00000009774
peromyscus_maniculatus_bairdii ENSPEMG00000018325
peromyscus_maniculatus_bairdii ENSPEMG00000010907
peromyscus_maniculatus_bairdii ENSPEMG00000007516
microtus_ochrogaster ENSMOCG00000014717
microtus_ochrogaster ENSMOCG00000001894
mesocricetus_auratus ENSMAUG00000007525
mesocricetus_auratus ENSMAUG00000001163
mesocricetus_auratus ENSMAUG00000006916
cricetulus_griseus_crigri-picr ENSCGRG00015020379
cricetulus_griseus_chok1gshd ENSCGRG00001012210
cricetulus_griseus_crigri ENSCGRG00000012002
cricetulus_griseus_crigri-picr ENSCGRG00015020842
cricetulus_griseus_crigri-picr ENSCGRG00015020491
cricetulus_griseus_crigri-picr ENSCGRG00015019568
cricetulus_griseus_crigri-picr ENSCGRG00015020462
cricetulus_griseus_chok1gshd ENSCGRG00001017566
cricetulus_griseus_crigri ENSCGRG00000009659
nannospalax_galili ENSNGAG00000014650
castor_canadensis ENSCCNG00000018665
castor_canadensis ENSCCNG00000001102
castor_canadensis ENSCCNG00000016925
castor_canadensis ENSCCNG00000007877
dipodomys_ordii ENSDORG00000014467
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028341
mus_musculus ENSMUSG00000035836
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028342
mus_pahari MGP_PahariEiJ_G0017128
rattus_norvegicus ENSRNOG00000001990
meriones_unguiculatus ENSMUGG00000003500
meriones_unguiculatus ENSMUGG00000007878
cricetulus_griseus_chok1gshd ENSCGRG00001018386
cricetulus_griseus_crigri ENSCGRG00000005404
cricetulus_griseus_crigri-picr ENSCGRG00015019503
mesocricetus_auratus ENSMAUG00000019989
peromyscus_maniculatus_bairdii ENSPEMG00000012901
microtus_ochrogaster ENSMOCG00000021522
nannospalax_galili ENSNGAG00000000028
ictidomys_tridecemlineatus ENSSTOG00000019453
marmota_marmota_marmota ENSMMMG00000024655
urocitellus_parryii ENSUPAG00010005565
spermophilus_dauricus ENSSDAG00000024504
spermophilus_dauricus ENSSDAG00000024506
urocitellus_parryii ENSUPAG00010005560
spermophilus_dauricus ENSSDAG00000022880
