chelonoidis_abingdonii ENSCABG00000022886
gopherus_agassizii ENSGAGG00000007262
apteryx_haastii ENSAHAG00000013137
apteryx_owenii ENSAOWG00000000782
apteryx_rowi ENSARWG00000000349
dromaius_novaehollandiae ENSDNVG00000009118
numida_meleagris ENSNMEG00000020547
coturnix_japonica ENSCJPG00005015902
anser_brachyrhynchus ENSABRG00000012852
calidris_pygmaea ENSCPGG00000017494
calidris_pugnax ENSCPUG00000015664
melopsittacus_undulatus ENSMUNG00000015138
parus_major ENSPMJG00000017182
lonchura_striata_domestica ENSLSDG00000004475
crocodylus_porosus ENSCPRG00005005757
pogona_vitticeps ENSPVIG00000005808
notechis_scutatus ENSNSUG00000007208
