phascolarctos_cinereus ENSPCIG00000013547
sarcophilus_harrisii ENSSHAG00000001084
monodelphis_domestica ENSMODG00000004832
ailuropoda_melanoleuca ENSAMEG00000006256
ursus_americanus ENSUAMG00000005322
canis_lupus_familiaris ENSCAFG00000019956
canis_lupus_dingo ENSCAFG00020003376
felis_catus ENSFCAG00000023751
panthera_pardus ENSPPRG00000000458
tursiops_truncatus ENSTTRG00000012326
sus_scrofa ENSSSCG00000023837
bison_bison_bison ENSBBBG00000018848
bos_taurus ENSBTAG00000049788
ovis_aries ENSOARG00000010574
vicugna_pacos ENSVPAG00000002153
capra_hircus ENSCHIG00000024511
bos_mutus ENSBMUG00000025606
neovison_vison ENSNVIG00000020781
erinaceus_europaeus ENSEEUG00000004153
pan_troglodytes ENSPTRG00000008415
gorilla_gorilla ENSGGOG00000013828
homo_sapiens ENSG00000103175
nomascus_leucogenys ENSNLEG00000011098
macaca_mulatta ENSMMUG00000004442
macaca_fascicularis ENSMFAG00000042597
macaca_nemestrina ENSMNEG00000044318
theropithecus_gelada ENSTGEG00000018298
papio_anubis ENSPANG00000021834
cercocebus_atys ENSCATG00000039596
chlorocebus_sabaeus ENSCSAG00000003296
mandrillus_leucophaeus ENSMLEG00000042257
piliocolobus_tephrosceles ENSPTEG00000010033
colobus_angolensis_palliatus ENSCANG00000040504
rhinopithecus_bieti ENSRBIG00000039192
rhinopithecus_roxellana ENSRROG00000045390
cebus_capucinus ENSCCAG00000023185
callithrix_jacchus ENSCJAG00000013707
aotus_nancymaae ENSANAG00000030155
propithecus_coquereli ENSPCOG00000024254
prolemur_simus ENSPSMG00000007552
microcebus_murinus ENSMICG00000012406
cricetulus_griseus_chok1gshd ENSCGRG00001002287
cricetulus_griseus_crigri-picr ENSCGRG00015022817
cricetulus_griseus_crigri ENSCGRG00000017593
mesocricetus_auratus ENSMAUG00000014335
microtus_ochrogaster ENSMOCG00000000788
peromyscus_maniculatus_bairdii ENSPEMG00000009882
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032744
mus_musculus ENSMUSG00000023336
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031626
mus_spicilegus ENSMSIG00000018847
mus_pahari MGP_PahariEiJ_G0023224
rattus_norvegicus ENSRNOG00000015904
meriones_unguiculatus ENSMUGG00000007176
nannospalax_galili ENSNGAG00000019426
jaculus_jaculus ENSJJAG00000019944
castor_canadensis ENSCCNG00000022452
dipodomys_ordii ENSDORG00000011963
heterocephalus_glaber_female ENSHGLG00000016630
heterocephalus_glaber_male ENSHGLG00100002979
fukomys_damarensis ENSFDAG00000015089
cavia_aperea ENSCAPG00000015612
cavia_porcellus ENSCPOG00000037405
octodon_degus ENSODEG00000000766
chinchilla_lanigera ENSCLAG00000000974
urocitellus_parryii ENSUPAG00010022074
marmota_marmota_marmota ENSMMMG00000011602
otolemur_garnettii ENSOGAG00000009348
ochotona_princeps ENSOPRG00000007986
equus_caballus ENSECAG00000004502
equus_asinus_asinus ENSEASG00005013743
pan_paniscus ENSPPAG00000034770
pongo_abelii ENSPPYG00000007604
saimiri_boliviensis_boliviensis ENSSBOG00000023575
carlito_syrichta ENSTSYG00000028162
ursus_maritimus ENSUMAG00000015860
mustela_putorius_furo ENSMPUG00000008876
pteropus_vampyrus ENSPVAG00000009096
loxodonta_africana ENSLAFG00000005149
dasypus_novemcinctus ENSDNOG00000047610
choloepus_hoffmanni ENSCHOG00000005261
ornithorhynchus_anatinus ENSOANG00000011339
gopherus_agassizii ENSGAGG00000014187
chelonoidis_abingdonii ENSCABG00000011863
chrysemys_picta_bellii ENSCPBG00000023882
pelodiscus_sinensis ENSPSIG00000015816
crocodylus_porosus ENSCPRG00005006344
pogona_vitticeps ENSPVIG00000018824
anolis_carolinensis ENSACAG00000008044
salvator_merianae ENSSMRG00000006465
notechis_scutatus ENSNSUG00000019450
sphenodon_punctatus ENSSPUG00000008075
calidris_pygmaea ENSCPGG00000017343
calidris_pugnax ENSCPUG00000008816
melopsittacus_undulatus ENSMUNG00000014688
lepidothrix_coronata ENSLCOG00000014607
manacus_vitellinus ENSMVIG00005012954
parus_major ENSPMJG00000013956
cyanistes_caeruleus ENSCCEG00000007794
junco_hyemalis ENSJHYG00000004279
zonotrichia_albicollis ENSZALG00000008689
