scleropages_formosus ENSSFOG00015017075
paramormyrops_kingsleyae ENSPKIG00000017272
pygocentrus_nattereri ENSPNAG00000010770
ictalurus_punctatus ENSIPUG00000007791
danio_rerio ENSDARG00000052881
lepisosteus_oculatus ENSLOCG00000006541
lonchura_striata_domestica ENSLSDG00000013321
taeniopygia_guttata ENSTGUG00000001758
serinus_canaria ENSSCAG00000003310
zonotrichia_albicollis ENSZALG00000008498
parus_major ENSPMJG00000005261
cyanistes_caeruleus ENSCCEG00000001353
ficedula_albicollis ENSFALG00000009784
manacus_vitellinus ENSMVIG00005013672
lepidothrix_coronata ENSLCOG00000013621
melopsittacus_undulatus ENSMUNG00000008548
calidris_pygmaea ENSCPGG00000016124
calidris_pugnax ENSCPUG00000005613
anas_platyrhynchos_platyrhynchos ENSAPLG00000002110
anser_brachyrhynchus ENSABRG00000010704
gallus_gallus ENSGALG00000001918
coturnix_japonica ENSCJPG00005005898
numida_meleagris ENSNMEG00000015303
apteryx_rowi ENSARWG00000016543
apteryx_owenii ENSAOWG00000015582
apteryx_haastii ENSAHAG00000005397
dromaius_novaehollandiae ENSDNVG00000011996
calidris_pygmaea ENSCPGG00000014097
serinus_canaria ENSSCAG00000003916
nothoprocta_perdicaria ENSNPEG00000005178
gopherus_agassizii ENSGAGG00000018857
chelonoidis_abingdonii ENSCABG00000006885
chrysemys_picta_bellii ENSCPBG00000017943
pelodiscus_sinensis ENSPSIG00000004451
crocodylus_porosus ENSCPRG00005015302
anolis_carolinensis ENSACAG00000014160
pogona_vitticeps ENSPVIG00000016332
salvator_merianae ENSSMRG00000020152
sphenodon_punctatus ENSSPUG00000011127
cyanistes_caeruleus ENSCCEG00000001350
meleagris_gallopavo ENSMGAG00000002483
notechis_scutatus ENSNSUG00000011773
ornithorhynchus_anatinus ENSOANG00000003788
phascolarctos_cinereus ENSPCIG00000021747
notamacropus_eugenii ENSMEUG00000000920
monodelphis_domestica ENSMODG00000007816
sarcophilus_harrisii ENSSHAG00000016816
tupaia_belangeri ENSTBEG00000003949
ochotona_princeps ENSOPRG00000010683
castor_canadensis ENSCCNG00000030135
dipodomys_ordii ENSDORG00000010293
marmota_marmota_marmota ENSMMMG00000007727
spermophilus_dauricus ENSSDAG00000024432
urocitellus_parryii ENSUPAG00010018472
ictidomys_tridecemlineatus ENSSTOG00000015166
mus_spicilegus ENSMSIG00000031544
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026884
mus_musculus ENSMUSG00000036052
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025923
mus_pahari MGP_PahariEiJ_G0024068
rattus_norvegicus ENSRNOG00000000130
meriones_unguiculatus ENSMUGG00000019812
cricetulus_griseus_chok1gshd ENSCGRG00001019261
cricetulus_griseus_crigri ENSCGRG00000006102
mesocricetus_auratus ENSMAUG00000016793
peromyscus_maniculatus_bairdii ENSPEMG00000018809
microtus_ochrogaster ENSMOCG00000021353
nannospalax_galili ENSNGAG00000012668
jaculus_jaculus ENSJJAG00000017881
heterocephalus_glaber_male ENSHGLG00100000355
heterocephalus_glaber_female ENSHGLG00000002205
fukomys_damarensis ENSFDAG00000009961
cavia_porcellus ENSCPOG00000014813
cavia_aperea ENSCAPG00000013188
chinchilla_lanigera ENSCLAG00000001383
octodon_degus ENSODEG00000014665
octodon_degus ENSODEG00000012999
oryctolagus_cuniculus ENSOCUG00000027846
cebus_capucinus ENSCCAG00000036077
saimiri_boliviensis_boliviensis ENSSBOG00000033055
callithrix_jacchus ENSCJAG00000008968
aotus_nancymaae ENSANAG00000035621
gorilla_gorilla ENSGGOG00000000400
homo_sapiens ENSG00000137094
pan_troglodytes ENSPTRG00000020897
pan_paniscus ENSPPAG00000041130
pongo_abelii ENSPPYG00000019887
nomascus_leucogenys ENSNLEG00000029383
macaca_fascicularis ENSMFAG00000032427
macaca_mulatta ENSMMUG00000022895
macaca_nemestrina ENSMNEG00000043311
mandrillus_leucophaeus ENSMLEG00000034840
theropithecus_gelada ENSTGEG00000008927
papio_anubis ENSPANG00000025332
cercocebus_atys ENSCATG00000022484
chlorocebus_sabaeus ENSCSAG00000010226
rhinopithecus_roxellana ENSRROG00000034861
rhinopithecus_bieti ENSRBIG00000014102
piliocolobus_tephrosceles ENSPTEG00000018190
colobus_angolensis_palliatus ENSCANG00000040514
carlito_syrichta ENSTSYG00000033672
carlito_syrichta ENSTSYG00000026794
microcebus_murinus ENSMICG00000005461
propithecus_coquereli ENSPCOG00000022050
prolemur_simus ENSPSMG00000023850
otolemur_garnettii ENSOGAG00000008607
ursus_maritimus ENSUMAG00000006383
ursus_americanus ENSUAMG00000024281
ailuropoda_melanoleuca ENSAMEG00000015901
mustela_putorius_furo ENSMPUG00000004578
neovison_vison ENSNVIG00000024015
canis_lupus_dingo ENSCAFG00020016092
canis_lupus_familiaris ENSCAFG00000001965
vulpes_vulpes ENSVVUG00000026803
panthera_pardus ENSPPRG00000000960
panthera_tigris_altaica ENSPTIG00000015358
felis_catus ENSFCAG00000001106
bos_taurus ENSBTAG00000018318
bos_mutus ENSBMUG00000023286
bison_bison_bison ENSBBBG00000001316
capra_hircus ENSCHIG00000003729
ovis_aries ENSOARG00000012228
sus_scrofa ENSSSCG00000005297
tursiops_truncatus ENSTTRG00000015719
pteropus_vampyrus ENSPVAG00000009132
myotis_lucifugus ENSMLUG00000006123
equus_caballus ENSECAG00000010197
equus_asinus_asinus ENSEASG00005013788
procavia_capensis ENSPCAG00000007258
procavia_capensis ENSPCAG00000008514
loxodonta_africana ENSLAFG00000022440
echinops_telfairi ENSETEG00000012560
dasypus_novemcinctus ENSDNOG00000042421
sorex_araneus ENSSARG00000012295
erinaceus_europaeus ENSEEUG00000005762
xenopus_tropicalis ENSXETG00000014155
latimeria_chalumnae ENSLACG00000001574
tetraodon_nigroviridis ENSTNIG00000015398
takifugu_rubripes ENSTRUG00000021616
gasterosteus_aculeatus ENSGACG00000009733
labrus_bergylta ENSLBEG00000015177
poecilia_formosa ENSPFOG00000016693
poecilia_mexicana ENSPMEG00000007881
poecilia_latipinna ENSPLAG00000003077
poecilia_reticulata ENSPREG00000002176
xiphophorus_maculatus ENSXMAG00000007469
xiphophorus_couchianus ENSXCOG00000016896
gambusia_affinis ENSGAFG00000012085
fundulus_heteroclitus ENSFHEG00000011049
cyprinodon_variegatus ENSCVAG00000011967
kryptolebias_marmoratus ENSKMAG00000013461
oryzias_latipes ENSORLG00000008591
oryzias_latipes ENSORLG00020011608
oryzias_latipes_asm223469v1 ENSORLG00015001147
oryzias_melastigma ENSOMEG00000004435
scophthalmus_maximus ENSSMAG00000010647
cynoglossus_semilaevis ENSCSEG00000014128
seriola_lalandi_dorsalis ENSSLDG00000001694
seriola_dumerili ENSSDUG00000014728
mastacembelus_armatus ENSMAMG00000013593
monopterus_albus ENSMALG00000011390
anabas_testudineus ENSATEG00000005822
mola_mola ENSMMOG00000018143
amphiprion_ocellaris ENSAOCG00000021915
amphiprion_percula ENSAPEG00000021048
acanthochromis_polyacanthus ENSAPOG00000011701
stegastes_partitus ENSSPAG00000017050
pundamilia_nyererei ENSPNYG00000018445
haplochromis_burtoni ENSHBUG00000010328
astatotilapia_calliptera ENSACLG00000002419
maylandia_zebra ENSMZEG00005016965
neolamprologus_brichardi ENSNBRG00000004666
oreochromis_niloticus ENSONIG00000013675
amphilophus_citrinellus ENSACIG00000020537
hippocampus_comes ENSHCOG00000015601
periophthalmus_magnuspinnatus ENSPMGG00000021808
takifugu_rubripes ENSTRUG00000024467
gadus_morhua ENSGMOG00000008889
esox_lucius ENSELUG00000011366
seriola_lalandi_dorsalis ENSSLDG00000004778
periophthalmus_magnuspinnatus ENSPMGG00000003558
takifugu_rubripes ENSTRUG00000018029
takifugu_rubripes ENSTRUG00000021135
tetraodon_nigroviridis ENSTNIG00000014271
amphiprion_ocellaris ENSAOCG00000019527
amphiprion_percula ENSAPEG00000020524
acanthochromis_polyacanthus ENSAPOG00000007367
stegastes_partitus ENSSPAG00000014793
gasterosteus_aculeatus ENSGACG00000016157
scophthalmus_maximus ENSSMAG00000008185
cynoglossus_semilaevis ENSCSEG00000001112
seriola_lalandi_dorsalis ENSSLDG00000005215
seriola_dumerili ENSSDUG00000023807
mastacembelus_armatus ENSMAMG00000017288
monopterus_albus ENSMALG00000004108
anabas_testudineus ENSATEG00000014105
haplochromis_burtoni ENSHBUG00000006957
pundamilia_nyererei ENSPNYG00000005251
maylandia_zebra ENSMZEG00005001139
astatotilapia_calliptera ENSACLG00000000342
neolamprologus_brichardi ENSNBRG00000006134
oreochromis_niloticus ENSONIG00000007532
amphilophus_citrinellus ENSACIG00000014559
labrus_bergylta ENSLBEG00000028149
fundulus_heteroclitus ENSFHEG00000007284
cyprinodon_variegatus ENSCVAG00000022880
poecilia_mexicana ENSPMEG00000009644
poecilia_formosa ENSPFOG00000014288
poecilia_reticulata ENSPREG00000002420
poecilia_latipinna ENSPLAG00000008694
gambusia_affinis ENSGAFG00000012820
xiphophorus_maculatus ENSXMAG00000001193
xiphophorus_couchianus ENSXCOG00000015422
kryptolebias_marmoratus ENSKMAG00000011895
oryzias_latipes_asm223469v1 ENSORLG00015014373
oryzias_latipes ENSORLG00020000157
oryzias_latipes ENSORLG00000004974
oryzias_melastigma ENSOMEG00000010133
mola_mola ENSMMOG00000004342
hippocampus_comes ENSHCOG00000019437
gadus_morhua ENSGMOG00000017093
esox_lucius ENSELUG00000002557
pygocentrus_nattereri ENSPNAG00000003513
astyanax_mexicanus ENSAMXG00000014680
ictalurus_punctatus ENSIPUG00000005496
danio_rerio ENSDARG00000004187
ciona_intestinalis ENSCING00000006225
ciona_savignyi ENSCSAVG00000006976
