ciona_savignyi ENSCSAVG00000000041
ciona_intestinalis ENSCING00000004013
ciona_intestinalis ENSCING00000007824
seriola_dumerili ENSSDUG00000000879
seriola_lalandi_dorsalis ENSSLDG00000021003
scophthalmus_maximus ENSSMAG00000019367
monopterus_albus ENSMALG00000020789
poecilia_formosa ENSPFOG00000007381
poecilia_mexicana ENSPMEG00000018952
poecilia_latipinna ENSPLAG00000017724
poecilia_reticulata ENSPREG00000019643
gambusia_affinis ENSGAFG00000008895
fundulus_heteroclitus ENSFHEG00000003229
cyprinodon_variegatus ENSCVAG00000017915
kryptolebias_marmoratus ENSKMAG00000007755
astatotilapia_calliptera ENSACLG00000023653
haplochromis_burtoni ENSHBUG00000014180
amphiprion_percula ENSAPEG00000017063
labrus_bergylta ENSLBEG00000000048
tetraodon_nigroviridis ENSTNIG00000004398
esox_lucius ENSELUG00000011453
ictalurus_punctatus ENSIPUG00000002504
scleropages_formosus ENSSFOG00015016496
paramormyrops_kingsleyae ENSPKIG00000023153
dipodomys_ordii ENSDORG00000029546
cavia_aperea ENSCAPG00000010157
