takifugu_rubripes ENSTRUG00000025611
tetraodon_nigroviridis ENSTNIG00000010658
mola_mola ENSMMOG00000005947
labrus_bergylta ENSLBEG00000024224
monopterus_albus ENSMALG00000015007
mastacembelus_armatus ENSMAMG00000012616
anabas_testudineus ENSATEG00000012812
seriola_dumerili ENSSDUG00000002199
seriola_lalandi_dorsalis ENSSLDG00000023621
astatotilapia_calliptera ENSACLG00000002233
maylandia_zebra ENSMZEG00005002877
haplochromis_burtoni ENSHBUG00000013108
pundamilia_nyererei ENSPNYG00000000582
oreochromis_niloticus ENSONIG00000007328
amphilophus_citrinellus ENSACIG00000001724
amphiprion_ocellaris ENSAOCG00000000996
amphiprion_percula ENSAPEG00000017908
acanthochromis_polyacanthus ENSAPOG00000001403
stegastes_partitus ENSSPAG00000017324
stegastes_partitus ENSSPAG00000017365
xiphophorus_couchianus ENSXCOG00000003902
xiphophorus_maculatus ENSXMAG00000007595
gambusia_affinis ENSGAFG00000018154
poecilia_formosa ENSPFOG00000015693
poecilia_latipinna ENSPLAG00000015518
poecilia_mexicana ENSPMEG00000007016
poecilia_reticulata ENSPREG00000017634
cyprinodon_variegatus ENSCVAG00000015383
fundulus_heteroclitus ENSFHEG00000011974
kryptolebias_marmoratus ENSKMAG00000016444
oryzias_latipes ENSORLG00000026651
oryzias_latipes_asm223469v1 ENSORLG00015014266
oryzias_latipes ENSORLG00020018703
oryzias_melastigma ENSOMEG00000004472
gasterosteus_aculeatus ENSGACG00000013847
scophthalmus_maximus ENSSMAG00000019529
hippocampus_comes ENSHCOG00000012383
mola_mola ENSMMOG00000019807
periophthalmus_magnuspinnatus ENSPMGG00000003651
gadus_morhua ENSGMOG00000004763
esox_lucius ENSELUG00000016359
pygocentrus_nattereri ENSPNAG00000012115
ictalurus_punctatus ENSIPUG00000022526
danio_rerio ENSDARG00000091465
scleropages_formosus ENSSFOG00015004120
lepisosteus_oculatus ENSLOCG00000008026
