scleropages_formosus ENSSFOG00015016882
paramormyrops_kingsleyae ENSPKIG00000019682
cynoglossus_semilaevis ENSCSEG00000009849
kryptolebias_marmoratus ENSKMAG00000005340
tetraodon_nigroviridis ENSTNIG00000009489
takifugu_rubripes ENSTRUG00000017105
mola_mola ENSMMOG00000018529
gasterosteus_aculeatus ENSGACG00000015044
labrus_bergylta ENSLBEG00000024404
seriola_dumerili ENSSDUG00000002921
seriola_lalandi_dorsalis ENSSLDG00000010016
scophthalmus_maximus ENSSMAG00000013983
mastacembelus_armatus ENSMAMG00000010882
monopterus_albus ENSMALG00000011192
anabas_testudineus ENSATEG00000016862
poecilia_formosa ENSPFOG00000017446
poecilia_mexicana ENSPMEG00000007839
poecilia_latipinna ENSPLAG00000019746
poecilia_reticulata ENSPREG00000019086
xiphophorus_maculatus ENSXMAG00000002076
xiphophorus_couchianus ENSXCOG00000018472
gambusia_affinis ENSGAFG00000006614
fundulus_heteroclitus ENSFHEG00000005974
cyprinodon_variegatus ENSCVAG00000011667
oryzias_latipes ENSORLG00020020872
oryzias_latipes_asm223469v1 ENSORLG00015020033
oryzias_latipes ENSORLG00000003348
oryzias_melastigma ENSOMEG00000011485
haplochromis_burtoni ENSHBUG00000002952
pundamilia_nyererei ENSPNYG00000018257
astatotilapia_calliptera ENSACLG00000019390
maylandia_zebra ENSMZEG00005006662
neolamprologus_brichardi ENSNBRG00000021320
oreochromis_niloticus ENSONIG00000000207
amphilophus_citrinellus ENSACIG00000004423
amphiprion_percula ENSAPEG00000024731
amphiprion_ocellaris ENSAOCG00000014720
acanthochromis_polyacanthus ENSAPOG00000004867
stegastes_partitus ENSSPAG00000010421
hippocampus_comes ENSHCOG00000020768
periophthalmus_magnuspinnatus ENSPMGG00000010149
gadus_morhua ENSGMOG00000014395
esox_lucius ENSELUG00000019658
pygocentrus_nattereri ENSPNAG00000005727
astyanax_mexicanus ENSAMXG00000043145
ictalurus_punctatus ENSIPUG00000017001
lepisosteus_oculatus ENSLOCG00000012962
cyanistes_caeruleus ENSCCEG00000011594
parus_major ENSPMJG00000000348
ficedula_albicollis ENSFALG00000011252
taeniopygia_guttata ENSTGUG00000013926
taeniopygia_guttata ENSTGUG00000007666
lonchura_striata_domestica ENSLSDG00000017187
serinus_canaria ENSSCAG00000005320
zonotrichia_albicollis ENSZALG00000000815
junco_hyemalis ENSJHYG00000009980
manacus_vitellinus ENSMVIG00005014504
lepidothrix_coronata ENSLCOG00000015106
melopsittacus_undulatus ENSMUNG00000003000
calidris_pygmaea ENSCPGG00000002797
calidris_pugnax ENSCPUG00000018434
anser_brachyrhynchus ENSABRG00000001284
anas_platyrhynchos_platyrhynchos ENSAPLG00000004759
meleagris_gallopavo ENSMGAG00000007666
coturnix_japonica ENSCJPG00005020212
numida_meleagris ENSNMEG00000022993
apteryx_owenii ENSAOWG00000003866
apteryx_rowi ENSARWG00000012908
apteryx_haastii ENSAHAG00000017161
dromaius_novaehollandiae ENSDNVG00000004517
nothoprocta_perdicaria ENSNPEG00000015258
crocodylus_porosus ENSCPRG00005016209
gopherus_agassizii ENSGAGG00000021930
chelonoidis_abingdonii ENSCABG00000017286
chrysemys_picta_bellii ENSCPBG00000017580
pelodiscus_sinensis ENSPSIG00000006685
sphenodon_punctatus ENSSPUG00000010593
anolis_carolinensis ENSACAG00000026559
pogona_vitticeps ENSPVIG00000024457
anolis_carolinensis ENSACAG00000004733
notechis_scutatus ENSNSUG00000019433
salvator_merianae ENSSMRG00000006184
phascolarctos_cinereus ENSPCIG00000031815
notamacropus_eugenii ENSMEUG00000005219
sarcophilus_harrisii ENSSHAG00000017353
monodelphis_domestica ENSMODG00000019370
pan_troglodytes ENSPTRG00000007383
pan_paniscus ENSPPAG00000040345
homo_sapiens ENSG00000186628
gorilla_gorilla ENSGGOG00000012365
pongo_abelii ENSPPYG00000006733
nomascus_leucogenys ENSNLEG00000010971
piliocolobus_tephrosceles ENSPTEG00000008135
colobus_angolensis_palliatus ENSCANG00000032414
rhinopithecus_bieti ENSRBIG00000035720
rhinopithecus_roxellana ENSRROG00000042297
macaca_nemestrina ENSMNEG00000035344
macaca_fascicularis ENSMFAG00000041651
macaca_mulatta ENSMMUG00000019138
theropithecus_gelada ENSTGEG00000004009
cercocebus_atys ENSCATG00000031685
papio_anubis ENSPANG00000000970
mandrillus_leucophaeus ENSMLEG00000008194
chlorocebus_sabaeus ENSCSAG00000017289
cebus_capucinus ENSCCAG00000028763
saimiri_boliviensis_boliviensis ENSSBOG00000019547
callithrix_jacchus ENSCJAG00000015939
aotus_nancymaae ENSANAG00000026243
carlito_syrichta ENSTSYG00000007674
prolemur_simus ENSPSMG00000002421
microcebus_murinus ENSMICG00000017199
propithecus_coquereli ENSPCOG00000017446
otolemur_garnettii ENSOGAG00000003943
tupaia_belangeri ENSTBEG00000001939
