gopherus_agassizii ENSGAGG00000010690
chrysemys_picta ENSCPBG00000022394
anser_brachyrhynchus ENSABRG00000013538
anas_platyrhynchos ENSAPLG00000014704
gallus_gallus ENSGALG00000028666
coturnix_japonica ENSCJPG00005005628
numida_meleagris ENSNMEG00000016991
pogona_vitticeps ENSPVIG00000006945
xenopus_tropicalis ENSXETG00000010172
latimeria_chalumnae ENSLACG00000022209
larimichthys_crocea ENSLCRG00005006707
anabas_testudineus ENSATEG00000022977
cynoglossus_semilaevis ENSCSEG00000014445
esox_lucius ENSELUG00000004960
pygocentrus_nattereri ENSPNAG00000028382
astyanax_mexicanus ENSAMXG00000019390
ictalurus_punctatus ENSIPUG00000011680
danio_rerio ENSDARG00000089320
lepisosteus_oculatus ENSLOCG00000009257
erpetoichthys_calabaricus ENSECRG00000014852
callorhinchus_milii ENSCMIG00000001750
