apteryx_haastii ENSAHAG00000003970
apteryx_owenii ENSAOWG00000012040
apteryx_rowi ENSARWG00000001221
dromaius_novaehollandiae ENSDNVG00000017780
nothoprocta_perdicaria ENSNPEG00000009743
anser_brachyrhynchus ENSABRG00000011788
anas_platyrhynchos ENSAPLG00000015420
meleagris_gallopavo ENSMGAG00000004233
coturnix_japonica ENSCJPG00005016788
gallus_gallus ENSGALG00000012827
numida_meleagris ENSNMEG00000002390
calidris_pygmaea ENSCPGG00000008866
calidris_pugnax ENSCPUG00000001682
melopsittacus_undulatus ENSMUNG00000009649
lepidothrix_coronata ENSLCOG00000006024
manacus_vitellinus ENSMVIG00005000314
zonotrichia_albicollis ENSZALG00000014513
junco_hyemalis ENSJHYG00000001457
serinus_canaria ENSSCAG00000002077
lonchura_striata ENSLSDG00000007192
taeniopygia_guttata ENSTGUG00000002170
ficedula_albicollis ENSFALG00000013093
parus_major ENSPMJG00000018375
cyanistes_caeruleus ENSCCEG00000003244
crocodylus_porosus ENSCPRG00005000470
gopherus_agassizii ENSGAGG00000006833
chelonoidis_abingdonii ENSCABG00000020568
chrysemys_picta ENSCPBG00000009112
pelodiscus_sinensis ENSPSIG00000010708
pogona_vitticeps ENSPVIG00000022482
anolis_carolinensis ENSACAG00000017693
notechis_scutatus ENSNSUG00000005501
salvator_merianae ENSSMRG00000008251
sphenodon_punctatus ENSSPUG00000017287
vombatus_ursinus ENSVURG00010004694
phascolarctos_cinereus ENSPCIG00000022064
notamacropus_eugenii ENSMEUG00000005369
sarcophilus_harrisii ENSSHAG00000014446
monodelphis_domestica ENSMODG00000008505
loxodonta_africana ENSLAFG00000010059
procavia_capensis ENSPCAG00000010334
echinops_telfairi ENSETEG00000015497
choloepus_hoffmanni ENSCHOG00000006076
pteropus_vampyrus ENSPVAG00000003352
myotis_lucifugus ENSMLUG00000016163
ursus_maritimus ENSUMAG00000018746
ursus_americanus ENSUAMG00000015400
ailuropoda_melanoleuca ENSAMEG00000014389
neovison_vison ENSNVIG00000011579
mustela_putorius ENSMPUG00000000454
canis_lupus ENSCAFG00020000428
canis_lupus ENSCAFG00000009321
vulpes_vulpes ENSVVUG00000019070
panthera_pardus ENSPPRG00000024036
panthera_tigris ENSPTIG00000000019
felis_catus ENSFCAG00000014625
equus_asinus ENSEASG00005012175
equus_caballus ENSECAG00000010293
