chelonoidis_abingdonii ENSCABG00000011758
gopherus_agassizii ENSGAGG00000004514
chrysemys_picta_bellii ENSCPBG00000003756
pelodiscus_sinensis ENSPSIG00000018208
calidris_pygmaea ENSCPGG00000009491
calidris_pugnax ENSCPUG00000000165
melopsittacus_undulatus ENSMUNG00000002246
lepidothrix_coronata ENSLCOG00000001433
manacus_vitellinus ENSMVIG00005015528
parus_major ENSPMJG00000009847
cyanistes_caeruleus ENSCCEG00000011805
ficedula_albicollis ENSFALG00000008224
junco_hyemalis ENSJHYG00000003708
zonotrichia_albicollis ENSZALG00000005594
serinus_canaria ENSSCAG00000013234
lonchura_striata_domestica ENSLSDG00000008080
anser_brachyrhynchus ENSABRG00000007847
anas_platyrhynchos_platyrhynchos ENSAPLG00000027690
gallus_gallus ENSGALG00000013281
meleagris_gallopavo ENSMGAG00000011395
coturnix_japonica ENSCJPG00005007028
numida_meleagris ENSNMEG00000007897
apteryx_owenii ENSAOWG00000004637
apteryx_haastii ENSAHAG00000014335
apteryx_rowi ENSARWG00000000300
dromaius_novaehollandiae ENSDNVG00000007541
nothoprocta_perdicaria ENSNPEG00000002758
notechis_scutatus ENSNSUG00000002325
notechis_scutatus ENSNSUG00000001758
notechis_scutatus ENSNSUG00000012696
notechis_scutatus ENSNSUG00000005635
notechis_scutatus ENSNSUG00000004636
pogona_vitticeps ENSPVIG00000016409
salvator_merianae ENSSMRG00000014624
sphenodon_punctatus ENSSPUG00000011313
phascolarctos_cinereus ENSPCIG00000024486
notamacropus_eugenii ENSMEUG00000003858
sarcophilus_harrisii ENSSHAG00000001287
cricetulus_griseus_chok1gshd ENSCGRG00001015748
cricetulus_griseus_crigri-picr ENSCGRG00015008210
cricetulus_griseus_crigri ENSCGRG00000010053
mesocricetus_auratus ENSMAUG00000016903
peromyscus_maniculatus_bairdii ENSPEMG00000009606
microtus_ochrogaster ENSMOCG00000000271
mus_musculus ENSMUSG00000040866
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030352
mus_spicilegus ENSMSIG00000004641
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029268
mus_pahari MGP_PahariEiJ_G0021128
rattus_norvegicus ENSRNOG00000061526
meriones_unguiculatus ENSMUGG00000002416
nannospalax_galili ENSNGAG00000020845
castor_canadensis ENSCCNG00000021393
heterocephalus_glaber_male ENSHGLG00100017003
heterocephalus_glaber_female ENSHGLG00000009028
fukomys_damarensis ENSFDAG00000014383
chinchilla_lanigera ENSCLAG00000002444
cavia_porcellus ENSCPOG00000023899
octodon_degus ENSODEG00000006796
tupaia_belangeri ENSTBEG00000000344
myotis_lucifugus ENSMLUG00000001346
microcebus_murinus ENSMICG00000001866
propithecus_coquereli ENSPCOG00000014359
prolemur_simus ENSPSMG00000024602
otolemur_garnettii ENSOGAG00000013480
ictidomys_tridecemlineatus ENSSTOG00000001528
spermophilus_dauricus ENSSDAG00000011476
urocitellus_parryii ENSUPAG00010021524
marmota_marmota_marmota ENSMMMG00000013966
sus_scrofa ENSSSCG00000040714
vicugna_pacos ENSVPAG00000001131
bos_taurus ENSBTAG00000012097
bos_mutus ENSBMUG00000018959
bison_bison_bison ENSBBBG00000003680
ovis_aries ENSOARG00000010309
capra_hircus ENSCHIG00000012473
ursus_americanus ENSUAMG00000022261
ursus_maritimus ENSUMAG00000023697
ailuropoda_melanoleuca ENSAMEG00000000759
neovison_vison ENSNVIG00000009330
mustela_putorius_furo ENSMPUG00000005534
canis_lupus_dingo ENSCAFG00020001834
canis_lupus_familiaris ENSCAFG00000004383
vulpes_vulpes ENSVVUG00000003045
panthera_pardus ENSPPRG00000003549
panthera_tigris_altaica ENSPTIG00000015641
felis_catus ENSFCAG00000023587
equus_asinus_asinus ENSEASG00005014225
equus_caballus ENSECAG00000019005
erinaceus_europaeus ENSEEUG00000008686
pteropus_vampyrus ENSPVAG00000001354
pan_troglodytes ENSPTRG00000011168
pan_paniscus ENSPPAG00000043932
homo_sapiens ENSG00000104941
gorilla_gorilla ENSGGOG00000003405
pongo_abelii ENSPPYG00000010134
nomascus_leucogenys ENSNLEG00000002328
rhinopithecus_roxellana ENSRROG00000038540
rhinopithecus_bieti ENSRBIG00000044850
colobus_angolensis_palliatus ENSCANG00000035481
piliocolobus_tephrosceles ENSPTEG00000037708
