apteryx_owenii ENSAOWG00000017923
nothoprocta_perdicaria ENSNPEG00000002985
ficedula_albicollis ENSFALG00000002931
lepidothrix_coronata ENSLCOG00000006177
taeniopygia_guttata ENSTGUG00000013833
taeniopygia_guttata ENSTGUG00000009500
anas_platyrhynchos_platyrhynchos ENSAPLG00000016561
anser_brachyrhynchus ENSABRG00000020454
serinus_canaria ENSSCAG00000012729
lonchura_striata_domestica ENSLSDG00000016231
cyanistes_caeruleus ENSCCEG00000009304
parus_major ENSPMJG00000009794
zonotrichia_albicollis ENSZALG00000011746
lepidothrix_coronata ENSLCOG00000006328
melopsittacus_undulatus ENSMUNG00000007645
calidris_pygmaea ENSCPGG00000011676
calidris_pugnax ENSCPUG00000017947
apteryx_rowi ENSARWG00000003999
dromaius_novaehollandiae ENSDNVG00000007248
crocodylus_porosus ENSCPRG00005002605
chrysemys_picta_bellii ENSCPBG00000025662
chrysemys_picta_bellii ENSCPBG00000025664
pogona_vitticeps ENSPVIG00000021680
anolis_carolinensis ENSACAG00000001398
notechis_scutatus ENSNSUG00000004279
