ciona_savignyi ENSCSAVG00000004370
ciona_intestinalis ENSCING00000023630
gopherus_agassizii ENSGAGG00000006276
chelonoidis_abingdonii ENSCABG00000020998
chrysemys_picta ENSCPBG00000012744
apteryx_owenii ENSAOWG00000015184
apteryx_haastii ENSAHAG00000013628
apteryx_rowi ENSARWG00000006338
dromaius_novaehollandiae ENSDNVG00000002001
calidris_pygmaea ENSCPGG00000011700
calidris_pugnax ENSCPUG00000010102
melopsittacus_undulatus ENSMUNG00000011886
taeniopygia_guttata ENSTGUG00000006563
lonchura_striata ENSLSDG00000005128
serinus_canaria ENSSCAG00000002755
junco_hyemalis ENSJHYG00000017747
ficedula_albicollis ENSFALG00000006940
parus_major ENSPMJG00000015469
lepidothrix_coronata ENSLCOG00000002284
anas_platyrhynchos ENSAPLG00000016539
anser_brachyrhynchus ENSABRG00000010084
gallus_gallus ENSGALG00000051505
coturnix_japonica ENSCJPG00005010898
numida_meleagris ENSNMEG00000013845
nothoprocta_perdicaria ENSNPEG00000000506
notechis_scutatus ENSNSUG00000020059
anolis_carolinensis ENSACAG00000008510
salvator_merianae ENSSMRG00000002314
sphenodon_punctatus ENSSPUG00000014718
crocodylus_porosus ENSCPRG00005008020
peromyscus_maniculatus ENSPEMG00000011642
microtus_ochrogaster ENSMOCG00000009657
cricetulus_griseus ENSCGRG00001022783
cricetulus_griseus ENSCGRG00015015147
cricetulus_griseus ENSCGRG00000003835
mesocricetus_auratus ENSMAUG00000011074
mus_spicilegus ENSMSIG00000006660
mus_spretus MGP_SPRETEiJ_G0019889
mus_musculus ENSMUSG00000039081
mus_caroli MGP_CAROLIEiJ_G0019011
mus_pahari MGP_PahariEiJ_G0030025
rattus_norvegicus ENSRNOG00000014237
nannospalax_galili ENSNGAG00000017468
jaculus_jaculus ENSJJAG00000012451
castor_canadensis ENSCCNG00000005993
ictidomys_tridecemlineatus ENSSTOG00000004349
urocitellus_parryii ENSUPAG00010009632
ochotona_princeps ENSOPRG00000009571
pan_paniscus ENSPPAG00000000057
pan_troglodytes ENSPTRG00000029870
homo_sapiens ENSG00000165655
gorilla_gorilla ENSGGOG00000011284
pongo_abelii ENSPPYG00000002853
macaca_fascicularis ENSMFAG00000043082
macaca_mulatta ENSMMUG00000006102
macaca_nemestrina ENSMNEG00000032072
chlorocebus_sabaeus ENSCSAG00000009170
cercocebus_atys ENSCATG00000035132
papio_anubis ENSPANG00000022473
theropithecus_gelada ENSTGEG00000027643
rhinopithecus_bieti ENSRBIG00000039739
rhinopithecus_roxellana ENSRROG00000035090
piliocolobus_tephrosceles ENSPTEG00000036919
saimiri_boliviensis ENSSBOG00000036119
cebus_capucinus ENSCCAG00000036982
callithrix_jacchus ENSCJAG00000064189
aotus_nancymaae ENSANAG00000022629
propithecus_coquereli ENSPCOG00000013174
prolemur_simus ENSPSMG00000019217
microcebus_murinus ENSMICG00000010900
otolemur_garnettii ENSOGAG00000014304
colobus_angolensis ENSCANG00000043012
carlito_syrichta ENSTSYG00000033380
oryctolagus_cuniculus ENSOCUG00000000028
loxodonta_africana ENSLAFG00000031176
procavia_capensis ENSPCAG00000001101
echinops_telfairi ENSETEG00000019307
dasypus_novemcinctus ENSDNOG00000045953
ursus_americanus ENSUAMG00000011997
ailuropoda_melanoleuca ENSAMEG00000001674
neovison_vison ENSNVIG00000007904
mustela_putorius ENSMPUG00000003264
felis_catus ENSFCAG00000010035
panthera_pardus ENSPPRG00000007343
canis_lupus ENSCAFG00020016201
canis_lupus ENSCAFG00000015427
vulpes_vulpes ENSVVUG00000023475
tursiops_truncatus ENSTTRG00000013837
sus_scrofa ENSSSCG00000010322
bos_taurus ENSBTAG00000014506
bos_mutus ENSBMUG00000015483
bos_indicus ENSBIXG00005014154
bos_indicus ENSBIXG00000010428
bison_bison ENSBBBG00000019007
capra_hircus ENSCHIG00000020542
equus_caballus ENSECAG00000009470
equus_asinus ENSEASG00005022995
erinaceus_europaeus ENSEEUG00000004138
pteropus_vampyrus ENSPVAG00000007467
myotis_lucifugus ENSMLUG00000012474
chinchilla_lanigera ENSCLAG00000013608
octodon_degus ENSODEG00000015000
heterocephalus_glaber ENSHGLG00000012957
cavia_porcellus ENSCPOG00000010319
vombatus_ursinus ENSVURG00010013917
phascolarctos_cinereus ENSPCIG00000003560
notamacropus_eugenii ENSMEUG00000003967
sarcophilus_harrisii ENSSHAG00000013269
monodelphis_domestica ENSMODG00000048510
meriones_unguiculatus ENSMUGG00000003193
latimeria_chalumnae ENSLACG00000018177
callorhinchus_milii ENSCMIG00000009027
takifugu_rubripes ENSTRUG00000014235
tetraodon_nigroviridis ENSTNIG00000013161
mola_mola ENSMMOG00000013850
labrus_bergylta ENSLBEG00000007319
gasterosteus_aculeatus ENSGACG00000002242
cynoglossus_semilaevis ENSCSEG00000008616
larimichthys_crocea ENSLCRG00005020845
cottoperca_gobio ENSCGOG00000023147
monopterus_albus ENSMALG00000000042
mastacembelus_armatus ENSMAMG00000017328
anabas_testudineus ENSATEG00000023016
lates_calcarifer ENSLCAG00010002562
scophthalmus_maximus ENSSMAG00000001261
seriola_dumerili ENSSDUG00000020518
seriola_lalandi ENSSLDG00000020390
amphiprion_ocellaris ENSAOCG00000006133
amphiprion_percula ENSAPEG00000014033
acanthochromis_polyacanthus ENSAPOG00000019874
stegastes_partitus ENSSPAG00000019682
parambassis_ranga ENSPRNG00000025449
oryzias_latipes ENSORLG00000008664
oryzias_latipes ENSORLG00020000182
oryzias_melastigma ENSOMEG00000013703
kryptolebias_marmoratus ENSKMAG00000016253
poecilia_formosa ENSPFOG00000008404
poecilia_latipinna ENSPLAG00000018593
poecilia_mexicana ENSPMEG00000011631
poecilia_reticulata ENSPREG00000002815
xiphophorus_couchianus ENSXCOG00000006038
xiphophorus_maculatus ENSXMAG00000025777
gambusia_affinis ENSGAFG00000005350
fundulus_heteroclitus ENSFHEG00000011434
cyprinodon_variegatus ENSCVAG00000022400
gouania_willdenowi ENSGWIG00000026640
astatotilapia_calliptera ENSACLG00000007090
maylandia_zebra ENSMZEG00005000157
pundamilia_nyererei ENSPNYG00000020073
haplochromis_burtoni ENSHBUG00000016947
neolamprologus_brichardi ENSNBRG00000015375
oreochromis_niloticus ENSONIG00000016178
amphilophus_citrinellus ENSACIG00000024494
betta_splendens ENSBSLG00000017311
hippocampus_comes ENSHCOG00000015372
gadus_morhua ENSGMOG00000000232
hucho_hucho ENSHHUG00000029134
hucho_hucho ENSHHUG00000009399
esox_lucius ENSELUG00000011895
astyanax_mexicanus ENSAMXG00005011161
astyanax_mexicanus ENSAMXG00000031112
pygocentrus_nattereri ENSPNAG00000016268
electrophorus_electricus ENSEEEG00000024225
denticeps_clupeoides ENSDCDG00000000297
denticeps_clupeoides ENSDCDG00000001117
clupea_harengus ENSCHAG00000017800
paramormyrops_kingsleyae ENSPKIG00000009190
clupea_harengus ENSCHAG00000021613
denticeps_clupeoides ENSDCDG00000005441
astyanax_mexicanus ENSAMXG00000042362
astyanax_mexicanus ENSAMXG00005001242
pygocentrus_nattereri ENSPNAG00000027759
ictalurus_punctatus ENSIPUG00000004515
electrophorus_electricus ENSEEEG00000008119
danio_rerio ENSDARG00000018492
takifugu_rubripes ENSTRUG00000003530
tetraodon_nigroviridis ENSTNIG00000008627
scophthalmus_maximus ENSSMAG00000020678
cottoperca_gobio ENSCGOG00000008501
gasterosteus_aculeatus ENSGACG00000008890
labrus_bergylta ENSLBEG00000002559
gouania_willdenowi ENSGWIG00000001598
larimichthys_crocea ENSLCRG00005005548
mola_mola ENSMMOG00000010348
monopterus_albus ENSMALG00000006813
seriola_dumerili ENSSDUG00000011322
seriola_lalandi ENSSLDG00000025546
stegastes_partitus ENSSPAG00000007834
lates_calcarifer ENSLCAG00010011258
mastacembelus_armatus ENSMAMG00000021237
amphiprion_ocellaris ENSAOCG00000003588
amphiprion_percula ENSAPEG00000010786
acanthochromis_polyacanthus ENSAPOG00000000163
parambassis_ranga ENSPRNG00000002308
haplochromis_burtoni ENSHBUG00000020224
pundamilia_nyererei ENSPNYG00000011168
astatotilapia_calliptera ENSACLG00000014431
maylandia_zebra ENSMZEG00005027595
neolamprologus_brichardi ENSNBRG00000018358
oreochromis_niloticus ENSONIG00000018528
amphilophus_citrinellus ENSACIG00000016942
anabas_testudineus ENSATEG00000004114
betta_splendens ENSBSLG00000020798
poecilia_latipinna ENSPLAG00000021865
poecilia_formosa ENSPFOG00000014731
poecilia_mexicana ENSPMEG00000021240
poecilia_reticulata ENSPREG00000015386
xiphophorus_maculatus ENSXMAG00000010546
xiphophorus_couchianus ENSXCOG00000000248
gambusia_affinis ENSGAFG00000010123
cyprinodon_variegatus ENSCVAG00000000750
fundulus_heteroclitus ENSFHEG00000015235
kryptolebias_marmoratus ENSKMAG00000018758
oryzias_latipes ENSORLG00000006570
oryzias_latipes ENSORLG00015011586
oryzias_latipes ENSORLG00020006854
oryzias_melastigma ENSOMEG00000005479
cynoglossus_semilaevis ENSCSEG00000001704
hippocampus_comes ENSHCOG00000002607
periophthalmus_magnuspinnatus ENSPMGG00000005917
gadus_morhua ENSGMOG00000012626
hucho_hucho ENSHHUG00000030361
hucho_hucho ENSHHUG00000008356
esox_lucius ENSELUG00000023250
lepisosteus_oculatus ENSLOCG00000004723
erpetoichthys_calabaricus ENSECRG00000021436
periophthalmus_magnuspinnatus ENSPMGG00000020019
eptatretus_burgeri ENSEBUG00000016890
xenopus_tropicalis ENSXETG00000020822
gopherus_agassizii ENSGAGG00000023914
chelonoidis_abingdonii ENSCABG00000004948
chrysemys_picta ENSCPBG00000005696
lepidothrix_coronata ENSLCOG00000008196
parus_major ENSPMJG00000017898
lonchura_striata ENSLSDG00000006142
junco_hyemalis ENSJHYG00000003152
calidris_pygmaea ENSCPGG00000007395
gallus_gallus ENSGALG00000034229
coturnix_japonica ENSCJPG00005015167
anas_platyrhynchos ENSAPLG00000020469
nothoprocta_perdicaria ENSNPEG00000011193
salvator_merianae ENSSMRG00000021385
notechis_scutatus ENSNSUG00000002212
anolis_carolinensis ENSACAG00000022262
