caenorhabditis_elegans_strain_n2 WBGene00022874
drosophila_melanogaster FBgn0032613
petromyzon_marinus ENSPMAG00000007755
eptatretus_burgeri ENSEBUG00000013682
astyanax_mexicanus ENSAMXG00000038369
pygocentrus_nattereri ENSPNAG00000012478
ictalurus_punctatus ENSIPUG00000016188
danio_rerio ENSDARG00000062363
cynoglossus_semilaevis ENSCSEG00000000590
cyprinodon_variegatus ENSCVAG00000012026
tetraodon_nigroviridis ENSTNIG00000013623
takifugu_rubripes ENSTRUG00000002673
mola_mola ENSMMOG00000003900
labrus_bergylta ENSLBEG00000012597
gasterosteus_aculeatus ENSGACG00000005488
seriola_dumerili ENSSDUG00000012172
seriola_lalandi_dorsalis ENSSLDG00000025348
scophthalmus_maximus ENSSMAG00000007045
mastacembelus_armatus ENSMAMG00000011962
monopterus_albus ENSMALG00000011312
anabas_testudineus ENSATEG00000022809
periophthalmus_magnuspinnatus ENSPMGG00000004580
amphiprion_ocellaris ENSAOCG00000011590
amphiprion_percula ENSAPEG00000006079
acanthochromis_polyacanthus ENSAPOG00000022224
stegastes_partitus ENSSPAG00000005400
maylandia_zebra ENSMZEG00005019325
astatotilapia_calliptera ENSACLG00000009510
pundamilia_nyererei ENSPNYG00000001500
haplochromis_burtoni ENSHBUG00000013674
neolamprologus_brichardi ENSNBRG00000002987
oreochromis_niloticus ENSONIG00000006507
amphilophus_citrinellus ENSACIG00000020643
xiphophorus_maculatus ENSXMAG00000003680
xiphophorus_couchianus ENSXCOG00000015269
gambusia_affinis ENSGAFG00000017017
poecilia_latipinna ENSPLAG00000023196
poecilia_formosa ENSPFOG00000003632
poecilia_mexicana ENSPMEG00000001979
poecilia_reticulata ENSPREG00000022904
fundulus_heteroclitus ENSFHEG00000012733
kryptolebias_marmoratus ENSKMAG00000021593
oryzias_latipes_asm223469v1 ENSORLG00015002564
oryzias_latipes ENSORLG00020002167
oryzias_latipes ENSORLG00000014048
oryzias_melastigma ENSOMEG00000023856
hippocampus_comes ENSHCOG00000011336
gadus_morhua ENSGMOG00000012738
esox_lucius ENSELUG00000003282
scleropages_formosus ENSSFOG00015017417
paramormyrops_kingsleyae ENSPKIG00000012686
lepisosteus_oculatus ENSLOCG00000003780
anolis_carolinensis ENSACAG00000007524
pogona_vitticeps ENSPVIG00000023168
notechis_scutatus ENSNSUG00000011949
salvator_merianae ENSSMRG00000022822
sphenodon_punctatus ENSSPUG00000018709
apteryx_owenii ENSAOWG00000004193
apteryx_rowi ENSARWG00000014900
apteryx_haastii ENSAHAG00000002906
dromaius_novaehollandiae ENSDNVG00000014382
nothoprocta_perdicaria ENSNPEG00000002195
parus_major ENSPMJG00000011239
cyanistes_caeruleus ENSCCEG00000010444
ficedula_albicollis ENSFALG00000004174
junco_hyemalis ENSJHYG00000009478
zonotrichia_albicollis ENSZALG00000018158
