takifugu_rubripes ENSTRUG00000013233
tetraodon_nigroviridis ENSTNIG00000018710
gasterosteus_aculeatus ENSGACG00000008135
mola_mola ENSMMOG00000004826
mola_mola ENSMMOG00000004820
labrus_bergylta ENSLBEG00000020281
amphilophus_citrinellus ENSACIG00000016254
amphilophus_citrinellus ENSACIG00000016273
monopterus_albus ENSMALG00000022024
mastacembelus_armatus ENSMAMG00000017507
anabas_testudineus ENSATEG00000024021
scophthalmus_maximus ENSSMAG00000007818
cynoglossus_semilaevis ENSCSEG00000004824
seriola_dumerili ENSSDUG00000022915
seriola_lalandi_dorsalis ENSSLDG00000010356
amphiprion_percula ENSAPEG00000004593
acanthochromis_polyacanthus ENSAPOG00000023121
stegastes_partitus ENSSPAG00000003280
pundamilia_nyererei ENSPNYG00000005516
pundamilia_nyererei ENSPNYG00000005486
astatotilapia_calliptera ENSACLG00000009570
maylandia_zebra ENSMZEG00005026963
haplochromis_burtoni ENSHBUG00000023168
neolamprologus_brichardi ENSNBRG00000015934
oreochromis_niloticus ENSONIG00000019398
amphiprion_ocellaris ENSAOCG00000011584
amphiprion_ocellaris ENSAOCG00000011548
labrus_bergylta ENSLBEG00000020262
periophthalmus_magnuspinnatus ENSPMGG00000009568
fundulus_heteroclitus ENSFHEG00000007508
cyprinodon_variegatus ENSCVAG00000006932
xiphophorus_maculatus ENSXMAG00000018570
xiphophorus_couchianus ENSXCOG00000017656
gambusia_affinis ENSGAFG00000008385
poecilia_formosa ENSPFOG00000003050
poecilia_mexicana ENSPMEG00000000042
poecilia_latipinna ENSPLAG00000016077
poecilia_reticulata ENSPREG00000001620
kryptolebias_marmoratus ENSKMAG00000000916
oryzias_latipes ENSORLG00000016585
oryzias_latipes_asm223469v1 ENSORLG00015007874
oryzias_latipes ENSORLG00020012890
oryzias_melastigma ENSOMEG00000017614
hippocampus_comes ENSHCOG00000011096
gadus_morhua ENSGMOG00000010173
esox_lucius ENSELUG00000011735
pygocentrus_nattereri ENSPNAG00000029790
astyanax_mexicanus ENSAMXG00000015922
ictalurus_punctatus ENSIPUG00000019899
danio_rerio ENSDARG00000073684
scleropages_formosus ENSSFOG00015019791
scleropages_formosus ENSSFOG00015015078
scleropages_formosus ENSSFOG00015019751
paramormyrops_kingsleyae ENSPKIG00000023856
astyanax_mexicanus ENSAMXG00000001066
pygocentrus_nattereri ENSPNAG00000026369
ictalurus_punctatus ENSIPUG00000001928
danio_rerio ENSDARG00000103586
esox_lucius ENSELUG00000018569
lepisosteus_oculatus ENSLOCG00000001193
