vombatus_ursinus ENSVURG00010013750
phascolarctos_cinereus ENSPCIG00000024597
notamacropus_eugenii ENSMEUG00000002980
monodelphis_domestica ENSMODG00000042234
sarcophilus_harrisii ENSSHAG00000010851
myotis_lucifugus ENSMLUG00000007469
pteropus_vampyrus ENSPVAG00000009604
erinaceus_europaeus ENSEEUG00000007355
ursus_maritimus ENSUMAG00000012691
ursus_americanus ENSUAMG00000018333
ailuropoda_melanoleuca ENSAMEG00000001742
neovison_vison ENSNVIG00000008146
mustela_putorius ENSMPUG00000003311
canis_lupus ENSCAFG00020016226
vulpes_vulpes ENSVVUG00000023450
panthera_pardus ENSPPRG00000010401
panthera_tigris ENSPTIG00000019868
felis_catus ENSFCAG00000005553
equus_asinus ENSEASG00005022989
equus_caballus ENSECAG00000020752
bos_indicus ENSBIXG00005014361
bos_indicus ENSBIXG00000010459
bos_taurus ENSBTAG00000002924
bos_mutus ENSBMUG00000016268
bison_bison ENSBBBG00000019112
capra_hircus ENSCHIG00000012654
ovis_aries ENSOARG00000008724
sus_scrofa ENSSSCG00000010317
tursiops_truncatus ENSTTRG00000000367
vicugna_pacos ENSVPAG00000008039
canis_lupus ENSCAFG00000044275
spermophilus_dauricus ENSSDAG00000005910
procavia_capensis ENSPCAG00000008586
cricetulus_griseus ENSCGRG00000004781
cricetulus_griseus ENSCGRG00015015276
cricetulus_griseus ENSCGRG00001014878
mesocricetus_auratus ENSMAUG00000004148
microtus_ochrogaster ENSMOCG00000001225
mus_spicilegus ENSMSIG00000006937
mus_caroli MGP_CAROLIEiJ_G0019006
mus_musculus ENSMUSG00000063821
mus_spretus MGP_SPRETEiJ_G0019884
mus_pahari MGP_PahariEiJ_G0030020
rattus_norvegicus ENSRNOG00000013034
meriones_unguiculatus ENSMUGG00000003006
peromyscus_maniculatus ENSPEMG00000020926
nannospalax_galili ENSNGAG00000015948
jaculus_jaculus ENSJJAG00000012771
castor_canadensis ENSCCNG00000030325
dipodomys_ordii ENSDORG00000029726
chinchilla_lanigera ENSCLAG00000010412
octodon_degus ENSODEG00000014367
cavia_porcellus ENSCPOG00000022980
cavia_aperea ENSCAPG00000017241
heterocephalus_glaber ENSHGLG00000016941
heterocephalus_glaber ENSHGLG00100007697
fukomys_damarensis ENSFDAG00000014049
ictidomys_tridecemlineatus ENSSTOG00000029009
urocitellus_parryii ENSUPAG00010009810
marmota_marmota ENSMMMG00000023348
oryctolagus_cuniculus ENSOCUG00000026189
ochotona_princeps ENSOPRG00000002366
mandrillus_leucophaeus ENSMLEG00000007223
cercocebus_atys ENSCATG00000041122
papio_anubis ENSPANG00000022463
theropithecus_gelada ENSTGEG00000027748
macaca_nemestrina ENSMNEG00000014700
macaca_fascicularis ENSMFAG00000040257
macaca_mulatta ENSMMUG00000020221
chlorocebus_sabaeus ENSCSAG00000009070
rhinopithecus_bieti ENSRBIG00000035015
rhinopithecus_roxellana ENSRROG00000022077
colobus_angolensis ENSCANG00000039779
piliocolobus_tephrosceles ENSPTEG00000036772
pan_troglodytes ENSPTRG00000002653
pan_paniscus ENSPPAG00000029736
homo_sapiens ENSG00000188716
gorilla_gorilla ENSGGOG00000011019
pongo_abelii ENSPPYG00000002317
nomascus_leucogenys ENSNLEG00000016840
saimiri_boliviensis ENSSBOG00000022444
cebus_capucinus ENSCCAG00000030642
callithrix_jacchus ENSCJAG00000001221
aotus_nancymaae ENSANAG00000023985
carlito_syrichta ENSTSYG00000003835
prolemur_simus ENSPSMG00000019167
microcebus_murinus ENSMICG00000017812
propithecus_coquereli ENSPCOG00000016837
otolemur_garnettii ENSOGAG00000015432
tupaia_belangeri ENSTBEG00000012674
sorex_araneus ENSSARG00000008593
loxodonta_africana ENSLAFG00000021406
dasypus_novemcinctus ENSDNOG00000039114
ornithorhynchus_anatinus ENSOANG00000031368
xenopus_tropicalis ENSXETG00000001829
danio_rerio ENSDARG00000092956
danio_rerio ENSDARG00000095001
danio_rerio ENSDARG00000067808
danio_rerio ENSDARG00000039682
danio_rerio ENSDARG00000112213
apteryx_haastii ENSAHAG00000013500
apteryx_owenii ENSAOWG00000013224
apteryx_rowi ENSARWG00000004517
dromaius_novaehollandiae ENSDNVG00000001838
nothoprocta_perdicaria ENSNPEG00000000630
meleagris_gallopavo ENSMGAG00000006093
gallus_gallus ENSGALG00000005019
coturnix_japonica ENSCJPG00005010909
numida_meleagris ENSNMEG00000013834
anas_platyrhynchos ENSAPLG00000012079
anser_brachyrhynchus ENSABRG00000010189
calidris_pygmaea ENSCPGG00000016902
calidris_pugnax ENSCPUG00000010112
lepidothrix_coronata ENSLCOG00000002303
manacus_vitellinus ENSMVIG00005016147
lonchura_striata ENSLSDG00000006050
taeniopygia_guttata ENSTGUG00000006625
junco_hyemalis ENSJHYG00000017768
zonotrichia_albicollis ENSZALG00000013261
serinus_canaria ENSSCAG00000002707
ficedula_albicollis ENSFALG00000006960
parus_major ENSPMJG00000015482
cyanistes_caeruleus ENSCCEG00000010440
melopsittacus_undulatus ENSMUNG00000011877
crocodylus_porosus ENSCPRG00005007922
gopherus_agassizii ENSGAGG00000014189
chelonoidis_abingdonii ENSCABG00000021057
chrysemys_picta ENSCPBG00000012718
pelodiscus_sinensis ENSPSIG00000016875
pogona_vitticeps ENSPVIG00000004454
anolis_carolinensis ENSACAG00000008686
notechis_scutatus ENSNSUG00000020066
salvator_merianae ENSSMRG00000002240
sphenodon_punctatus ENSSPUG00000010260
erpetoichthys_calabaricus ENSECRG00000021912
xenopus_tropicalis ENSXETG00000019731
poecilia_reticulata ENSPREG00000021989
poecilia_formosa ENSPFOG00000008437
xiphophorus_couchianus ENSXCOG00000011940
fundulus_heteroclitus ENSFHEG00000008297
parambassis_ranga ENSPRNG00000024172
larimichthys_crocea ENSLCRG00005015159
takifugu_rubripes ENSTRUG00000014727
monopterus_albus ENSMALG00000015253
betta_splendens ENSBSLG00000025096
cynoglossus_semilaevis ENSCSEG00000009173
hippocampus_comes ENSHCOG00000016097
xiphophorus_maculatus ENSXMAG00000023247
kryptolebias_marmoratus ENSKMAG00000016416
gouania_willdenowi ENSGWIG00000026659
astyanax_mexicanus ENSAMXG00005011358
crocodylus_porosus ENSCPRG00005011170
