apteryx_rowi ENSARWG00000010083
apteryx_owenii ENSAOWG00000018886
dromaius_novaehollandiae ENSDNVG00000017190
meleagris_gallopavo ENSMGAG00000015994
gallus_gallus ENSGALG00000023443
coturnix_japonica ENSCJPG00005001594
numida_meleagris ENSNMEG00000006972
anas_platyrhynchos_platyrhynchos ENSAPLG00000021244
calidris_pygmaea ENSCPGG00000010487
calidris_pugnax ENSCPUG00000014955
melopsittacus_undulatus ENSMUNG00000013389
taeniopygia_guttata ENSTGUG00000002715
lonchura_striata_domestica ENSLSDG00000017257
serinus_canaria ENSSCAG00000010211
zonotrichia_albicollis ENSZALG00000011584
cyanistes_caeruleus ENSCCEG00000016386
parus_major ENSPMJG00000016089
manacus_vitellinus ENSMVIG00005016370
lepidothrix_coronata ENSLCOG00000008475
ficedula_albicollis ENSFALG00000015122
ficedula_albicollis ENSFALG00000015137
nothoprocta_perdicaria ENSNPEG00000000067
crocodylus_porosus ENSCPRG00005017100
pogona_vitticeps ENSPVIG00000011524
anolis_carolinensis ENSACAG00000008871
notechis_scutatus ENSNSUG00000003220
salvator_merianae ENSSMRG00000018176
xenopus_tropicalis ENSXETG00000032906
gasterosteus_aculeatus ENSGACG00000007118
takifugu_rubripes ENSTRUG00000013969
anabas_testudineus ENSATEG00000016179
labrus_bergylta ENSLBEG00000017311
seriola_dumerili ENSSDUG00000000391
seriola_lalandi_dorsalis ENSSLDG00000020505
cynoglossus_semilaevis ENSCSEG00000011506
cynoglossus_semilaevis ENSCSEG00000011276
scophthalmus_maximus ENSSMAG00000001854
amphiprion_percula ENSAPEG00000004548
amphiprion_ocellaris ENSAOCG00000012636
acanthochromis_polyacanthus ENSAPOG00000011728
stegastes_partitus ENSSPAG00000021984
haplochromis_burtoni ENSHBUG00000004906
maylandia_zebra ENSMZEG00005006113
pundamilia_nyererei ENSPNYG00000009475
astatotilapia_calliptera ENSACLG00000015703
neolamprologus_brichardi ENSNBRG00000013261
oreochromis_niloticus ENSONIG00000020992
amphilophus_citrinellus ENSACIG00000002762
mastacembelus_armatus ENSMAMG00000021052
xiphophorus_maculatus ENSXMAG00000020322
xiphophorus_couchianus ENSXCOG00000005272
gambusia_affinis ENSGAFG00000013151
poecilia_formosa ENSPFOG00000020824
poecilia_latipinna ENSPLAG00000021915
poecilia_reticulata ENSPREG00000017569
poecilia_mexicana ENSPMEG00000008659
fundulus_heteroclitus ENSFHEG00000017050
cyprinodon_variegatus ENSCVAG00000011384
kryptolebias_marmoratus ENSKMAG00000014604
oryzias_latipes ENSORLG00000004537
oryzias_latipes_asm223469v1 ENSORLG00015009667
oryzias_latipes ENSORLG00020021062
oryzias_melastigma ENSOMEG00000022527
monopterus_albus ENSMALG00000016350
mola_mola ENSMMOG00000001908
hippocampus_comes ENSHCOG00000017897
gadus_morhua ENSGMOG00000020344
esox_lucius ENSELUG00000001541
scleropages_formosus ENSSFOG00015007360
paramormyrops_kingsleyae ENSPKIG00000018143
pygocentrus_nattereri ENSPNAG00000003285
astyanax_mexicanus ENSAMXG00000025784
ictalurus_punctatus ENSIPUG00000008048
danio_rerio ENSDARG00000086699
