chelonoidis_abingdonii ENSCABG00000009218
gopherus_agassizii ENSGAGG00000014126
chrysemys_picta_bellii ENSCPBG00000017715
pelodiscus_sinensis ENSPSIG00000013665
pogona_vitticeps ENSPVIG00000000733
anolis_carolinensis ENSACAG00000017750
notechis_scutatus ENSNSUG00000003453
salvator_merianae ENSSMRG00000002312
sphenodon_punctatus ENSSPUG00000019339
apteryx_owenii ENSAOWG00000001132
apteryx_haastii ENSAHAG00000004708
apteryx_rowi ENSARWG00000015154
dromaius_novaehollandiae ENSDNVG00000017683
nothoprocta_perdicaria ENSNPEG00000013717
calidris_pugnax ENSCPUG00000005141
calidris_pygmaea ENSCPGG00000011816
serinus_canaria ENSSCAG00000009831
zonotrichia_albicollis ENSZALG00000003743
taeniopygia_guttata ENSTGUG00000006479
lonchura_striata_domestica ENSLSDG00000004079
parus_major ENSPMJG00000006823
cyanistes_caeruleus ENSCCEG00000017082
ficedula_albicollis ENSFALG00000011973
lepidothrix_coronata ENSLCOG00000007660
manacus_vitellinus ENSMVIG00005014873
anas_platyrhynchos_platyrhynchos ENSAPLG00000017549
anser_brachyrhynchus ENSABRG00000021886
coturnix_japonica ENSCJPG00005013183
meleagris_gallopavo ENSMGAG00000004936
gallus_gallus ENSGALG00000037854
numida_meleagris ENSNMEG00000004631
phascolarctos_cinereus ENSPCIG00000002619
notamacropus_eugenii ENSMEUG00000002233
monodelphis_domestica ENSMODG00000020356
sarcophilus_harrisii ENSSHAG00000011757
pan_paniscus ENSPPAG00000027814
pan_troglodytes ENSPTRG00000003738
gorilla_gorilla ENSGGOG00000004065
homo_sapiens ENSG00000149476
pongo_abelii ENSPPYG00000003192
nomascus_leucogenys ENSNLEG00000002383
macaca_fascicularis ENSMFAG00000032712
macaca_mulatta ENSMMUG00000002692
macaca_nemestrina ENSMNEG00000030238
theropithecus_gelada ENSTGEG00000018619
cercocebus_atys ENSCATG00000044633
mandrillus_leucophaeus ENSMLEG00000002152
papio_anubis ENSPANG00000002763
chlorocebus_sabaeus ENSCSAG00000006398
colobus_angolensis_palliatus ENSCANG00000043455
piliocolobus_tephrosceles ENSPTEG00000008681
rhinopithecus_bieti ENSRBIG00000031373
rhinopithecus_roxellana ENSRROG00000030683
cebus_capucinus ENSCCAG00000021373
saimiri_boliviensis_boliviensis ENSSBOG00000016343
callithrix_jacchus ENSCJAG00000019305
aotus_nancymaae ENSANAG00000036361
carlito_syrichta ENSTSYG00000001794
propithecus_coquereli ENSPCOG00000002100
microcebus_murinus ENSMICG00000013737
prolemur_simus ENSPSMG00000021295
otolemur_garnettii ENSOGAG00000016120
castor_canadensis ENSCCNG00000005153
dipodomys_ordii ENSDORG00000000129
microtus_ochrogaster ENSMOCG00000002905
peromyscus_maniculatus_bairdii ENSPEMG00000015863
cricetulus_griseus_crigri-picr ENSCGRG00015007922
cricetulus_griseus_chok1gshd ENSCGRG00001018294
cricetulus_griseus_crigri ENSCGRG00000007548
mesocricetus_auratus ENSMAUG00000011622
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023608
mus_spicilegus ENSMSIG00000030492
mus_musculus ENSMUSG00000034371
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022694
mus_pahari MGP_PahariEiJ_G0014188
rattus_norvegicus ENSRNOG00000020704
meriones_unguiculatus ENSMUGG00000014503
nannospalax_galili ENSNGAG00000004445
jaculus_jaculus ENSJJAG00000012794
urocitellus_parryii ENSUPAG00010004335
ictidomys_tridecemlineatus ENSSTOG00000007623
spermophilus_dauricus ENSSDAG00000018175
marmota_marmota_marmota ENSMMMG00000001309
oryctolagus_cuniculus ENSOCUG00000001673
ochotona_princeps ENSOPRG00000008299
bos_mutus ENSBMUG00000026634
bos_taurus ENSBTAG00000018201
bison_bison_bison ENSBBBG00000019906
capra_hircus ENSCHIG00000022752
ovis_aries ENSOARG00000012675
tursiops_truncatus ENSTTRG00000011075
vicugna_pacos ENSVPAG00000007964
sus_scrofa ENSSSCG00000013087
equus_asinus_asinus ENSEASG00005008188
equus_caballus ENSECAG00000015944
pteropus_vampyrus ENSPVAG00000003850
myotis_lucifugus ENSMLUG00000013251
ursus_americanus ENSUAMG00000017799
ursus_maritimus ENSUMAG00000011802
ailuropoda_melanoleuca ENSAMEG00000016560
neovison_vison ENSNVIG00000021722
mustela_putorius_furo ENSMPUG00000014193
canis_lupus_dingo ENSCAFG00020012731
canis_lupus_familiaris ENSCAFG00000016197
vulpes_vulpes ENSVVUG00000004965
panthera_pardus ENSPPRG00000012836
panthera_tigris_altaica ENSPTIG00000005436
felis_catus ENSFCAG00000026519
dasypus_novemcinctus ENSDNOG00000014918
heterocephalus_glaber_female ENSHGLG00000018883
heterocephalus_glaber_male ENSHGLG00100012835
fukomys_damarensis ENSFDAG00000021029
chinchilla_lanigera ENSCLAG00000003740
octodon_degus ENSODEG00000002529
cavia_porcellus ENSCPOG00000009973
cavia_aperea ENSCAPG00000007029
sorex_araneus ENSSARG00000002005
loxodonta_africana ENSLAFG00000017295
procavia_capensis ENSPCAG00000011290
erinaceus_europaeus ENSEEUG00000003491
echinops_telfairi ENSETEG00000015579
ornithorhynchus_anatinus ENSOANG00000010938
xenopus_tropicalis ENSXETG00000008822
latimeria_chalumnae ENSLACG00000017561
fundulus_heteroclitus ENSFHEG00000017504
cyprinodon_variegatus ENSCVAG00000011231
poecilia_formosa ENSPFOG00000000200
poecilia_mexicana ENSPMEG00000020527
poecilia_latipinna ENSPLAG00000013258
poecilia_reticulata ENSPREG00000016131
xiphophorus_maculatus ENSXMAG00000000517
xiphophorus_couchianus ENSXCOG00000007137
gambusia_affinis ENSGAFG00000017452
kryptolebias_marmoratus ENSKMAG00000002377
oryzias_latipes ENSORLG00020018113
oryzias_latipes_asm223469v1 ENSORLG00015015860
oryzias_latipes ENSORLG00000022387
oryzias_melastigma ENSOMEG00000003272
amphiprion_ocellaris ENSAOCG00000002844
amphiprion_percula ENSAPEG00000013257
acanthochromis_polyacanthus ENSAPOG00000020825
stegastes_partitus ENSSPAG00000013622
maylandia_zebra ENSMZEG00005019693
astatotilapia_calliptera ENSACLG00000004591
haplochromis_burtoni ENSHBUG00000010778
pundamilia_nyererei ENSPNYG00000006984
neolamprologus_brichardi ENSNBRG00000020770
oreochromis_niloticus ENSONIG00000000417
amphilophus_citrinellus ENSACIG00000003158
seriola_lalandi_dorsalis ENSSLDG00000022858
seriola_dumerili ENSSDUG00000009991
scophthalmus_maximus ENSSMAG00000001245
gasterosteus_aculeatus ENSGACG00000018805
monopterus_albus ENSMALG00000008673
mastacembelus_armatus ENSMAMG00000009682
anabas_testudineus ENSATEG00000015172
tetraodon_nigroviridis ENSTNIG00000005496
takifugu_rubripes ENSTRUG00000001702
mola_mola ENSMMOG00000014366
labrus_bergylta ENSLBEG00000015791
cynoglossus_semilaevis ENSCSEG00000000922
hippocampus_comes ENSHCOG00000015653
periophthalmus_magnuspinnatus ENSPMGG00000006214
gadus_morhua ENSGMOG00000008672
esox_lucius ENSELUG00000007754
pygocentrus_nattereri ENSPNAG00000020704
astyanax_mexicanus ENSAMXG00000011018
ictalurus_punctatus ENSIPUG00000002906
danio_rerio ENSDARG00000062085
paramormyrops_kingsleyae ENSPKIG00000013506
scleropages_formosus ENSSFOG00015005030
lepisosteus_oculatus ENSLOCG00000009511
petromyzon_marinus ENSPMAG00000009571
eptatretus_burgeri ENSEBUG00000005201
ciona_intestinalis ENSCING00000019107
caenorhabditis_elegans_strain_n2 WBGene00020962
saccharomyces_cerevisiae YFL053W
saccharomyces_cerevisiae YML070W
