anser_brachyrhynchus ENSABRG00000015040
anas_platyrhynchos ENSAPLG00000004523
gallus_gallus ENSGALG00000016017
meleagris_gallopavo ENSMGAG00000013238
coturnix_japonica ENSCJPG00005007604
numida_meleagris ENSNMEG00000005183
calidris_pugnax ENSCPUG00000008880
calidris_pygmaea ENSCPGG00000015773
melopsittacus_undulatus ENSMUNG00000011242
manacus_vitellinus ENSMVIG00005001078
lepidothrix_coronata ENSLCOG00000006896
lonchura_striata ENSLSDG00000013391
taeniopygia_guttata ENSTGUG00000011004
parus_major ENSPMJG00000018553
cyanistes_caeruleus ENSCCEG00000006377
junco_hyemalis ENSJHYG00000004650
zonotrichia_albicollis ENSZALG00000016070
serinus_canaria ENSSCAG00000009916
ficedula_albicollis ENSFALG00000006547
apteryx_rowi ENSARWG00000018256
apteryx_haastii ENSAHAG00000006221
apteryx_owenii ENSAOWG00000004306
dromaius_novaehollandiae ENSDNVG00000016084
nothoprocta_perdicaria ENSNPEG00000007080
crocodylus_porosus ENSCPRG00005018809
chelonoidis_abingdonii ENSCABG00000010686
gopherus_agassizii ENSGAGG00000016876
chrysemys_picta ENSCPBG00000024543
pelodiscus_sinensis ENSPSIG00000007341
sphenodon_punctatus ENSSPUG00000006639
pogona_vitticeps ENSPVIG00000012207
anolis_carolinensis ENSACAG00000003941
salvator_merianae ENSSMRG00000017852
vombatus_ursinus ENSVURG00010019768
phascolarctos_cinereus ENSPCIG00000012679
notamacropus_eugenii ENSMEUG00000003407
sarcophilus_harrisii ENSSHAG00000004464
monodelphis_domestica ENSMODG00000029249
loxodonta_africana ENSLAFG00000030582
procavia_capensis ENSPCAG00000000311
echinops_telfairi ENSETEG00000015781
ursus_americanus ENSUAMG00000010412
ailuropoda_melanoleuca ENSAMEG00000011016
mustela_putorius ENSMPUG00000008860
neovison_vison ENSNVIG00000019720
canis_lupus ENSCAFG00000006389
canis_lupus ENSCAFG00020003100
vulpes_vulpes ENSVVUG00000025179
panthera_pardus ENSPPRG00000013247
panthera_tigris ENSPTIG00000010185
felis_catus ENSFCAG00000013416
equus_asinus ENSEASG00005000065
equus_caballus ENSECAG00000020277
ovis_aries ENSOARG00000003685
capra_hircus ENSCHIG00000016611
bos_indicus ENSBIXG00000019843
bos_mutus ENSBMUG00000020486
bos_taurus ENSBTAG00000027409
bison_bison ENSBBBG00000019388
tursiops_truncatus ENSTTRG00000009378
sus_scrofa ENSSSCG00000007157
pteropus_vampyrus ENSPVAG00000014216
myotis_lucifugus ENSMLUG00000000362
erinaceus_europaeus ENSEEUG00000005997
mus_spretus MGP_SPRETEiJ_G0025233
mus_spicilegus ENSMSIG00000013565
mus_musculus ENSMUSG00000074796
mus_caroli MGP_CAROLIEiJ_G0024313
mus_pahari MGP_PahariEiJ_G0025758
rattus_norvegicus ENSRNOG00000021234
meriones_unguiculatus ENSMUGG00000008220
peromyscus_maniculatus ENSPEMG00000017984
microtus_ochrogaster ENSMOCG00000016721
cricetulus_griseus ENSCGRG00015013234
cricetulus_griseus ENSCGRG00001005371
cricetulus_griseus ENSCGRG00000006073
mesocricetus_auratus ENSMAUG00000021645
nannospalax_galili ENSNGAG00000018270
jaculus_jaculus ENSJJAG00000023904
castor_canadensis ENSCCNG00000020770
dipodomys_ordii ENSDORG00000016220
ictidomys_tridecemlineatus ENSSTOG00000006469
spermophilus_dauricus ENSSDAG00000002205
urocitellus_parryii ENSUPAG00010023401
marmota_marmota ENSMMMG00000023919
heterocephalus_glaber ENSHGLG00100007126
heterocephalus_glaber ENSHGLG00000017460
fukomys_damarensis ENSFDAG00000011185
chinchilla_lanigera ENSCLAG00000012612
octodon_degus ENSODEG00000006000
cavia_porcellus ENSCPOG00000001277
cavia_aperea ENSCAPG00000010251
oryctolagus_cuniculus ENSOCUG00000004077
ochotona_princeps ENSOPRG00000015043
gorilla_gorilla ENSGGOG00000011941
homo_sapiens ENSG00000088836
pan_troglodytes ENSPTRG00000013195
pan_paniscus ENSPPAG00000037992
pongo_abelii ENSPPYG00000010821
nomascus_leucogenys ENSNLEG00000007589
theropithecus_gelada ENSTGEG00000012444
mandrillus_leucophaeus ENSMLEG00000026373
macaca_fascicularis ENSMFAG00000044132
macaca_mulatta ENSMMUG00000003633
macaca_nemestrina ENSMNEG00000000904
papio_anubis ENSPANG00000006862
cercocebus_atys ENSCATG00000030554
chlorocebus_sabaeus ENSCSAG00000013269
rhinopithecus_bieti ENSRBIG00000037366
rhinopithecus_roxellana ENSRROG00000040510
colobus_angolensis ENSCANG00000032963
piliocolobus_tephrosceles ENSPTEG00000031967
cebus_capucinus ENSCCAG00000029168
saimiri_boliviensis ENSSBOG00000033057
callithrix_jacchus ENSCJAG00000021119
aotus_nancymaae ENSANAG00000026117
carlito_syrichta ENSTSYG00000026679
propithecus_coquereli ENSPCOG00000022328
microcebus_murinus ENSMICG00000013842
prolemur_simus ENSPSMG00000020154
otolemur_garnettii ENSOGAG00000034582
choloepus_hoffmanni ENSCHOG00000008360
ornithorhynchus_anatinus ENSOANG00000005637
ornithorhynchus_anatinus ENSOANG00000009347
ornithorhynchus_anatinus ENSOANG00000030480
ornithorhynchus_anatinus ENSOANG00000010166
ornithorhynchus_anatinus ENSOANG00000013364
ornithorhynchus_anatinus ENSOANG00000010171
ornithorhynchus_anatinus ENSOANG00000000805
ornithorhynchus_anatinus ENSOANG00000005302
ornithorhynchus_anatinus ENSOANG00000005300
ornithorhynchus_anatinus ENSOANG00000009320
ornithorhynchus_anatinus ENSOANG00000020913
ornithorhynchus_anatinus ENSOANG00000021561
ornithorhynchus_anatinus ENSOANG00000015193
ornithorhynchus_anatinus ENSOANG00000003651
ornithorhynchus_anatinus ENSOANG00000000408
ornithorhynchus_anatinus ENSOANG00000012959
ornithorhynchus_anatinus ENSOANG00000001695
ornithorhynchus_anatinus ENSOANG00000009839
ornithorhynchus_anatinus ENSOANG00000002154
ornithorhynchus_anatinus ENSOANG00000003485
xenopus_tropicalis ENSXETG00000013961
latimeria_chalumnae ENSLACG00000010657
scleropages_formosus ENSSFOG00015018690
paramormyrops_kingsleyae ENSPKIG00000009632
clupea_harengus ENSCHAG00000022796
denticeps_clupeoides ENSDCDG00000018498
astyanax_mexicanus ENSAMXG00005009147
astyanax_mexicanus ENSAMXG00000011585
pygocentrus_nattereri ENSPNAG00000010831
electrophorus_electricus ENSEEEG00000014835
hippocampus_comes ENSHCOG00000000801
periophthalmus_magnuspinnatus ENSPMGG00000004623
scophthalmus_maximus ENSSMAG00000011830
cynoglossus_semilaevis ENSCSEG00000003067
betta_splendens ENSBSLG00000025977
labrus_bergylta ENSLBEG00000021298
labrus_bergylta ENSLBEG00000015623
gasterosteus_aculeatus ENSGACG00000017515
takifugu_rubripes ENSTRUG00000013528
tetraodon_nigroviridis ENSTNIG00000015743
mola_mola ENSMMOG00000004120
larimichthys_crocea ENSLCRG00005009337
cottoperca_gobio ENSCGOG00000008372
seriola_lalandi ENSSLDG00000004807
seriola_dumerili ENSSDUG00000003959
lates_calcarifer ENSLCAG00010024202
mastacembelus_armatus ENSMAMG00000019276
monopterus_albus ENSMALG00000007137
anabas_testudineus ENSATEG00000001106
amphiprion_ocellaris ENSAOCG00000017990
amphiprion_percula ENSAPEG00000004401
acanthochromis_polyacanthus ENSAPOG00000008919
stegastes_partitus ENSSPAG00000001872
parambassis_ranga ENSPRNG00000021917
astatotilapia_calliptera ENSACLG00000002708
maylandia_zebra ENSMZEG00005008613
pundamilia_nyererei ENSPNYG00000008759
haplochromis_burtoni ENSHBUG00000006071
oreochromis_niloticus ENSONIG00000002424
amphilophus_citrinellus ENSACIG00000014843
gouania_willdenowi ENSGWIG00000019478
fundulus_heteroclitus ENSFHEG00000003591
cyprinodon_variegatus ENSCVAG00000020031
xiphophorus_maculatus ENSXMAG00000016079
xiphophorus_couchianus ENSXCOG00000000290
gambusia_affinis ENSGAFG00000002189
poecilia_formosa ENSPFOG00000004866
poecilia_latipinna ENSPLAG00000013237
poecilia_mexicana ENSPMEG00000002627
poecilia_reticulata ENSPREG00000013187
kryptolebias_marmoratus ENSKMAG00000019535
oryzias_latipes ENSORLG00015014125
oryzias_latipes ENSORLG00020005243
oryzias_latipes ENSORLG00000000723
oryzias_melastigma ENSOMEG00000013246
gadus_morhua ENSGMOG00000002849
hucho_hucho ENSHHUG00000032770
seriola_dumerili ENSSDUG00000002550
seriola_lalandi ENSSLDG00000013154
lates_calcarifer ENSLCAG00010002780
anabas_testudineus ENSATEG00000018312
monopterus_albus ENSMALG00000003092
labrus_bergylta ENSLBEG00000003880
cottoperca_gobio ENSCGOG00000022246
larimichthys_crocea ENSLCRG00005013384
mola_mola ENSMMOG00000021320
amphiprion_percula ENSAPEG00000004828
amphiprion_ocellaris ENSAOCG00000014405
acanthochromis_polyacanthus ENSAPOG00000023433
stegastes_partitus ENSSPAG00000002854
scophthalmus_maximus ENSSMAG00000006939
takifugu_rubripes ENSTRUG00000004080
tetraodon_nigroviridis ENSTNIG00000010558
gasterosteus_aculeatus ENSGACG00000004484
parambassis_ranga ENSPRNG00000022122
mastacembelus_armatus ENSMAMG00000000093
betta_splendens ENSBSLG00000011321
poecilia_formosa ENSPFOG00000001397
poecilia_mexicana ENSPMEG00000009073
poecilia_latipinna ENSPLAG00000019712
poecilia_reticulata ENSPREG00000006620
xiphophorus_maculatus ENSXMAG00000025385
xiphophorus_couchianus ENSXCOG00000004467
gambusia_affinis ENSGAFG00000012120
cyprinodon_variegatus ENSCVAG00000002893
fundulus_heteroclitus ENSFHEG00000007997
kryptolebias_marmoratus ENSKMAG00000008132
oryzias_latipes ENSORLG00000017987
oryzias_latipes ENSORLG00020012359
oryzias_latipes ENSORLG00015008957
oryzias_melastigma ENSOMEG00000004833
haplochromis_burtoni ENSHBUG00000010198
maylandia_zebra ENSMZEG00005003156
pundamilia_nyererei ENSPNYG00000017688
astatotilapia_calliptera ENSACLG00000012446
neolamprologus_brichardi ENSNBRG00000023937
oreochromis_niloticus ENSONIG00000012322
amphilophus_citrinellus ENSACIG00000023939
gouania_willdenowi ENSGWIG00000026291
periophthalmus_magnuspinnatus ENSPMGG00000012325
cynoglossus_semilaevis ENSCSEG00000015287
hippocampus_comes ENSHCOG00000013363
gadus_morhua ENSGMOG00000005315
clupea_harengus ENSCHAG00000017790
denticeps_clupeoides ENSDCDG00000030019
astyanax_mexicanus ENSAMXG00005019598
astyanax_mexicanus ENSAMXG00000012299
pygocentrus_nattereri ENSPNAG00000016559
ictalurus_punctatus ENSIPUG00000006703
electrophorus_electricus ENSEEEG00000020437
danio_rerio ENSDARG00000075532
esox_lucius ENSELUG00000024292
hucho_hucho ENSHHUG00000014135
hucho_hucho ENSHHUG00000006984
ornithorhynchus_anatinus ENSOANG00000020267
lepisosteus_oculatus ENSLOCG00000000878
erpetoichthys_calabaricus ENSECRG00000003848
callorhinchus_milii ENSCMIG00000001590
petromyzon_marinus ENSPMAG00000007011
bos_mutus ENSBMUG00000012377
bos_taurus ENSBTAG00000050408
ursus_americanus ENSUAMG00000021724
ciona_savignyi ENSCSAVG00000004447
ciona_intestinalis ENSCING00000021742
caenorhabditis_elegans WBGene00009929
