anser_brachyrhynchus ENSABRG00000012246
anas_platyrhynchos ENSAPLG00000011358
gallus_gallus ENSGALG00000012906
meleagris_gallopavo ENSMGAG00000004992
coturnix_japonica ENSCJPG00005015646
numida_meleagris ENSNMEG00000004905
manacus_vitellinus ENSMVIG00005015075
lepidothrix_coronata ENSLCOG00000010922
taeniopygia_guttata ENSTGUG00000001975
taeniopygia_guttata ENSTGUG00000016687
lonchura_striata ENSLSDG00000010103
cyanistes_caeruleus ENSCCEG00000009841
parus_major ENSPMJG00000001804
junco_hyemalis ENSJHYG00000009068
zonotrichia_albicollis ENSZALG00000013636
serinus_canaria ENSSCAG00000002571
ficedula_albicollis ENSFALG00000012917
melopsittacus_undulatus ENSMUNG00000003743
calidris_pygmaea ENSCPGG00000005125
calidris_pugnax ENSCPUG00000015822
apteryx_owenii ENSAOWG00000013446
apteryx_rowi ENSARWG00000008893
apteryx_rowi ENSARWG00000017836
apteryx_haastii ENSAHAG00000007255
dromaius_novaehollandiae ENSDNVG00000018407
nothoprocta_perdicaria ENSNPEG00000011263
crocodylus_porosus ENSCPRG00005016626
gopherus_agassizii ENSGAGG00000008231
chelonoidis_abingdonii ENSCABG00000011077
chrysemys_picta ENSCPBG00000026622
pelodiscus_sinensis ENSPSIG00000007056
pogona_vitticeps ENSPVIG00000014270
anolis_carolinensis ENSACAG00000011301
notechis_scutatus ENSNSUG00000018874
salvator_merianae ENSSMRG00000008914
sphenodon_punctatus ENSSPUG00000000521
phascolarctos_cinereus ENSPCIG00000012115
vombatus_ursinus ENSVURG00010020851
notamacropus_eugenii ENSMEUG00000014620
monodelphis_domestica ENSMODG00000004905
sarcophilus_harrisii ENSSHAG00000010713
myotis_lucifugus ENSMLUG00000007460
pteropus_vampyrus ENSPVAG00000008279
erinaceus_europaeus ENSEEUG00000003153
sorex_araneus ENSSARG00000011662
capra_hircus ENSCHIG00000026830
ovis_aries ENSOARG00000005894
bos_indicus ENSBIXG00005021946
bos_indicus ENSBIXG00000010825
bos_taurus ENSBTAG00000001739
bos_mutus ENSBMUG00000009208
bison_bison ENSBBBG00000020184
vicugna_pacos ENSVPAG00000009924
tursiops_truncatus ENSTTRG00000012690
sus_scrofa ENSSSCG00000004903
ursus_americanus ENSUAMG00000026505
ursus_maritimus ENSUMAG00000004845
ailuropoda_melanoleuca ENSAMEG00000006105
neovison_vison ENSNVIG00000016015
mustela_putorius ENSMPUG00000016496
canis_lupus ENSCAFG00020019976
canis_lupus ENSCAFG00000000086
vulpes_vulpes ENSVVUG00000017469
panthera_pardus ENSPPRG00000018792
panthera_tigris ENSPTIG00000021141
felis_catus ENSFCAG00000003171
equus_asinus ENSEASG00005002680
equus_caballus ENSECAG00000015174
ictidomys_tridecemlineatus ENSSTOG00000024289
urocitellus_parryii ENSUPAG00010023870
spermophilus_dauricus ENSSDAG00000000584
marmota_marmota ENSMMMG00000003730
chinchilla_lanigera ENSCLAG00000009269
octodon_degus ENSODEG00000005474
cavia_porcellus ENSCPOG00000006022
cavia_aperea ENSCAPG00000004979
heterocephalus_glaber ENSHGLG00000019001
heterocephalus_glaber ENSHGLG00100004423
fukomys_damarensis ENSFDAG00000010905
cricetulus_griseus ENSCGRG00000003199
cricetulus_griseus ENSCGRG00001022413
cricetulus_griseus ENSCGRG00015018796
mesocricetus_auratus ENSMAUG00000016994
peromyscus_maniculatus ENSPEMG00000011379
microtus_ochrogaster ENSMOCG00000014345
mus_spicilegus ENSMSIG00000013842
mus_spretus MGP_SPRETEiJ_G0015285
mus_musculus ENSMUSG00000050840
mus_caroli MGP_CAROLIEiJ_G0014481
mus_pahari MGP_PahariEiJ_G0027715
rattus_norvegicus ENSRNOG00000014556
meriones_unguiculatus ENSMUGG00000023478
nannospalax_galili ENSNGAG00000016548
castor_canadensis ENSCCNG00000003915
dipodomys_ordii ENSDORG00000012629
jaculus_jaculus ENSJJAG00000019980
oryctolagus_cuniculus ENSOCUG00000014561
ochotona_princeps ENSOPRG00000011090
tupaia_belangeri ENSTBEG00000017476
gorilla_gorilla ENSGGOG00000006915
homo_sapiens ENSG00000101542
pan_troglodytes ENSPTRG00000010069
pan_paniscus ENSPPAG00000033146
pongo_abelii ENSPPYG00000009201
nomascus_leucogenys ENSNLEG00000008475
piliocolobus_tephrosceles ENSPTEG00000028999
colobus_angolensis ENSCANG00000028839
rhinopithecus_bieti ENSRBIG00000008811
rhinopithecus_roxellana ENSRROG00000032005
macaca_fascicularis ENSMFAG00000034335
macaca_mulatta ENSMMUG00000001713
macaca_nemestrina ENSMNEG00000008504
chlorocebus_sabaeus ENSCSAG00000018177
cercocebus_atys ENSCATG00000027205
mandrillus_leucophaeus ENSMLEG00000009478
theropithecus_gelada ENSTGEG00000001017
papio_anubis ENSPANG00000003495
saimiri_boliviensis ENSSBOG00000000800
callithrix_jacchus ENSCJAG00000003409
cebus_capucinus ENSCCAG00000024476
aotus_nancymaae ENSANAG00000037402
carlito_syrichta ENSTSYG00000005462
prolemur_simus ENSPSMG00000023522
propithecus_coquereli ENSPCOG00000021721
microcebus_murinus ENSMICG00000032447
otolemur_garnettii ENSOGAG00000014077
loxodonta_africana ENSLAFG00000014493
procavia_capensis ENSPCAG00000012268
echinops_telfairi ENSETEG00000012469
dasypus_novemcinctus ENSDNOG00000001098
choloepus_hoffmanni ENSCHOG00000001943
ornithorhynchus_anatinus ENSOANG00000003639
xenopus_tropicalis ENSXETG00000007560
latimeria_chalumnae ENSLACG00000010875
clupea_harengus ENSCHAG00000009619
clupea_harengus ENSCHAG00000012266
astyanax_mexicanus ENSAMXG00005004113
astyanax_mexicanus ENSAMXG00000012157
poecilia_latipinna ENSPLAG00000017899
poecilia_mexicana ENSPMEG00000001190
cynoglossus_semilaevis ENSCSEG00000017070
lates_calcarifer ENSLCAG00010000024
amphiprion_ocellaris ENSAOCG00000021144
erpetoichthys_calabaricus ENSECRG00000004263
ornithorhynchus_anatinus ENSOANG00000029680
ornithorhynchus_anatinus ENSOANG00000022224
gopherus_agassizii ENSGAGG00000025032
ursus_americanus ENSUAMG00000023875
scleropages_formosus ENSSFOG00015014425
scleropages_formosus ENSSFOG00015014442
paramormyrops_kingsleyae ENSPKIG00000015507
denticeps_clupeoides ENSDCDG00000034469
clupea_harengus ENSCHAG00000009643
pygocentrus_nattereri ENSPNAG00000001936
astyanax_mexicanus ENSAMXG00000018286
electrophorus_electricus ENSEEEG00000012635
ictalurus_punctatus ENSIPUG00000021169
betta_splendens ENSBSLG00000021743
cynoglossus_semilaevis ENSCSEG00000001408
takifugu_rubripes ENSTRUG00000017764
tetraodon_nigroviridis ENSTNIG00000008690
gouania_willdenowi ENSGWIG00000003676
scophthalmus_maximus ENSSMAG00000008003
poecilia_formosa ENSPFOG00000000810
poecilia_mexicana ENSPMEG00000022463
poecilia_latipinna ENSPLAG00000003996
poecilia_reticulata ENSPREG00000022405
xiphophorus_couchianus ENSXCOG00000015332
xiphophorus_maculatus ENSXMAG00000026905
gambusia_affinis ENSGAFG00000016844
fundulus_heteroclitus ENSFHEG00000003916
cyprinodon_variegatus ENSCVAG00000000696
kryptolebias_marmoratus ENSKMAG00000021808
oryzias_latipes ENSORLG00000013497
oryzias_latipes ENSORLG00015003192
oryzias_latipes ENSORLG00020002908
oryzias_melastigma ENSOMEG00000001068
stegastes_partitus ENSSPAG00000008924
stegastes_partitus ENSSPAG00000020474
amphiprion_percula ENSAPEG00000008002
amphiprion_ocellaris ENSAOCG00000022581
acanthochromis_polyacanthus ENSAPOG00000019462
labrus_bergylta ENSLBEG00000006481
labrus_bergylta ENSLBEG00000006456
labrus_bergylta ENSLBEG00000017008
labrus_bergylta ENSLBEG00000017588
mola_mola ENSMMOG00000004020
larimichthys_crocea ENSLCRG00005023070
cottoperca_gobio ENSCGOG00000021425
seriola_lalandi ENSSLDG00000025263
seriola_dumerili ENSSDUG00000010908
lates_calcarifer ENSLCAG00010027279
monopterus_albus ENSMALG00000010461
mastacembelus_armatus ENSMAMG00000012748
anabas_testudineus ENSATEG00000021884
maylandia_zebra ENSMZEG00005019523
astatotilapia_calliptera ENSACLG00000012664
haplochromis_burtoni ENSHBUG00000013919
pundamilia_nyererei ENSPNYG00000000353
neolamprologus_brichardi ENSNBRG00000001806
oreochromis_niloticus ENSONIG00000006596
amphilophus_citrinellus ENSACIG00000019250
parambassis_ranga ENSPRNG00000007627
gasterosteus_aculeatus ENSGACG00000005565
hippocampus_comes ENSHCOG00000008368
periophthalmus_magnuspinnatus ENSPMGG00000004549
gadus_morhua ENSGMOG00000018306
hucho_hucho ENSHHUG00000015315
hucho_hucho ENSHHUG00000040467
esox_lucius ENSELUG00000004604
paramormyrops_kingsleyae ENSPKIG00000011660
scleropages_formosus ENSSFOG00015009919
lepisosteus_oculatus ENSLOCG00000012876
erpetoichthys_calabaricus ENSECRG00000005139
callorhinchus_milii ENSCMIG00000014918
