chelonoidis_abingdonii ENSCABG00000021055
gopherus_agassizii ENSGAGG00000012447
chrysemys_picta ENSCPBG00000007511
ornithorhynchus_anatinus ENSOANG00000031307
ornithorhynchus_anatinus ENSOANG00000032248
crocodylus_porosus ENSCPRG00005006434
sphenodon_punctatus ENSSPUG00000006940
apteryx_haastii ENSAHAG00000001856
apteryx_owenii ENSAOWG00000014012
apteryx_rowi ENSARWG00000004425
dromaius_novaehollandiae ENSDNVG00000010223
nothoprocta_perdicaria ENSNPEG00000000354
anser_brachyrhynchus ENSABRG00000019049
anas_platyrhynchos ENSAPLG00000015471
meleagris_gallopavo ENSMGAG00000009563
gallus_gallus ENSGALG00000007758
coturnix_japonica ENSCJPG00005014834
numida_meleagris ENSNMEG00000022657
lonchura_striata ENSLSDG00000012668
taeniopygia_guttata ENSTGUG00000010563
cyanistes_caeruleus ENSCCEG00000023000
parus_major ENSPMJG00000019095
junco_hyemalis ENSJHYG00000018415
zonotrichia_albicollis ENSZALG00000004400
serinus_canaria ENSSCAG00000001175
ficedula_albicollis ENSFALG00000006894
zonotrichia_albicollis ENSZALG00000004401
lepidothrix_coronata ENSLCOG00000001265
manacus_vitellinus ENSMVIG00005019287
melopsittacus_undulatus ENSMUNG00000012492
calidris_pygmaea ENSCPGG00000008224
calidris_pugnax ENSCPUG00000003723
pogona_vitticeps ENSPVIG00000020997
anolis_carolinensis ENSACAG00000009795
notechis_scutatus ENSNSUG00000015744
salvator_merianae ENSSMRG00000018126
ornithorhynchus_anatinus ENSOANG00000012851
xenopus_tropicalis ENSXETG00000003119
scleropages_formosus ENSSFOG00015001821
paramormyrops_kingsleyae ENSPKIG00000022815
clupea_harengus ENSCHAG00000012895
denticeps_clupeoides ENSDCDG00000020400
pygocentrus_nattereri ENSPNAG00000010662
astyanax_mexicanus ENSAMXG00000014030
ictalurus_punctatus ENSIPUG00000016217
electrophorus_electricus ENSEEEG00000013000
danio_rerio ENSDARG00000022772
cottoperca_gobio ENSCGOG00000009686
gasterosteus_aculeatus ENSGACG00000008560
larimichthys_crocea ENSLCRG00005019263
labrus_bergylta ENSLBEG00000003882
tetraodon_nigroviridis ENSTNIG00000015850
takifugu_rubripes ENSTRUG00000012868
mola_mola ENSMMOG00000017537
seriola_lalandi ENSSLDG00000024716
seriola_dumerili ENSSDUG00000011103
scophthalmus_maximus ENSSMAG00000015603
anabas_testudineus ENSATEG00000010818
hippocampus_comes ENSHCOG00000010856
monopterus_albus ENSMALG00000013033
amphiprion_percula ENSAPEG00000024266
amphiprion_ocellaris ENSAOCG00000011642
acanthochromis_polyacanthus ENSAPOG00000006354
stegastes_partitus ENSSPAG00000009550
maylandia_zebra ENSMZEG00005017484
pundamilia_nyererei ENSPNYG00000015141
astatotilapia_calliptera ENSACLG00000025120
haplochromis_burtoni ENSHBUG00000006005
maylandia_zebra ENSMZEG00005016528
neolamprologus_brichardi ENSNBRG00000009531
oreochromis_niloticus ENSONIG00000013361
amphilophus_citrinellus ENSACIG00000010707
parambassis_ranga ENSPRNG00000016228
xiphophorus_maculatus ENSXMAG00000017911
xiphophorus_couchianus ENSXCOG00000017355
gambusia_affinis ENSGAFG00000018334
poecilia_mexicana ENSPMEG00000024136
poecilia_formosa ENSPFOG00000008481
poecilia_latipinna ENSPLAG00000017050
poecilia_reticulata ENSPREG00000021738
fundulus_heteroclitus ENSFHEG00000016509
cyprinodon_variegatus ENSCVAG00000010396
kryptolebias_marmoratus ENSKMAG00000017751
oryzias_latipes ENSORLG00000006598
oryzias_latipes ENSORLG00020016212
oryzias_latipes ENSORLG00015000121
oryzias_melastigma ENSOMEG00000001904
periophthalmus_magnuspinnatus ENSPMGG00000013293
lates_calcarifer ENSLCAG00010028256
cynoglossus_semilaevis ENSCSEG00000013407
mastacembelus_armatus ENSMAMG00000016657
betta_splendens ENSBSLG00000007051
gouania_willdenowi ENSGWIG00000011499
gadus_morhua ENSGMOG00000012242
hucho_hucho ENSHHUG00000048863
hucho_hucho ENSHHUG00000029926
esox_lucius ENSELUG00000013786
lepisosteus_oculatus ENSLOCG00000008057
erpetoichthys_calabaricus ENSECRG00000001211
latimeria_chalumnae ENSLACG00000016791
callorhinchus_milii ENSCMIG00000012586
phascolarctos_cinereus ENSPCIG00000012400
vombatus_ursinus ENSVURG00010011111
notamacropus_eugenii ENSMEUG00000007053
sarcophilus_harrisii ENSSHAG00000007016
monodelphis_domestica ENSMODG00000009511
pteropus_vampyrus ENSPVAG00000015114
myotis_lucifugus ENSMLUG00000006957
capra_hircus ENSCHIG00000010741
ovis_aries ENSOARG00000008604
bos_indicus ENSBIXG00005008523
bos_indicus ENSBIXG00000013286
bos_taurus ENSBTAG00000019146
bos_mutus ENSBMUG00000024399
bison_bison ENSBBBG00000009813
tursiops_truncatus ENSTTRG00000010227
sus_scrofa ENSSSCG00000010015
neovison_vison ENSNVIG00000001726
mustela_putorius ENSMPUG00000012878
ursus_americanus ENSUAMG00000002082
ursus_maritimus ENSUMAG00000016335
ailuropoda_melanoleuca ENSAMEG00000007361
canis_lupus ENSCAFG00000012842
vulpes_vulpes ENSVVUG00000002601
canis_lupus ENSCAFG00020001062
panthera_pardus ENSPPRG00000010878
panthera_tigris ENSPTIG00000013404
felis_catus ENSFCAG00000004099
equus_caballus ENSECAG00000015443
equus_asinus ENSEASG00005010338
prolemur_simus ENSPSMG00000017543
microcebus_murinus ENSMICG00000008525
propithecus_coquereli ENSPCOG00000012964
otolemur_garnettii ENSOGAG00000009968
macaca_mulatta ENSMMUG00000018299
macaca_fascicularis ENSMFAG00000044544
macaca_nemestrina ENSMNEG00000038646
theropithecus_gelada ENSTGEG00000023182
cercocebus_atys ENSCATG00000042566
mandrillus_leucophaeus ENSMLEG00000018605
papio_anubis ENSPANG00000009932
piliocolobus_tephrosceles ENSPTEG00000024950
rhinopithecus_roxellana ENSRROG00000030488
rhinopithecus_bieti ENSRBIG00000037901
colobus_angolensis ENSCANG00000032552
chlorocebus_sabaeus ENSCSAG00000009051
nomascus_leucogenys ENSNLEG00000003976
pan_troglodytes ENSPTRG00000014255
pan_paniscus ENSPPAG00000036096
homo_sapiens ENSG00000184792
gorilla_gorilla ENSGGOG00000003475
cebus_capucinus ENSCCAG00000035224
callithrix_jacchus ENSCJAG00000010679
saimiri_boliviensis ENSSBOG00000024358
aotus_nancymaae ENSANAG00000035358
pongo_abelii ENSPPYG00000011720
carlito_syrichta ENSTSYG00000005447
mus_spicilegus ENSMSIG00000003063
mus_musculus ENSMUSG00000020435
mus_spretus MGP_SPRETEiJ_G0016856
mus_caroli MGP_CAROLIEiJ_G0016016
mus_pahari MGP_PahariEiJ_G0016875
rattus_norvegicus ENSRNOG00000019645
meriones_unguiculatus ENSMUGG00000019123
microtus_ochrogaster ENSMOCG00000020075
peromyscus_maniculatus ENSPEMG00000016071
cricetulus_griseus ENSCGRG00001019113
cricetulus_griseus ENSCGRG00015000836
cricetulus_griseus ENSCGRG00000007280
mesocricetus_auratus ENSMAUG00000005508
nannospalax_galili ENSNGAG00000006206
dipodomys_ordii ENSDORG00000024343
