ursus_americanus ENSUAMG00000005978
ursus_maritimus ENSUMAG00000021289
ailuropoda_melanoleuca ENSAMEG00000011908
mustela_putorius_furo ENSMPUG00000014587
neovison_vison ENSNVIG00000008009
canis_lupus_dingo ENSCAFG00020024958
canis_lupus_familiaris ENSCAFG00000011148
vulpes_vulpes ENSVVUG00000006946
panthera_pardus ENSPPRG00000003372
panthera_tigris_altaica ENSPTIG00000010180
felis_catus ENSFCAG00000015374
equus_asinus_asinus ENSEASG00005015997
equus_asinus_asinus ENSEASG00005016002
equus_caballus ENSECAG00000017770
pteropus_vampyrus ENSPVAG00000009184
myotis_lucifugus ENSMLUG00000010715
bos_mutus ENSBMUG00000025626
bos_taurus ENSBTAG00000017751
bison_bison_bison ENSBBBG00000024317
capra_hircus ENSCHIG00000026807
ovis_aries ENSOARG00000015372
tursiops_truncatus ENSTTRG00000009329
sus_scrofa ENSSSCG00000035402
vicugna_pacos ENSVPAG00000000203
erinaceus_europaeus ENSEEUG00000008507
castor_canadensis ENSCCNG00000015833
dasypus_novemcinctus ENSDNOG00000014523
choloepus_hoffmanni ENSCHOG00000001178
procavia_capensis ENSPCAG00000004143
loxodonta_africana ENSLAFG00000014496
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018190
mus_spicilegus ENSMSIG00000018660
mus_musculus ENSMUSG00000020599
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017346
mus_pahari MGP_PahariEiJ_G0018476
rattus_norvegicus ENSRNOG00000003800
meriones_unguiculatus ENSMUGG00000004414
meriones_unguiculatus ENSMUGG00000004580
cricetulus_griseus_crigri ENSCGRG00000014907
cricetulus_griseus_chok1gshd ENSCGRG00001000479
cricetulus_griseus_crigri-picr ENSCGRG00015012151
mesocricetus_auratus ENSMAUG00000010777
microtus_ochrogaster ENSMOCG00000009988
peromyscus_maniculatus_bairdii ENSPEMG00000000269
nannospalax_galili ENSNGAG00000008461
jaculus_jaculus ENSJJAG00000020142
dipodomys_ordii ENSDORG00000016162
cavia_porcellus ENSCPOG00000013069
cavia_aperea ENSCAPG00000012960
chinchilla_lanigera ENSCLAG00000004423
octodon_degus ENSODEG00000011234
heterocephalus_glaber_female ENSHGLG00000001800
heterocephalus_glaber_male ENSHGLG00100003677
fukomys_damarensis ENSFDAG00000010400
urocitellus_parryii ENSUPAG00010001859
ictidomys_tridecemlineatus ENSSTOG00000023798
spermophilus_dauricus ENSSDAG00000007361
marmota_marmota_marmota ENSMMMG00000012238
oryctolagus_cuniculus ENSOCUG00000003079
ochotona_princeps ENSOPRG00000013874
tupaia_belangeri ENSTBEG00000016182
pan_paniscus ENSPPAG00000029490
pan_troglodytes ENSPTRG00000009552
homo_sapiens ENSG00000108370
gorilla_gorilla ENSGGOG00000015530
pongo_abelii ENSPPYG00000008553
nomascus_leucogenys ENSNLEG00000014838
theropithecus_gelada ENSTGEG00000024899
mandrillus_leucophaeus ENSMLEG00000030598
papio_anubis ENSPANG00000020610
cercocebus_atys ENSCATG00000031250
macaca_mulatta ENSMMUG00000014521
macaca_fascicularis ENSMFAG00000035462
macaca_nemestrina ENSMNEG00000029308
chlorocebus_sabaeus ENSCSAG00000004083
rhinopithecus_roxellana ENSRROG00000034205
rhinopithecus_bieti ENSRBIG00000032297
piliocolobus_tephrosceles ENSPTEG00000008088
colobus_angolensis_palliatus ENSCANG00000036770
saimiri_boliviensis_boliviensis ENSSBOG00000015723
cebus_capucinus ENSCCAG00000026989
callithrix_jacchus ENSCJAG00000000267
aotus_nancymaae ENSANAG00000031645
carlito_syrichta ENSTSYG00000007540
microcebus_murinus ENSMICG00000013181
propithecus_coquereli ENSPCOG00000015804
prolemur_simus ENSPSMG00000013724
otolemur_garnettii ENSOGAG00000011625
echinops_telfairi ENSETEG00000009264
ailuropoda_melanoleuca ENSAMEG00000010775
ursus_maritimus ENSUMAG00000000140
equus_caballus ENSECAG00000029829
castor_canadensis ENSCCNG00000015822
sarcophilus_harrisii ENSSHAG00000001228
phascolarctos_cinereus ENSPCIG00000006984
notamacropus_eugenii ENSMEUG00000014440
monodelphis_domestica ENSMODG00000004332
ornithorhynchus_anatinus ENSOANG00000008064
apteryx_owenii ENSAOWG00000006353
apteryx_owenii ENSAOWG00000006367
apteryx_haastii ENSAHAG00000018385
apteryx_rowi ENSARWG00000006811
dromaius_novaehollandiae ENSDNVG00000012457
nothoprocta_perdicaria ENSNPEG00000006353
anas_platyrhynchos_platyrhynchos ENSAPLG00000011394
anser_brachyrhynchus ENSABRG00000002439
meleagris_gallopavo ENSMGAG00000007086
coturnix_japonica ENSCJPG00005021284
gallus_gallus ENSGALG00000029610
numida_meleagris ENSNMEG00000003405
calidris_pygmaea ENSCPGG00000015569
calidris_pugnax ENSCPUG00000019019
melopsittacus_undulatus ENSMUNG00000016925
parus_major ENSPMJG00000017126
cyanistes_caeruleus ENSCCEG00000017205
ficedula_albicollis ENSFALG00000002437
zonotrichia_albicollis ENSZALG00000005332
zonotrichia_albicollis ENSZALG00000005333
junco_hyemalis ENSJHYG00000000339
serinus_canaria ENSSCAG00000013679
taeniopygia_guttata ENSTGUG00000016863
taeniopygia_guttata ENSTGUG00000004156
lonchura_striata_domestica ENSLSDG00000015277
lepidothrix_coronata ENSLCOG00000010983
manacus_vitellinus ENSMVIG00005012460
anser_brachyrhynchus ENSABRG00000002400
calidris_pugnax ENSCPUG00000019018
crocodylus_porosus ENSCPRG00005018585
gopherus_agassizii ENSGAGG00000024452
gopherus_agassizii ENSGAGG00000024449
chelonoidis_abingdonii ENSCABG00000020527
chrysemys_picta_bellii ENSCPBG00000009663
pelodiscus_sinensis ENSPSIG00000012319
salvator_merianae ENSSMRG00000011688
salvator_merianae ENSSMRG00000011692
pogona_vitticeps ENSPVIG00000009277
anolis_carolinensis ENSACAG00000001626
notechis_scutatus ENSNSUG00000010276
sphenodon_punctatus ENSSPUG00000011626
xenopus_tropicalis ENSXETG00000009108
latimeria_chalumnae ENSLACG00000016866
paramormyrops_kingsleyae ENSPKIG00000008407
scleropages_formosus ENSSFOG00015000112
poecilia_mexicana ENSPMEG00000004900
poecilia_latipinna ENSPLAG00000020258
poecilia_formosa ENSPFOG00000014189
poecilia_reticulata ENSPREG00000009308
xiphophorus_couchianus ENSXCOG00000004085
xiphophorus_maculatus ENSXMAG00000017103
gambusia_affinis ENSGAFG00000011176
cyprinodon_variegatus ENSCVAG00000009380
kryptolebias_marmoratus ENSKMAG00000008700
oryzias_latipes ENSORLG00020002879
oryzias_latipes ENSORLG00000025300
oryzias_melastigma ENSOMEG00000006984
