scleropages_formosus ENSSFOG00015016575
paramormyrops_kingsleyae ENSPKIG00000019898
pygocentrus_nattereri ENSPNAG00000016965
astyanax_mexicanus ENSAMXG00000043901
ictalurus_punctatus ENSIPUG00000009165
danio_rerio ENSDARG00000058598
esox_lucius ENSELUG00000018142
paramormyrops_kingsleyae ENSPKIG00000018767
lepisosteus_oculatus ENSLOCG00000005401
anolis_carolinensis ENSACAG00000006428
pogona_vitticeps ENSPVIG00000003210
salvator_merianae ENSSMRG00000019098
sphenodon_punctatus ENSSPUG00000018255
serinus_canaria ENSSCAG00000014539
eptatretus_burgeri ENSEBUG00000016071
phascolarctos_cinereus ENSPCIG00000011782
sarcophilus_harrisii ENSSHAG00000011501
monodelphis_domestica ENSMODG00000009348
sarcophilus_harrisii ENSSHAG00000011351
monodelphis_domestica ENSMODG00000025612
phascolarctos_cinereus ENSPCIG00000011781
notamacropus_eugenii ENSMEUG00000011391
echinops_telfairi ENSETEG00000016915
dasypus_novemcinctus ENSDNOG00000032973
sorex_araneus ENSSARG00000009573
oryctolagus_cuniculus ENSOCUG00000012651
propithecus_coquereli ENSPCOG00000015523
prolemur_simus ENSPSMG00000018870
microcebus_murinus ENSMICG00000046540
otolemur_garnettii ENSOGAG00000034932
homo_sapiens ENSG00000164736
gorilla_gorilla ENSGGOG00000023175
pan_troglodytes ENSPTRG00000020254
pan_paniscus ENSPPAG00000001324
pongo_abelii ENSPPYG00000018593
nomascus_leucogenys ENSNLEG00000001085
papio_anubis ENSPANG00000017685
theropithecus_gelada ENSTGEG00000016464
cercocebus_atys ENSCATG00000032966
macaca_fascicularis ENSMFAG00000043730
macaca_nemestrina ENSMNEG00000034488
chlorocebus_sabaeus ENSCSAG00000014667
rhinopithecus_roxellana ENSRROG00000031666
rhinopithecus_bieti ENSRBIG00000040354
colobus_angolensis_palliatus ENSCANG00000041806
piliocolobus_tephrosceles ENSPTEG00000030857
cebus_capucinus ENSCCAG00000034190
callithrix_jacchus ENSCJAG00000046181
aotus_nancymaae ENSANAG00000035193
castor_canadensis ENSCCNG00000027978
dipodomys_ordii ENSDORG00000027735
mus_musculus ENSMUSG00000025902
mus_spicilegus ENSMSIG00000023511
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0014725
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0013921
mus_pahari MGP_PahariEiJ_G0023897
rattus_norvegicus ENSRNOG00000027357
meriones_unguiculatus ENSMUGG00000026748
peromyscus_maniculatus_bairdii ENSPEMG00000030488
microtus_ochrogaster ENSMOCG00000021042
cricetulus_griseus_chok1gshd ENSCGRG00001009950
cricetulus_griseus_crigri-picr ENSCGRG00015023239
mesocricetus_auratus ENSMAUG00000013096
nannospalax_galili ENSNGAG00000014900
jaculus_jaculus ENSJJAG00000021381
urocitellus_parryii ENSUPAG00010002964
spermophilus_dauricus ENSSDAG00000012757
ictidomys_tridecemlineatus ENSSTOG00000022517
marmota_marmota_marmota ENSMMMG00000001029
heterocephalus_glaber_male ENSHGLG00100002920
heterocephalus_glaber_female ENSHGLG00000009392
cavia_porcellus ENSCPOG00000000892
ochotona_princeps ENSOPRG00000007021
pteropus_vampyrus ENSPVAG00000009339
myotis_lucifugus ENSMLUG00000010149
equus_caballus ENSECAG00000009176
equus_asinus_asinus ENSEASG00005016391
ailuropoda_melanoleuca ENSAMEG00000011673
ursus_americanus ENSUAMG00000027773
mustela_putorius_furo ENSMPUG00000010506
neovison_vison ENSNVIG00000003990
canis_lupus_dingo ENSCAFG00020015465
canis_lupus_familiaris ENSCAFG00000025327
vulpes_vulpes ENSVVUG00000017795
panthera_pardus ENSPPRG00000012272
felis_catus ENSFCAG00000045851
ovis_aries ENSOARG00000020176
capra_hircus ENSCHIG00000020928
bos_taurus ENSBTAG00000005748
sus_scrofa ENSSSCG00000006256
vicugna_pacos ENSVPAG00000005064
macaca_mulatta ENSMMUG00000042933
mandrillus_leucophaeus ENSMLEG00000041085
gorilla_gorilla ENSGGOG00000039556
mesocricetus_auratus ENSMAUG00000014059
microtus_ochrogaster ENSMOCG00000019449
panthera_tigris_altaica ENSPTIG00000014582
dasypus_novemcinctus ENSDNOG00000042015
loxodonta_africana ENSLAFG00000028829
