caenorhabditis_elegans_strain_n2 WBGene00019693
drosophila_melanogaster FBgn0034277
eptatretus_burgeri ENSEBUG00000003987
petromyzon_marinus ENSPMAG00000000075
anser_brachyrhynchus ENSABRG00000015703
anas_platyrhynchos_platyrhynchos ENSAPLG00000004900
meleagris_gallopavo ENSMGAG00000002893
gallus_gallus ENSGALG00000003815
coturnix_japonica ENSCJPG00005020915
numida_meleagris ENSNMEG00000015908
lepidothrix_coronata ENSLCOG00000009145
manacus_vitellinus ENSMVIG00005008000
lonchura_striata_domestica ENSLSDG00000014025
taeniopygia_guttata ENSTGUG00000004892
serinus_canaria ENSSCAG00000012516
junco_hyemalis ENSJHYG00000003259
zonotrichia_albicollis ENSZALG00000013480
ficedula_albicollis ENSFALG00000005557
parus_major ENSPMJG00000003981
cyanistes_caeruleus ENSCCEG00000005739
calidris_pugnax ENSCPUG00000009743
calidris_pygmaea ENSCPGG00000014826
melopsittacus_undulatus ENSMUNG00000006411
apteryx_rowi ENSARWG00000014680
apteryx_owenii ENSAOWG00000004792
apteryx_haastii ENSAHAG00000000011
nothoprocta_perdicaria ENSNPEG00000011292
dromaius_novaehollandiae ENSDNVG00000001509
crocodylus_porosus ENSCPRG00005012065
chelonoidis_abingdonii ENSCABG00000020134
gopherus_agassizii ENSGAGG00000006543
chrysemys_picta_bellii ENSCPBG00000017877
pelodiscus_sinensis ENSPSIG00000012340
anolis_carolinensis ENSACAG00000011593
pogona_vitticeps ENSPVIG00000023594
notechis_scutatus ENSNSUG00000000195
salvator_merianae ENSSMRG00000006200
sphenodon_punctatus ENSSPUG00000003832
phascolarctos_cinereus ENSPCIG00000024303
notamacropus_eugenii ENSMEUG00000016090
sarcophilus_harrisii ENSSHAG00000017138
monodelphis_domestica ENSMODG00000000314
loxodonta_africana ENSLAFG00000003327
procavia_capensis ENSPCAG00000004080
echinops_telfairi ENSETEG00000002093
choloepus_hoffmanni ENSCHOG00000005296
dasypus_novemcinctus ENSDNOG00000046377
myotis_lucifugus ENSMLUG00000002270
pteropus_vampyrus ENSPVAG00000017781
ursus_americanus ENSUAMG00000023158
ursus_maritimus ENSUMAG00000003703
ailuropoda_melanoleuca ENSAMEG00000012345
neovison_vison ENSNVIG00000013568
mustela_putorius_furo ENSMPUG00000017764
canis_lupus_familiaris ENSCAFG00000008737
canis_lupus_dingo ENSCAFG00020012479
vulpes_vulpes ENSVVUG00000029303
panthera_pardus ENSPPRG00000001661
panthera_tigris_altaica ENSPTIG00000020673
felis_catus ENSFCAG00000011929
sus_scrofa ENSSSCG00000028227
vicugna_pacos ENSVPAG00000003607
ovis_aries ENSOARG00000017801
capra_hircus ENSCHIG00000000531
bos_mutus ENSBMUG00000000733
bos_taurus ENSBTAG00000014648
bison_bison_bison ENSBBBG00000003530
tursiops_truncatus ENSTTRG00000001936
equus_caballus ENSECAG00000018381
equus_asinus_asinus ENSEASG00005003220
erinaceus_europaeus ENSEEUG00000012036
pan_troglodytes ENSPTRG00000013471
pan_paniscus ENSPPAG00000039264
gorilla_gorilla ENSGGOG00000005836
homo_sapiens ENSG00000118705
pongo_abelii ENSPPYG00000010982
nomascus_leucogenys ENSNLEG00000006231
macaca_mulatta ENSMMUG00000010363
macaca_fascicularis ENSMFAG00000030858
macaca_nemestrina ENSMNEG00000042418
papio_anubis ENSPANG00000021334
mandrillus_leucophaeus ENSMLEG00000039902
theropithecus_gelada ENSTGEG00000001559
cercocebus_atys ENSCATG00000045126
chlorocebus_sabaeus ENSCSAG00000013681
colobus_angolensis_palliatus ENSCANG00000043865
piliocolobus_tephrosceles ENSPTEG00000017160
rhinopithecus_roxellana ENSRROG00000039713
rhinopithecus_bieti ENSRBIG00000042813
cebus_capucinus ENSCCAG00000031778
saimiri_boliviensis_boliviensis ENSSBOG00000028730
saimiri_boliviensis_boliviensis ENSSBOG00000025140
callithrix_jacchus ENSCJAG00000021517
aotus_nancymaae ENSANAG00000037511
carlito_syrichta ENSTSYG00000011378
propithecus_coquereli ENSPCOG00000017201
microcebus_murinus ENSMICG00000005661
prolemur_simus ENSPSMG00000025001
otolemur_garnettii ENSOGAG00000014202
tupaia_belangeri ENSTBEG00000017642
castor_canadensis ENSCCNG00000010035
dipodomys_ordii ENSDORG00000009168
mus_spicilegus ENSMSIG00000027852
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025495
mus_musculus ENSMUSG00000027642
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024573
mus_pahari MGP_PahariEiJ_G0026017
rattus_norvegicus ENSRNOG00000007492
meriones_unguiculatus ENSMUGG00000000125
cricetulus_griseus_chok1gshd ENSCGRG00001007621
cricetulus_griseus_crigri-picr ENSCGRG00015024752
cricetulus_griseus_crigri ENSCGRG00000017994
mesocricetus_auratus ENSMAUG00000017321
microtus_ochrogaster ENSMOCG00000014168
peromyscus_maniculatus_bairdii ENSPEMG00000019406
nannospalax_galili ENSNGAG00000006605
jaculus_jaculus ENSJJAG00000017325
spermophilus_dauricus ENSSDAG00000009683
ictidomys_tridecemlineatus ENSSTOG00000011742
urocitellus_parryii ENSUPAG00010002985
marmota_marmota_marmota ENSMMMG00000015754
chinchilla_lanigera ENSCLAG00000015587
cavia_porcellus ENSCPOG00000039305
octodon_degus ENSODEG00000013463
heterocephalus_glaber_female ENSHGLG00000004999
heterocephalus_glaber_male ENSHGLG00100019333
fukomys_damarensis ENSFDAG00000003447
oryctolagus_cuniculus ENSOCUG00000005831
ochotona_princeps ENSOPRG00000012388
sorex_araneus ENSSARG00000008591
xenopus_tropicalis ENSXETG00000017317
latimeria_chalumnae ENSLACG00000009708
paramormyrops_kingsleyae ENSPKIG00000015804
scleropages_formosus ENSSFOG00015015349
poecilia_formosa ENSPFOG00000000828
poecilia_mexicana ENSPMEG00000020319
poecilia_latipinna ENSPLAG00000008121
poecilia_latipinna ENSPLAG00000014726
poecilia_mexicana ENSPMEG00000020143
poecilia_reticulata ENSPREG00000017474
gambusia_affinis ENSGAFG00000015925
gambusia_affinis ENSGAFG00000015914
xiphophorus_maculatus ENSXMAG00000007919
xiphophorus_couchianus ENSXCOG00000016114
fundulus_heteroclitus ENSFHEG00000017125
cyprinodon_variegatus ENSCVAG00000001840
kryptolebias_marmoratus ENSKMAG00000005971
oryzias_latipes_asm223469v1 ENSORLG00015019842
oryzias_latipes ENSORLG00000011590
oryzias_latipes ENSORLG00020002910
oryzias_melastigma ENSOMEG00000001134
haplochromis_burtoni ENSHBUG00000006643
pundamilia_nyererei ENSPNYG00000004696
astatotilapia_calliptera ENSACLG00000023886
maylandia_zebra ENSMZEG00005008098
neolamprologus_brichardi ENSNBRG00000014353
oreochromis_niloticus ENSONIG00000020251
amphilophus_citrinellus ENSACIG00000020345
gasterosteus_aculeatus ENSGACG00000010733
mastacembelus_armatus ENSMAMG00000023466
monopterus_albus ENSMALG00000009945
anabas_testudineus ENSATEG00000007486
seriola_lalandi_dorsalis ENSSLDG00000014707
seriola_dumerili ENSSDUG00000011102
scophthalmus_maximus ENSSMAG00000017289
labrus_bergylta ENSLBEG00000009736
hippocampus_comes ENSHCOG00000012635
takifugu_rubripes ENSTRUG00000014997
tetraodon_nigroviridis ENSTNIG00000007342
mola_mola ENSMMOG00000010159
cynoglossus_semilaevis ENSCSEG00000008798
amphiprion_ocellaris ENSAOCG00000004375
amphiprion_percula ENSAPEG00000020940
acanthochromis_polyacanthus ENSAPOG00000023276
stegastes_partitus ENSSPAG00000021979
periophthalmus_magnuspinnatus ENSPMGG00000014989
gadus_morhua ENSGMOG00000014382
esox_lucius ENSELUG00000024314
astyanax_mexicanus ENSAMXG00000043167
pygocentrus_nattereri ENSPNAG00000013579
ictalurus_punctatus ENSIPUG00000004859
danio_rerio ENSDARG00000009724
lepisosteus_oculatus ENSLOCG00000001480
ciona_intestinalis ENSCING00000009122
ciona_savignyi ENSCSAVG00000007562
