apteryx_haastii ENSAHAG00000014838
apteryx_owenii ENSAOWG00000005902
apteryx_rowi ENSARWG00000007220
dromaius_novaehollandiae ENSDNVG00000009252
anser_brachyrhynchus ENSABRG00000020930
anas_platyrhynchos_platyrhynchos ENSAPLG00000019268
numida_meleagris ENSNMEG00000007891
coturnix_japonica ENSCJPG00005002248
calidris_pygmaea ENSCPGG00000013698
calidris_pugnax ENSCPUG00000011243
serinus_canaria ENSSCAG00000004485
lonchura_striata_domestica ENSLSDG00000002352
zonotrichia_albicollis ENSZALG00000015236
junco_hyemalis ENSJHYG00000007128
parus_major ENSPMJG00000006836
lepidothrix_coronata ENSLCOG00000013074
crocodylus_porosus ENSCPRG00005004138
gopherus_agassizii ENSGAGG00000021024
chelonoidis_abingdonii ENSCABG00000005235
chrysemys_picta_bellii ENSCPBG00000022622
sphenodon_punctatus ENSSPUG00000013374
monodelphis_domestica ENSMODG00000012132
phascolarctos_cinereus ENSPCIG00000023053
choloepus_hoffmanni ENSCHOG00000000131
dasypus_novemcinctus ENSDNOG00000011877
loxodonta_africana ENSLAFG00000006993
procavia_capensis ENSPCAG00000004121
pan_troglodytes ENSPTRG00000045754
pan_troglodytes ENSPTRG00000021478
pan_paniscus ENSPPAG00000009604
homo_sapiens ENSG00000188710
gorilla_gorilla ENSGGOG00000010600
pongo_abelii ENSPPYG00000019883
chlorocebus_sabaeus ENSCSAG00000019708
theropithecus_gelada ENSTGEG00000015008
piliocolobus_tephrosceles ENSPTEG00000001856
callithrix_jacchus ENSCJAG00000023270
prolemur_simus ENSPSMG00000018767
microcebus_murinus ENSMICG00000015518
otolemur_garnettii ENSOGAG00000031928
castor_canadensis ENSCCNG00000015983
dipodomys_ordii ENSDORG00000006119
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024334
mus_musculus ENSMUSG00000043102
mus_spicilegus ENSMSIG00000019803
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023417
mus_pahari MGP_PahariEiJ_G0024874
rattus_norvegicus ENSRNOG00000050781
rattus_norvegicus ENSRNOG00000046473
meriones_unguiculatus ENSMUGG00000011082
cricetulus_griseus_crigri-picr ENSCGRG00015010248
cricetulus_griseus_crigri ENSCGRG00000012997
cricetulus_griseus_chok1gshd ENSCGRG00001002494
mesocricetus_auratus ENSMAUG00000001723
microtus_ochrogaster ENSMOCG00000022423
peromyscus_maniculatus_bairdii ENSPEMG00000009404
nannospalax_galili ENSNGAG00000014842
jaculus_jaculus ENSJJAG00000000766
chinchilla_lanigera ENSCLAG00000015339
octodon_degus ENSODEG00000017359
cavia_porcellus ENSCPOG00000031430
cavia_aperea ENSCAPG00000016204
fukomys_damarensis ENSFDAG00000004864
ictidomys_tridecemlineatus ENSSTOG00000030261
marmota_marmota_marmota ENSMMMG00000011895
urocitellus_parryii ENSUPAG00010019319
bos_mutus ENSBMUG00000005940
bos_taurus ENSBTAG00000017980
bison_bison_bison ENSBBBG00000009545
capra_hircus ENSCHIG00000010002
ovis_aries ENSOARG00000019037
tursiops_truncatus ENSTTRG00000015177
sus_scrofa ENSSSCG00000005705
equus_caballus ENSECAG00000003643
equus_asinus_asinus ENSEASG00005008487
ursus_americanus ENSUAMG00000008052
ursus_maritimus ENSUMAG00000018686
ailuropoda_melanoleuca ENSAMEG00000019125
mustela_putorius_furo ENSMPUG00000019214
neovison_vison ENSNVIG00000017730
canis_lupus_dingo ENSCAFG00020024083
canis_lupus_familiaris ENSCAFG00000024407
vulpes_vulpes ENSVVUG00000027680
panthera_tigris_altaica ENSPTIG00000006457
panthera_pardus ENSPPRG00000016075
felis_catus ENSFCAG00000046249
myotis_lucifugus ENSMLUG00000008824
ornithorhynchus_anatinus ENSOANG00000001047
salvator_merianae ENSSMRG00000005361
pogona_vitticeps ENSPVIG00000015760
xenopus_tropicalis ENSXETG00000001468
