apteryx_haastii ENSAHAG00000007421
apteryx_owenii ENSAOWG00000003808
apteryx_rowi ENSARWG00000001462
dromaius_novaehollandiae ENSDNVG00000001357
nothoprocta_perdicaria ENSNPEG00000008619
zonotrichia_albicollis ENSZALG00000006783
serinus_canaria ENSSCAG00000013323
lonchura_striata ENSLSDG00000010961
taeniopygia_guttata ENSTGUG00000011439
parus_major ENSPMJG00000015044
cyanistes_caeruleus ENSCCEG00000013778
ficedula_albicollis ENSFALG00000004990
manacus_vitellinus ENSMVIG00005010840
lepidothrix_coronata ENSLCOG00000008752
melopsittacus_undulatus ENSMUNG00000010138
calidris_pygmaea ENSCPGG00000006843
gallus_gallus ENSGALG00000026215
coturnix_japonica ENSCJPG00005014988
meleagris_gallopavo ENSMGAG00000011834
numida_meleagris ENSNMEG00000020113
anas_platyrhynchos ENSAPLG00000004135
anser_brachyrhynchus ENSABRG00000015362
crocodylus_porosus ENSCPRG00005018163
gopherus_agassizii ENSGAGG00000004459
chelonoidis_abingdonii ENSCABG00000017024
chrysemys_picta ENSCPBG00000021629
pelodiscus_sinensis ENSPSIG00000000437
notechis_scutatus ENSNSUG00000017571
anolis_carolinensis ENSACAG00000005154
salvator_merianae ENSSMRG00000009688
xenopus_tropicalis ENSXETG00000003330
latimeria_chalumnae ENSLACG00000005623
pundamilia_nyererei ENSPNYG00000022636
haplochromis_burtoni ENSHBUG00000012901
maylandia_zebra ENSMZEG00005011476
astatotilapia_calliptera ENSACLG00000027510
neolamprologus_brichardi ENSNBRG00000003908
oreochromis_niloticus ENSONIG00000019642
amphilophus_citrinellus ENSACIG00000019556
gouania_willdenowi ENSGWIG00000003877
cynoglossus_semilaevis ENSCSEG00000009487
takifugu_rubripes ENSTRUG00000000319
mastacembelus_armatus ENSMAMG00000000162
monopterus_albus ENSMALG00000020384
betta_splendens ENSBSLG00000025764
poecilia_formosa ENSPFOG00000018003
poecilia_mexicana ENSPMEG00000024473
poecilia_latipinna ENSPLAG00000018176
poecilia_reticulata ENSPREG00000009110
xiphophorus_maculatus ENSXMAG00000009121
xiphophorus_couchianus ENSXCOG00000004054
gambusia_affinis ENSGAFG00000018023
fundulus_heteroclitus ENSFHEG00000005413
cyprinodon_variegatus ENSCVAG00000005380
kryptolebias_marmoratus ENSKMAG00000016390
oryzias_latipes ENSORLG00000009970
oryzias_latipes ENSORLG00020002445
oryzias_latipes ENSORLG00015022430
oryzias_melastigma ENSOMEG00000021901
amphiprion_percula ENSAPEG00000007423
amphiprion_ocellaris ENSAOCG00000020689
acanthochromis_polyacanthus ENSAPOG00000019694
stegastes_partitus ENSSPAG00000011209
parambassis_ranga ENSPRNG00000022603
larimichthys_crocea ENSLCRG00005004084
mola_mola ENSMMOG00000009060
seriola_lalandi ENSSLDG00000010530
seriola_dumerili ENSSDUG00000017917
cottoperca_gobio ENSCGOG00000012228
scophthalmus_maximus ENSSMAG00000009674
lates_calcarifer ENSLCAG00010022660
anabas_testudineus ENSATEG00000020592
periophthalmus_magnuspinnatus ENSPMGG00000001802
hippocampus_comes ENSHCOG00000018563
esox_lucius ENSELUG00000021997
hucho_hucho ENSHHUG00000009141
denticeps_clupeoides ENSDCDG00000032270
clupea_harengus ENSCHAG00000019203
pygocentrus_nattereri ENSPNAG00000001640
astyanax_mexicanus ENSAMXG00005021249
ictalurus_punctatus ENSIPUG00000010847
electrophorus_electricus ENSEEEG00000005301
paramormyrops_kingsleyae ENSPKIG00000003401
scleropages_formosus ENSSFOG00015007006
lepisosteus_oculatus ENSLOCG00000014211
erpetoichthys_calabaricus ENSECRG00000011709
callorhinchus_milii ENSCMIG00000018124
astyanax_mexicanus ENSAMXG00005006900
astyanax_mexicanus ENSAMXG00000033875
denticeps_clupeoides ENSDCDG00000032933
lates_calcarifer ENSLCAG00010001672
betta_splendens ENSBSLG00000015156
labrus_bergylta ENSLBEG00000026855
mola_mola ENSMMOG00000003318
larimichthys_crocea ENSLCRG00005008572
amphiprion_ocellaris ENSAOCG00000003407
amphiprion_percula ENSAPEG00000015988
acanthochromis_polyacanthus ENSAPOG00000001642
stegastes_partitus ENSSPAG00000010776
parambassis_ranga ENSPRNG00000022485
poecilia_mexicana ENSPMEG00000012539
poecilia_formosa ENSPFOG00000016619
poecilia_latipinna ENSPLAG00000005807
gambusia_affinis ENSGAFG00000006390
fundulus_heteroclitus ENSFHEG00000005187
kryptolebias_marmoratus ENSKMAG00000015372
oryzias_latipes ENSORLG00015001275
oryzias_latipes ENSORLG00000026827
oryzias_latipes ENSORLG00020016213
maylandia_zebra ENSMZEG00005009137
astatotilapia_calliptera ENSACLG00000025758
haplochromis_burtoni ENSHBUG00000020732
pundamilia_nyererei ENSPNYG00000018312
oreochromis_niloticus ENSONIG00000021267
neolamprologus_brichardi ENSNBRG00000013182
amphilophus_citrinellus ENSACIG00000008946
anabas_testudineus ENSATEG00000017337
cottoperca_gobio ENSCGOG00000024334
seriola_dumerili ENSSDUG00000001341
seriola_lalandi ENSSLDG00000001751
scophthalmus_maximus ENSSMAG00000009204
gouania_willdenowi ENSGWIG00000024532
hucho_hucho ENSHHUG00000043429
lepisosteus_oculatus ENSLOCG00000017358
xenopus_tropicalis ENSXETG00000000913
latimeria_chalumnae ENSLACG00000003910
latimeria_chalumnae ENSLACG00000005094
erpetoichthys_calabaricus ENSECRG00000020095
callorhinchus_milii ENSCMIG00000018171
eptatretus_burgeri ENSEBUG00000012217
