apteryx_haastii ENSAHAG00000001419
apteryx_owenii ENSAOWG00000012026
apteryx_rowi ENSARWG00000001156
dromaius_novaehollandiae ENSDNVG00000012253
nothoprocta_perdicaria ENSNPEG00000009354
calidris_pygmaea ENSCPGG00000007757
calidris_pugnax ENSCPUG00000005056
lonchura_striata_domestica ENSLSDG00000014890
serinus_canaria ENSSCAG00000006981
parus_major ENSPMJG00000015605
ficedula_albicollis ENSFALG00000000475
lepidothrix_coronata ENSLCOG00000011415
manacus_vitellinus ENSMVIG00005007670
zonotrichia_albicollis ENSZALG00000001380
gallus_gallus ENSGALG00000035206
crocodylus_porosus ENSCPRG00005006050
anolis_carolinensis ENSACAG00000007638
pogona_vitticeps ENSPVIG00000016003
notechis_scutatus ENSNSUG00000002565
salvator_merianae ENSSMRG00000012090
sphenodon_punctatus ENSSPUG00000002435
gopherus_agassizii ENSGAGG00000007865
chelonoidis_abingdonii ENSCABG00000006007
chrysemys_picta_bellii ENSCPBG00000014023
pelodiscus_sinensis ENSPSIG00000003265
notamacropus_eugenii ENSMEUG00000010116
phascolarctos_cinereus ENSPCIG00000024644
sarcophilus_harrisii ENSSHAG00000000120
vicugna_pacos ENSVPAG00000007308
xenopus_tropicalis ENSXETG00000009510
mastacembelus_armatus ENSMAMG00000005985
monopterus_albus ENSMALG00000018456
anabas_testudineus ENSATEG00000024471
labrus_bergylta ENSLBEG00000022647
seriola_dumerili ENSSDUG00000003480
seriola_lalandi_dorsalis ENSSLDG00000005149
scophthalmus_maximus ENSSMAG00000005067
mola_mola ENSMMOG00000003706
gasterosteus_aculeatus ENSGACG00000000467
cynoglossus_semilaevis ENSCSEG00000003936
xiphophorus_couchianus ENSXCOG00000018483
xiphophorus_maculatus ENSXMAG00000024768
gambusia_affinis ENSGAFG00000003686
poecilia_formosa ENSPFOG00000016015
poecilia_latipinna ENSPLAG00000016736
poecilia_mexicana ENSPMEG00000002171
poecilia_reticulata ENSPREG00000013586
fundulus_heteroclitus ENSFHEG00000007514
cyprinodon_variegatus ENSCVAG00000005049
kryptolebias_marmoratus ENSKMAG00000015777
oryzias_latipes ENSORLG00020016458
oryzias_latipes ENSORLG00000015520
oryzias_latipes_asm223469v1 ENSORLG00015011657
oryzias_melastigma ENSOMEG00000020881
astatotilapia_calliptera ENSACLG00000004529
pundamilia_nyererei ENSPNYG00000019453
maylandia_zebra ENSMZEG00005022911
haplochromis_burtoni ENSHBUG00000005305
neolamprologus_brichardi ENSNBRG00000011486
oreochromis_niloticus ENSONIG00000019249
amphilophus_citrinellus ENSACIG00000022565
amphiprion_ocellaris ENSAOCG00000018178
amphiprion_percula ENSAPEG00000008403
acanthochromis_polyacanthus ENSAPOG00000006673
stegastes_partitus ENSSPAG00000001791
takifugu_rubripes ENSTRUG00000012744
tetraodon_nigroviridis ENSTNIG00000007080
hippocampus_comes ENSHCOG00000018122
periophthalmus_magnuspinnatus ENSPMGG00000019978
gadus_morhua ENSGMOG00000015326
esox_lucius ENSELUG00000022122
astyanax_mexicanus ENSAMXG00000014302
astyanax_mexicanus ENSAMXG00000035040
pygocentrus_nattereri ENSPNAG00000008795
ictalurus_punctatus ENSIPUG00000002909
danio_rerio ENSDARG00000007207
scleropages_formosus ENSSFOG00015018098
paramormyrops_kingsleyae ENSPKIG00000003354
lepisosteus_oculatus ENSLOCG00000004671
eptatretus_burgeri ENSEBUG00000013660
petromyzon_marinus ENSPMAG00000009137
