anolis_carolinensis ENSACAG00000004914
pogona_vitticeps ENSPVIG00000012441
notechis_scutatus ENSNSUG00000012886
salvator_merianae ENSSMRG00000020979
sphenodon_punctatus ENSSPUG00000018817
calidris_pugnax ENSCPUG00000014235
calidris_pygmaea ENSCPGG00000009369
melopsittacus_undulatus ENSMUNG00000009856
manacus_vitellinus ENSMVIG00005014964
lepidothrix_coronata ENSLCOG00000001447
cyanistes_caeruleus ENSCCEG00000009117
parus_major ENSPMJG00000007863
ficedula_albicollis ENSFALG00000013215
junco_hyemalis ENSJHYG00000004465
zonotrichia_albicollis ENSZALG00000012768
lonchura_striata_domestica ENSLSDG00000001784
taeniopygia_guttata ENSTGUG00000011260
serinus_canaria ENSSCAG00000004170
gallus_gallus ENSGALG00000006198
meleagris_gallopavo ENSMGAG00000001544
coturnix_japonica ENSCJPG00005012495
numida_meleagris ENSNMEG00000018173
anser_brachyrhynchus ENSABRG00000015601
anas_platyrhynchos_platyrhynchos ENSAPLG00000010494
apteryx_owenii ENSAOWG00000006457
apteryx_rowi ENSARWG00000005020
apteryx_haastii ENSAHAG00000018697
dromaius_novaehollandiae ENSDNVG00000012696
nothoprocta_perdicaria ENSNPEG00000009712
crocodylus_porosus ENSCPRG00005008065
chelonoidis_abingdonii ENSCABG00000015058
chelonoidis_abingdonii ENSCABG00000015073
gopherus_agassizii ENSGAGG00000008003
pelodiscus_sinensis ENSPSIG00000010939
ornithorhynchus_anatinus ENSOANG00000030526
latimeria_chalumnae ENSLACG00000010380
xenopus_tropicalis ENSXETG00000004899
labrus_bergylta ENSLBEG00000028041
mola_mola ENSMMOG00000019346
gasterosteus_aculeatus ENSGACG00000002592
seriola_dumerili ENSSDUG00000007508
seriola_lalandi_dorsalis ENSSLDG00000015382
scophthalmus_maximus ENSSMAG00000017301
kryptolebias_marmoratus ENSKMAG00000001271
kryptolebias_marmoratus ENSKMAG00000001054
fundulus_heteroclitus ENSFHEG00000011022
fundulus_heteroclitus ENSFHEG00000011091
poecilia_formosa ENSPFOG00000012442
poecilia_mexicana ENSPMEG00000009998
poecilia_latipinna ENSPLAG00000011086
poecilia_reticulata ENSPREG00000000862
xiphophorus_maculatus ENSXMAG00000006445
xiphophorus_couchianus ENSXCOG00000015098
gambusia_affinis ENSGAFG00000010627
cyprinodon_variegatus ENSCVAG00000022724
oryzias_melastigma ENSOMEG00000021872
oryzias_melastigma ENSOMEG00000021845
oryzias_latipes ENSORLG00000015003
oryzias_latipes ENSORLG00020004978
oryzias_latipes_asm223469v1 ENSORLG00015006368
oryzias_latipes ENSORLG00020005014
oryzias_latipes_asm223469v1 ENSORLG00015006410
oryzias_latipes ENSORLG00000028452
astatotilapia_calliptera ENSACLG00000002587
maylandia_zebra ENSMZEG00005014423
haplochromis_burtoni ENSHBUG00000000696
pundamilia_nyererei ENSPNYG00000011989
neolamprologus_brichardi ENSNBRG00000018750
oreochromis_niloticus ENSONIG00000016840
amphilophus_citrinellus ENSACIG00000005086
amphiprion_percula ENSAPEG00000004092
amphiprion_ocellaris ENSAOCG00000017280
acanthochromis_polyacanthus ENSAPOG00000015413
stegastes_partitus ENSSPAG00000015689
monopterus_albus ENSMALG00000015399
mastacembelus_armatus ENSMAMG00000010753
anabas_testudineus ENSATEG00000009009
scophthalmus_maximus ENSSMAG00000016208
poecilia_mexicana ENSPMEG00000009978
takifugu_rubripes ENSTRUG00000013093
tetraodon_nigroviridis ENSTNIG00000015711
cynoglossus_semilaevis ENSCSEG00000016324
hippocampus_comes ENSHCOG00000006843
periophthalmus_magnuspinnatus ENSPMGG00000018410
gadus_morhua ENSGMOG00000012634
esox_lucius ENSELUG00000013601
pygocentrus_nattereri ENSPNAG00000002618
astyanax_mexicanus ENSAMXG00000006084
ictalurus_punctatus ENSIPUG00000009276
danio_rerio ENSDARG00000061274
scleropages_formosus ENSSFOG00015008011
paramormyrops_kingsleyae ENSPKIG00000009662
lepisosteus_oculatus ENSLOCG00000008883
petromyzon_marinus ENSPMAG00000005043
eptatretus_burgeri ENSEBUG00000015394
sorex_araneus ENSSARG00000001374
erinaceus_europaeus ENSEEUG00000007886
ovis_aries ENSOARG00000013023
capra_hircus ENSCHIG00000013212
bos_taurus ENSBTAG00000018936
bos_mutus ENSBMUG00000019069
bison_bison_bison ENSBBBG00000002644
tursiops_truncatus ENSTTRG00000000356
sus_scrofa ENSSSCG00000021418
myotis_lucifugus ENSMLUG00000010452
pteropus_vampyrus ENSPVAG00000011877
equus_caballus ENSECAG00000008899
equus_asinus_asinus ENSEASG00005006856
mustela_putorius_furo ENSMPUG00000001364
neovison_vison ENSNVIG00000008849
canis_lupus_familiaris ENSCAFG00000011957
canis_lupus_dingo ENSCAFG00020019508
vulpes_vulpes ENSVVUG00000023711
ursus_americanus ENSUAMG00000002834
ursus_maritimus ENSUMAG00000025396
ailuropoda_melanoleuca ENSAMEG00000001378
panthera_pardus ENSPPRG00000008675
panthera_tigris_altaica ENSPTIG00000010334
felis_catus ENSFCAG00000014817
piliocolobus_tephrosceles ENSPTEG00000007311
colobus_angolensis_palliatus ENSCANG00000031858
rhinopithecus_roxellana ENSRROG00000040461
rhinopithecus_bieti ENSRBIG00000031749
mandrillus_leucophaeus ENSMLEG00000033329
chlorocebus_sabaeus ENSCSAG00000007209
cercocebus_atys ENSCATG00000038397
macaca_fascicularis ENSMFAG00000034060
macaca_mulatta ENSMMUG00000022329
macaca_nemestrina ENSMNEG00000044250
papio_anubis ENSPANG00000019152
