latimeria_chalumnae ENSLACG00000015038
xenopus_tropicalis ENSXETG00000009916
mastacembelus_armatus ENSMAMG00000022935
monopterus_albus ENSMALG00000008970
anabas_testudineus ENSATEG00000014492
seriola_lalandi ENSSLDG00000008926
seriola_dumerili ENSSDUG00000002878
scophthalmus_maximus ENSSMAG00000018017
amphiprion_percula ENSAPEG00000023119
amphiprion_ocellaris ENSAOCG00000002919
acanthochromis_polyacanthus ENSAPOG00000022845
stegastes_partitus ENSSPAG00000015998
astatotilapia_calliptera ENSACLG00000022815
haplochromis_burtoni ENSHBUG00000021840
maylandia_zebra ENSMZEG00005021280
pundamilia_nyererei ENSPNYG00000000326
neolamprologus_brichardi ENSNBRG00000002096
oreochromis_niloticus ENSONIG00000014392
amphilophus_citrinellus ENSACIG00000002100
tetraodon_nigroviridis ENSTNIG00000008156
tetraodon_nigroviridis ENSTNIG00000001631
takifugu_rubripes ENSTRUG00000007572
labrus_bergylta ENSLBEG00000017056
mola_mola ENSMMOG00000003744
gasterosteus_aculeatus ENSGACG00000002559
fundulus_heteroclitus ENSFHEG00000004361
cyprinodon_variegatus ENSCVAG00000007136
xiphophorus_maculatus ENSXMAG00000019018
xiphophorus_couchianus ENSXCOG00000006740
poecilia_formosa ENSPFOG00000003767
poecilia_mexicana ENSPMEG00000009534
poecilia_latipinna ENSPLAG00000004955
poecilia_reticulata ENSPREG00000014573
gambusia_affinis ENSGAFG00000009286
kryptolebias_marmoratus ENSKMAG00000015058
oryzias_latipes ENSORLG00000007442
oryzias_latipes ENSORLG00020000511
oryzias_latipes ENSORLG00015018704
oryzias_melastigma ENSOMEG00000012563
cynoglossus_semilaevis ENSCSEG00000011225
periophthalmus_magnuspinnatus ENSPMGG00000013043
hippocampus_comes ENSHCOG00000012515
gadus_morhua ENSGMOG00000012815
esox_lucius ENSELUG00000008804
pygocentrus_nattereri ENSPNAG00000022538
astyanax_mexicanus ENSAMXG00000041733
ictalurus_punctatus ENSIPUG00000015085
danio_rerio ENSDARG00000058005
scleropages_formosus ENSSFOG00015017956
paramormyrops_kingsleyae ENSPKIG00000025095
lepisosteus_oculatus ENSLOCG00000001925
apteryx_owenii ENSAOWG00000013878
apteryx_haastii ENSAHAG00000012889
apteryx_rowi ENSARWG00000006689
dromaius_novaehollandiae ENSDNVG00000006961
nothoprocta_perdicaria ENSNPEG00000006624
parus_major ENSPMJG00000010526
cyanistes_caeruleus ENSCCEG00000015176
ficedula_albicollis ENSFALG00000005307
lonchura_striata ENSLSDG00000006391
taeniopygia_guttata ENSTGUG00000013375
junco_hyemalis ENSJHYG00000001781
zonotrichia_albicollis ENSZALG00000018042
serinus_canaria ENSSCAG00000009770
lepidothrix_coronata ENSLCOG00000001486
manacus_vitellinus ENSMVIG00005011817
