takifugu_rubripes ENSTRUG00000010051
mola_mola ENSMMOG00000012519
labrus_bergylta ENSLBEG00000020968
gasterosteus_aculeatus ENSGACG00000009801
scophthalmus_maximus ENSSMAG00000013458
cynoglossus_semilaevis ENSCSEG00000016961
seriola_dumerili ENSSDUG00000018512
seriola_lalandi_dorsalis ENSSLDG00000020766
monopterus_albus ENSMALG00000012305
monopterus_albus ENSMALG00000012205
mastacembelus_armatus ENSMAMG00000011649
anabas_testudineus ENSATEG00000013640
poecilia_latipinna ENSPLAG00000019658
poecilia_mexicana ENSPMEG00000016191
poecilia_formosa ENSPFOG00000010342
poecilia_reticulata ENSPREG00000000933
xiphophorus_maculatus ENSXMAG00000018623
xiphophorus_couchianus ENSXCOG00000012607
gambusia_affinis ENSGAFG00000012278
fundulus_heteroclitus ENSFHEG00000006314
cyprinodon_variegatus ENSCVAG00000003934
kryptolebias_marmoratus ENSKMAG00000021028
oryzias_latipes ENSORLG00020003142
oryzias_latipes_asm223469v1 ENSORLG00015005547
oryzias_latipes ENSORLG00000006650
oryzias_melastigma ENSOMEG00000013205
maylandia_zebra ENSMZEG00005016711
astatotilapia_calliptera ENSACLG00000016149
pundamilia_nyererei ENSPNYG00000006261
haplochromis_burtoni ENSHBUG00000002011
neolamprologus_brichardi ENSNBRG00000004303
oreochromis_niloticus ENSONIG00000003718
amphilophus_citrinellus ENSACIG00000014088
amphiprion_percula ENSAPEG00000024427
amphiprion_ocellaris ENSAOCG00000005832
acanthochromis_polyacanthus ENSAPOG00000016662
stegastes_partitus ENSSPAG00000008575
hippocampus_comes ENSHCOG00000007498
periophthalmus_magnuspinnatus ENSPMGG00000014105
gadus_morhua ENSGMOG00000010046
esox_lucius ENSELUG00000014512
pygocentrus_nattereri ENSPNAG00000019158
astyanax_mexicanus ENSAMXG00000032872
ictalurus_punctatus ENSIPUG00000011968
danio_rerio ENSDARG00000010758
paramormyrops_kingsleyae ENSPKIG00000011153
scleropages_formosus ENSSFOG00015006406
lepisosteus_oculatus ENSLOCG00000014633
