anser_brachyrhynchus ENSABRG00000019092
anas_platyrhynchos ENSAPLG00000028207
meleagris_gallopavo ENSMGAG00000009893
gallus_gallus ENSGALG00000042213
coturnix_japonica ENSCJPG00005015643
numida_meleagris ENSNMEG00000022686
lonchura_striata ENSLSDG00000013039
taeniopygia_guttata ENSTGUG00000015581
zonotrichia_albicollis ENSZALG00000010087
serinus_canaria ENSSCAG00000002012
junco_hyemalis ENSJHYG00000001497
parus_major ENSPMJG00000018897
cyanistes_caeruleus ENSCCEG00000022977
ficedula_albicollis ENSFALG00000007083
lepidothrix_coronata ENSLCOG00000011874
calidris_pygmaea ENSCPGG00000004340
calidris_pugnax ENSCPUG00000001627
apteryx_haastii ENSAHAG00000015385
apteryx_owenii ENSAOWG00000010892
apteryx_rowi ENSARWG00000009519
dromaius_novaehollandiae ENSDNVG00000006461
nothoprocta_perdicaria ENSNPEG00000014665
crocodylus_porosus ENSCPRG00005006923
erinaceus_europaeus ENSEEUG00000012023
pan_troglodytes ENSPTRG00000014221
pan_paniscus ENSPPAG00000033387
homo_sapiens ENSG00000100280
gorilla_gorilla ENSGGOG00000006479
pongo_abelii ENSPPYG00000011687
nomascus_leucogenys ENSNLEG00000002870
macaca_mulatta ENSMMUG00000021380
macaca_nemestrina ENSMNEG00000032370
macaca_fascicularis ENSMFAG00000039960
theropithecus_gelada ENSTGEG00000025369
papio_anubis ENSPANG00000011720
cercocebus_atys ENSCATG00000042139
mandrillus_leucophaeus ENSMLEG00000027196
chlorocebus_sabaeus ENSCSAG00000009758
rhinopithecus_roxellana ENSRROG00000029903
rhinopithecus_bieti ENSRBIG00000037339
colobus_angolensis ENSCANG00000039339
piliocolobus_tephrosceles ENSPTEG00000024349
saimiri_boliviensis ENSSBOG00000022678
callithrix_jacchus ENSCJAG00000019957
aotus_nancymaae ENSANAG00000013731
cebus_capucinus ENSCCAG00000037926
carlito_syrichta ENSTSYG00000002060
propithecus_coquereli ENSPCOG00000012724
prolemur_simus ENSPSMG00000015668
microcebus_murinus ENSMICG00000004275
otolemur_garnettii ENSOGAG00000012490
dipodomys_ordii ENSDORG00000007787
castor_canadensis ENSCCNG00000015412
mus_spretus MGP_SPRETEiJ_G0016886
mus_spicilegus ENSMSIG00000017256
mus_musculus ENSMUSG00000009090
mus_caroli MGP_CAROLIEiJ_G0016044
mus_pahari MGP_PahariEiJ_G0016847
rattus_norvegicus ENSRNOG00000008786
meriones_unguiculatus ENSMUGG00000023631
cricetulus_griseus ENSCGRG00001020517
cricetulus_griseus ENSCGRG00000009376
cricetulus_griseus ENSCGRG00015002595
mesocricetus_auratus ENSMAUG00000013837
peromyscus_maniculatus ENSPEMG00000015271
microtus_ochrogaster ENSMOCG00000020166
nannospalax_galili ENSNGAG00000018340
jaculus_jaculus ENSJJAG00000003623
chinchilla_lanigera ENSCLAG00000012410
octodon_degus ENSODEG00000017338
cavia_porcellus ENSCPOG00000005293
cavia_aperea ENSCAPG00000017892
heterocephalus_glaber ENSHGLG00000017960
heterocephalus_glaber ENSHGLG00100016206
fukomys_damarensis ENSFDAG00000006486
urocitellus_parryii ENSUPAG00010002634
ictidomys_tridecemlineatus ENSSTOG00000001533
spermophilus_dauricus ENSSDAG00000024914
marmota_marmota ENSMMMG00000017348
tupaia_belangeri ENSTBEG00000004471
oryctolagus_cuniculus ENSOCUG00000009490
ochotona_princeps ENSOPRG00000008590
ursus_maritimus ENSUMAG00000016050
ailuropoda_melanoleuca ENSAMEG00000008223
neovison_vison ENSNVIG00000003482
mustela_putorius ENSMPUG00000013404
canis_lupus ENSCAFG00000012067
canis_lupus ENSCAFG00020000520
vulpes_vulpes ENSVVUG00000025768
panthera_pardus ENSPPRG00000004301
panthera_tigris ENSPTIG00000003702
felis_catus ENSFCAG00000004245
equus_asinus ENSEASG00005010070
equus_caballus ENSECAG00000019246
myotis_lucifugus ENSMLUG00000012099
pteropus_vampyrus ENSPVAG00000009825
capra_hircus ENSCHIG00000021166
ovis_aries ENSOARG00000004068
bos_indicus ENSBIXG00000007434
bos_indicus ENSBIXG00005029397
bos_taurus ENSBTAG00000001189
bos_mutus ENSBMUG00000025187
bison_bison ENSBBBG00000000065
tursiops_truncatus ENSTTRG00000011891
sus_scrofa ENSSSCG00000009978
loxodonta_africana ENSLAFG00000010306
procavia_capensis ENSPCAG00000011181
