phascolarctos_cinereus ENSPCIG00000013729
notamacropus_eugenii ENSMEUG00000001084
monodelphis_domestica ENSMODG00000000603
ornithorhynchus_anatinus ENSOANG00000009159
procavia_capensis ENSPCAG00000004832
callithrix_jacchus ENSCJAG00000047538
bos_taurus ENSBTAG00000051697
bison_bison_bison ENSBBBG00000001412
jaculus_jaculus ENSJJAG00000018972
echinops_telfairi ENSETEG00000018577
capra_hircus ENSCHIG00000011000
ovis_aries ENSOARG00000005535
vicugna_pacos ENSVPAG00000010417
nannospalax_galili ENSNGAG00000017486
choloepus_hoffmanni ENSCHOG00000013832
nannospalax_galili ENSNGAG00000015156
microtus_ochrogaster ENSMOCG00000021250
octodon_degus ENSODEG00000000652
oryctolagus_cuniculus ENSOCUG00000026859
ochotona_princeps ENSOPRG00000011698
rhinopithecus_roxellana ENSRROG00000008368
rhinopithecus_bieti ENSRBIG00000039719
cricetulus_griseus_chok1gshd ENSCGRG00001022416
mesocricetus_auratus ENSMAUG00000005706
jaculus_jaculus ENSJJAG00000000278
heterocephalus_glaber_male ENSHGLG00100004637
cavia_porcellus ENSCPOG00000036630
cricetulus_griseus_crigri-picr ENSCGRG00015020398
cricetulus_griseus_crigri ENSCGRG00000015964
rattus_norvegicus ENSRNOG00000011175
jaculus_jaculus ENSJJAG00000000423
fukomys_damarensis ENSFDAG00000000793
heterocephalus_glaber_female ENSHGLG00000015396
chinchilla_lanigera ENSCLAG00000014058
meriones_unguiculatus ENSMUGG00000001346
microtus_ochrogaster ENSMOCG00000009258
castor_canadensis ENSCCNG00000021048
piliocolobus_tephrosceles ENSPTEG00000030871
rhinopithecus_bieti ENSRBIG00000015923
macaca_mulatta ENSMMUG00000003619
macaca_nemestrina ENSMNEG00000029148
theropithecus_gelada ENSTGEG00000021396
homo_sapiens ENSG00000122566
cebus_capucinus ENSCCAG00000029074
callithrix_jacchus ENSCJAG00000007908
pan_troglodytes ENSPTRG00000019002
pan_paniscus ENSPPAG00000037520
pongo_abelii ENSPPYG00000017715
nomascus_leucogenys ENSNLEG00000014918
papio_anubis ENSPANG00000021598
saimiri_boliviensis_boliviensis ENSSBOG00000005245
macaca_fascicularis ENSMFAG00000002536
carlito_syrichta ENSTSYG00000008124
prolemur_simus ENSPSMG00000014452
gorilla_gorilla ENSGGOG00000017072
rhinopithecus_roxellana ENSRROG00000020443
microcebus_murinus ENSMICG00000030570
chlorocebus_sabaeus ENSCSAG00000014175
vulpes_vulpes ENSVVUG00000000484
mustela_putorius_furo ENSMPUG00000004554
ailuropoda_melanoleuca ENSAMEG00000005983
ursus_maritimus ENSUMAG00000001699
panthera_tigris_altaica ENSPTIG00000019833
felis_catus ENSFCAG00000027765
equus_asinus_asinus ENSEASG00005022108
bos_mutus ENSBMUG00000003049
bison_bison_bison ENSBBBG00000024496
sus_scrofa ENSSSCG00000036350
erinaceus_europaeus ENSEEUG00000014880
dipodomys_ordii ENSDORG00000005482
peromyscus_maniculatus_bairdii ENSPEMG00000014384
otolemur_garnettii ENSOGAG00000015353
ursus_americanus ENSUAMG00000025628
canis_lupus_dingo ENSCAFG00020003488
equus_caballus ENSECAG00000000782
capra_hircus ENSCHIG00000022444
mandrillus_leucophaeus ENSMLEG00000040848
neovison_vison ENSNVIG00000012375
panthera_pardus ENSPPRG00000019212
ovis_aries ENSOARG00000010132
bison_bison_bison ENSBBBG00000007053
cercocebus_atys ENSCATG00000033325
colobus_angolensis_palliatus ENSCANG00000028734
aotus_nancymaae ENSANAG00000033016
bos_taurus ENSBTAG00000005726
pteropus_vampyrus ENSPVAG00000006296
canis_lupus_familiaris ENSCAFG00000002885
spermophilus_dauricus ENSSDAG00000021950
urocitellus_parryii ENSUPAG00010017471
ictidomys_tridecemlineatus ENSSTOG00000006202
marmota_marmota_marmota ENSMMMG00000006197
mus_spicilegus ENSMSIG00000010191
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028377
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029379
mus_pahari MGP_PahariEiJ_G0022127
octodon_degus ENSODEG00000008757
dasypus_novemcinctus ENSDNOG00000012928
sarcophilus_harrisii ENSSHAG00000017930
panthera_tigris_altaica ENSPTIG00000006805
urocitellus_parryii ENSUPAG00010021844
piliocolobus_tephrosceles ENSPTEG00000039435
tupaia_belangeri ENSTBEG00000003219
peromyscus_maniculatus_bairdii ENSPEMG00000030107
nannospalax_galili ENSNGAG00000017267
cricetulus_griseus_crigri ENSCGRG00000010922
cricetulus_griseus_chok1gshd ENSCGRG00001020496
nannospalax_galili ENSNGAG00000000224
jaculus_jaculus ENSJJAG00000013880
marmota_marmota_marmota ENSMMMG00000009573
marmota_marmota_marmota ENSMMMG00000022595
spermophilus_dauricus ENSSDAG00000016802
marmota_marmota_marmota ENSMMMG00000003421
spermophilus_dauricus ENSSDAG00000006869
marmota_marmota_marmota ENSMMMG00000020299
marmota_marmota_marmota ENSMMMG00000012128
urocitellus_parryii ENSUPAG00010010713
ictidomys_tridecemlineatus ENSSTOG00000034171
felis_catus ENSFCAG00000036293
bos_taurus ENSBTAG00000054873
castor_canadensis ENSCCNG00000015139
propithecus_coquereli ENSPCOG00000026324
urocitellus_parryii ENSUPAG00010022279
ictidomys_tridecemlineatus ENSSTOG00000025552
ictidomys_tridecemlineatus ENSSTOG00000029449
spermophilus_dauricus ENSSDAG00000007569
ictidomys_tridecemlineatus ENSSTOG00000026412
spermophilus_dauricus ENSSDAG00000019410
marmota_marmota_marmota ENSMMMG00000005870
ictidomys_tridecemlineatus ENSSTOG00000024155
ovis_aries ENSOARG00000001157
capra_hircus ENSCHIG00000015823
ovis_aries ENSOARG00000004416
capra_hircus ENSCHIG00000011148
bison_bison_bison ENSBBBG00000019780
bos_taurus ENSBTAG00000053612
bos_mutus ENSBMUG00000025627
ovis_aries ENSOARG00000013811
sus_scrofa ENSSSCG00000013607
bos_taurus ENSBTAG00000038680
bos_mutus ENSBMUG00000026045
bison_bison_bison ENSBBBG00000004463
ovis_aries ENSOARG00000016439
ovis_aries ENSOARG00000003965
capra_hircus ENSCHIG00000026095
bos_mutus ENSBMUG00000015061
bos_taurus ENSBTAG00000011195
capra_hircus ENSCHIG00000015804
ovis_aries ENSOARG00000008025
capra_hircus ENSCHIG00000008431
bos_taurus ENSBTAG00000054428
bison_bison_bison ENSBBBG00000020996
sus_scrofa ENSSSCG00000013611
urocitellus_parryii ENSUPAG00010015243
notamacropus_eugenii ENSMEUG00000014479
jaculus_jaculus ENSJJAG00000012306
jaculus_jaculus ENSJJAG00000022256
jaculus_jaculus ENSJJAG00000016790
octodon_degus ENSODEG00000018537
aotus_nancymaae ENSANAG00000020524
myotis_lucifugus ENSMLUG00000007578
myotis_lucifugus ENSMLUG00000028687
sorex_araneus ENSSARG00000007984
tursiops_truncatus ENSTTRG00000000709
dasypus_novemcinctus ENSDNOG00000043784
dasypus_novemcinctus ENSDNOG00000046740
mus_musculus ENSMUSG00000004980
loxodonta_africana ENSLAFG00000006902
pogona_vitticeps ENSPVIG00000015333
anolis_carolinensis ENSACAG00000012992
notechis_scutatus ENSNSUG00000011841
salvator_merianae ENSSMRG00000003215
sphenodon_punctatus ENSSPUG00000015955
apteryx_haastii ENSAHAG00000016320
apteryx_owenii ENSAOWG00000011061
apteryx_rowi ENSARWG00000018182
dromaius_novaehollandiae ENSDNVG00000011723
nothoprocta_perdicaria ENSNPEG00000002518
lonchura_striata_domestica ENSLSDG00000000938
taeniopygia_guttata ENSTGUG00000002869
serinus_canaria ENSSCAG00000014987
junco_hyemalis ENSJHYG00000005539
zonotrichia_albicollis ENSZALG00000011291
ficedula_albicollis ENSFALG00000009527
parus_major ENSPMJG00000001241
cyanistes_caeruleus ENSCCEG00000001865
manacus_vitellinus ENSMVIG00005017632
lepidothrix_coronata ENSLCOG00000001700
calidris_pugnax ENSCPUG00000010848
calidris_pygmaea ENSCPGG00000001702
melopsittacus_undulatus ENSMUNG00000014473
anser_brachyrhynchus ENSABRG00000010273
anas_platyrhynchos_platyrhynchos ENSAPLG00000012019
meleagris_gallopavo ENSMGAG00000010635
coturnix_japonica ENSCJPG00005012518
gallus_gallus ENSGALG00000011036
numida_meleagris ENSNMEG00000007626
crocodylus_porosus ENSCPRG00005016066
chlorocebus_sabaeus ENSCSAG00000005140
chinchilla_lanigera ENSCLAG00000016182
mustela_putorius_furo ENSMPUG00000017012
sus_scrofa ENSSSCG00000012503
chelonoidis_abingdonii ENSCABG00000000155
gopherus_agassizii ENSGAGG00000006799
chrysemys_picta_bellii ENSCPBG00000022485
pelodiscus_sinensis ENSPSIG00000002659
xenopus_tropicalis ENSXETG00000012170
notamacropus_eugenii ENSMEUG00000001826
otolemur_garnettii ENSOGAG00000031950
mesocricetus_auratus ENSMAUG00000015003
peromyscus_maniculatus_bairdii ENSPEMG00000026811
mus_spicilegus ENSMSIG00000028293
jaculus_jaculus ENSJJAG00000023126
octodon_degus ENSODEG00000005746
octodon_degus ENSODEG00000009329
octodon_degus ENSODEG00000005464
heterocephalus_glaber_female ENSHGLG00000010704
heterocephalus_glaber_male ENSHGLG00100009903
microcebus_murinus ENSMICG00000002750
salvator_merianae ENSSMRG00000003497
latimeria_chalumnae ENSLACG00000013590
petromyzon_marinus ENSPMAG00000008270
