pan_paniscus ENSPPAG00000040352
pan_troglodytes ENSPTRG00000011547
gorilla_gorilla ENSGGOG00000007994
homo_sapiens ENSG00000105146
pongo_abelii ENSPPYG00000010458
nomascus_leucogenys ENSNLEG00000010890
theropithecus_gelada ENSTGEG00000014564
cercocebus_atys ENSCATG00000040830
papio_anubis ENSPANG00000025398
mandrillus_leucophaeus ENSMLEG00000029280
macaca_nemestrina ENSMNEG00000039984
macaca_mulatta ENSMMUG00000000929
macaca_fascicularis ENSMFAG00000030218
chlorocebus_sabaeus ENSCSAG00000001651
piliocolobus_tephrosceles ENSPTEG00000002065
colobus_angolensis_palliatus ENSCANG00000038280
rhinopithecus_bieti ENSRBIG00000031792
rhinopithecus_roxellana ENSRROG00000037132
cebus_capucinus ENSCCAG00000031865
cebus_capucinus ENSCCAG00000037585
saimiri_boliviensis_boliviensis ENSSBOG00000022912
callithrix_jacchus ENSCJAG00000000023
aotus_nancymaae ENSANAG00000031881
carlito_syrichta ENSTSYG00000013024
propithecus_coquereli ENSPCOG00000013049
propithecus_coquereli ENSPCOG00000015113
microcebus_murinus ENSMICG00000013775
microcebus_murinus ENSMICG00000031807
prolemur_simus ENSPSMG00000017356
microcebus_murinus ENSMICG00000012886
prolemur_simus ENSPSMG00000006534
otolemur_garnettii ENSOGAG00000000999
tupaia_belangeri ENSTBEG00000005598
mus_musculus ENSMUSG00000070837
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030248
mus_pahari MGP_PahariEiJ_G0021042
rattus_norvegicus ENSRNOG00000015825
meriones_unguiculatus ENSMUGG00000001202
cricetulus_griseus_chok1gshd ENSCGRG00001022868
cricetulus_griseus_crigri ENSCGRG00000006917
cricetulus_griseus_crigri-picr ENSCGRG00015005580
mesocricetus_auratus ENSMAUG00000017266
mesocricetus_auratus ENSMAUG00000012452
peromyscus_maniculatus_bairdii ENSPEMG00000020333
microtus_ochrogaster ENSMOCG00000008593
nannospalax_galili ENSNGAG00000014687
jaculus_jaculus ENSJJAG00000015207
castor_canadensis ENSCCNG00000024726
spermophilus_dauricus ENSSDAG00000001280
spermophilus_dauricus ENSSDAG00000007967
spermophilus_dauricus ENSSDAG00000014445
ictidomys_tridecemlineatus ENSSTOG00000004835
marmota_marmota_marmota ENSMMMG00000000269
urocitellus_parryii ENSUPAG00010023858
oryctolagus_cuniculus ENSOCUG00000011337
ochotona_princeps ENSOPRG00000005697
myotis_lucifugus ENSMLUG00000007587
sorex_araneus ENSSARG00000005215
heterocephalus_glaber_male ENSHGLG00100004609
heterocephalus_glaber_female ENSHGLG00000017857
fukomys_damarensis ENSFDAG00000020740
cavia_aperea ENSCAPG00000003029
cavia_porcellus ENSCPOG00000012661
octodon_degus ENSODEG00000000279
bos_taurus ENSBTAG00000048283
bos_mutus ENSBMUG00000006000
bison_bison_bison ENSBBBG00000009708
ovis_aries ENSOARG00000013888
bos_taurus ENSBTAG00000003261
bos_mutus ENSBMUG00000026339
bison_bison_bison ENSBBBG00000025070
ovis_aries ENSOARG00000003454
capra_hircus ENSCHIG00000018680
tursiops_truncatus ENSTTRG00000004857
vicugna_pacos ENSVPAG00000007217
sus_scrofa ENSSSCG00000034174
pteropus_vampyrus ENSPVAG00000015550
equus_asinus_asinus ENSEASG00005020422
equus_asinus_asinus ENSEASG00005020428
equus_caballus ENSECAG00000021736
ursus_maritimus ENSUMAG00000004196
ursus_americanus ENSUAMG00000009547
ailuropoda_melanoleuca ENSAMEG00000004936
neovison_vison ENSNVIG00000013100
mustela_putorius_furo ENSMPUG00000006397
canis_lupus_dingo ENSCAFG00020015076
canis_lupus_familiaris ENSCAFG00000023297
vulpes_vulpes ENSVVUG00000002429
panthera_pardus ENSPPRG00000012921
panthera_tigris_altaica ENSPTIG00000005354
felis_catus ENSFCAG00000002481
loxodonta_africana ENSLAFG00000031847
procavia_capensis ENSPCAG00000014705
echinops_telfairi ENSETEG00000015413
echinops_telfairi ENSETEG00000008521
dasypus_novemcinctus ENSDNOG00000015683
choloepus_hoffmanni ENSCHOG00000002052
