chrysemys_picta_bellii ENSCPBG00000010034
sus_scrofa ENSSSCG00000039961
paramormyrops_kingsleyae ENSPKIG00000004570
ciona_intestinalis ENSCING00000016432
ciona_intestinalis ENSCING00000023993
caenorhabditis_elegans_strain_n2 WBGene00006619
drosophila_melanogaster FBgn0052376
xenopus_tropicalis ENSXETG00000020742
xenopus_tropicalis ENSXETG00000033855
xenopus_tropicalis ENSXETG00000020735
ornithorhynchus_anatinus ENSOANG00000009433
ornithorhynchus_anatinus ENSOANG00000020585
ornithorhynchus_anatinus ENSOANG00000015817
ornithorhynchus_anatinus ENSOANG00000011994
lepisosteus_oculatus ENSLOCG00000000753
lepisosteus_oculatus ENSLOCG00000000055
xenopus_tropicalis ENSXETG00000006287
xenopus_tropicalis ENSXETG00000032140
latimeria_chalumnae ENSLACG00000000541
esox_lucius ENSELUG00000023127
esox_lucius ENSELUG00000010490
ciona_savignyi ENSCSAVG00000000837
drosophila_melanogaster FBgn0033359
