scleropages_formosus ENSSFOG00015002628
paramormyrops_kingsleyae ENSPKIG00000018255
xiphophorus_couchianus ENSXCOG00000005114
xiphophorus_maculatus ENSXMAG00000002691
poecilia_formosa ENSPFOG00000003359
poecilia_latipinna ENSPLAG00000012466
poecilia_mexicana ENSPMEG00000012161
poecilia_reticulata ENSPREG00000010577
gambusia_affinis ENSGAFG00000015024
cyprinodon_variegatus ENSCVAG00000016621
fundulus_heteroclitus ENSFHEG00000014622
kryptolebias_marmoratus ENSKMAG00000012107
oryzias_latipes_asm223469v1 ENSORLG00015002582
oryzias_latipes ENSORLG00020004229
oryzias_latipes ENSORLG00000012257
oryzias_melastigma ENSOMEG00000013224
maylandia_zebra ENSMZEG00005015751
haplochromis_burtoni ENSHBUG00000003935
pundamilia_nyererei ENSPNYG00000000459
astatotilapia_calliptera ENSACLG00000025233
neolamprologus_brichardi ENSNBRG00000021721
oreochromis_niloticus ENSONIG00000010950
amphilophus_citrinellus ENSACIG00000010080
cynoglossus_semilaevis ENSCSEG00000001834
mola_mola ENSMMOG00000018600
gasterosteus_aculeatus ENSGACG00000005854
amphiprion_ocellaris ENSAOCG00000011855
amphiprion_ocellaris ENSAOCG00000021853
amphiprion_percula ENSAPEG00000016321
acanthochromis_polyacanthus ENSAPOG00000022622
stegastes_partitus ENSSPAG00000004010
seriola_lalandi_dorsalis ENSSLDG00000017814
seriola_dumerili ENSSDUG00000021307
tetraodon_nigroviridis ENSTNIG00000012336
takifugu_rubripes ENSTRUG00000019878
labrus_bergylta ENSLBEG00000003786
scophthalmus_maximus ENSSMAG00000018584
monopterus_albus ENSMALG00000022121
mastacembelus_armatus ENSMAMG00000013126
anabas_testudineus ENSATEG00000001112
hippocampus_comes ENSHCOG00000008200
periophthalmus_magnuspinnatus ENSPMGG00000008753
gadus_morhua ENSGMOG00000013191
esox_lucius ENSELUG00000003300
pygocentrus_nattereri ENSPNAG00000005970
astyanax_mexicanus ENSAMXG00000017664
ictalurus_punctatus ENSIPUG00000017083
danio_rerio ENSDARG00000103404
lepisosteus_oculatus ENSLOCG00000007370
apteryx_owenii ENSAOWG00000010925
apteryx_haastii ENSAHAG00000014206
apteryx_rowi ENSARWG00000003756
dromaius_novaehollandiae ENSDNVG00000013533
nothoprocta_perdicaria ENSNPEG00000004598
anser_brachyrhynchus ENSABRG00000022973
anas_platyrhynchos_platyrhynchos ENSAPLG00000002704
