chelonoidis_abingdonii ENSCABG00000019445
gopherus_agassizii ENSGAGG00000018928
chrysemys_picta_bellii ENSCPBG00000009875
pogona_vitticeps ENSPVIG00000004856
anolis_carolinensis ENSACAG00000022789
notechis_scutatus ENSNSUG00000011103
salvator_merianae ENSSMRG00000006985
meleagris_gallopavo ENSMGAG00000004509
coturnix_japonica ENSCJPG00005002025
numida_meleagris ENSNMEG00000003098
calidris_pygmaea ENSCPGG00000008767
calidris_pugnax ENSCPUG00000013339
anas_platyrhynchos_platyrhynchos ENSAPLG00000016753
taeniopygia_guttata ENSTGUG00000017059
xenopus_tropicalis ENSXETG00000001911
paramormyrops_kingsleyae ENSPKIG00000004175
scleropages_formosus ENSSFOG00015003121
xiphophorus_maculatus ENSXMAG00000004424
gambusia_affinis ENSGAFG00000016347
poecilia_formosa ENSPFOG00000004805
poecilia_mexicana ENSPMEG00000021802
poecilia_latipinna ENSPLAG00000001315
poecilia_reticulata ENSPREG00000017631
fundulus_heteroclitus ENSFHEG00000022886
cyprinodon_variegatus ENSCVAG00000022648
kryptolebias_marmoratus ENSKMAG00000011974
oryzias_latipes ENSORLG00000007891
oryzias_latipes ENSORLG00020010274
oryzias_latipes_asm223469v1 ENSORLG00015008728
oryzias_melastigma ENSOMEG00000015649
maylandia_zebra ENSMZEG00005011259
astatotilapia_calliptera ENSACLG00000012717
pundamilia_nyererei ENSPNYG00000017697
haplochromis_burtoni ENSHBUG00000004828
neolamprologus_brichardi ENSNBRG00000022527
oreochromis_niloticus ENSONIG00000021207
amphilophus_citrinellus ENSACIG00000023080
takifugu_rubripes ENSTRUG00000020313
tetraodon_nigroviridis ENSTNIG00000001044
periophthalmus_magnuspinnatus ENSPMGG00000004637
mastacembelus_armatus ENSMAMG00000009288
monopterus_albus ENSMALG00000002308
labrus_bergylta ENSLBEG00000016574
cynoglossus_semilaevis ENSCSEG00000012396
amphiprion_ocellaris ENSAOCG00000012047
amphiprion_percula ENSAPEG00000006414
acanthochromis_polyacanthus ENSAPOG00000020145
stegastes_partitus ENSSPAG00000016743
mola_mola ENSMMOG00000002314
anabas_testudineus ENSATEG00000015200
seriola_dumerili ENSSDUG00000002686
seriola_lalandi_dorsalis ENSSLDG00000018528
scophthalmus_maximus ENSSMAG00000012376
gasterosteus_aculeatus ENSGACG00000008728
hippocampus_comes ENSHCOG00000019672
gadus_morhua ENSGMOG00000016537
esox_lucius ENSELUG00000010429
pygocentrus_nattereri ENSPNAG00000008178
astyanax_mexicanus ENSAMXG00000025205
ictalurus_punctatus ENSIPUG00000018095
danio_rerio ENSDARG00000025226
lepisosteus_oculatus ENSLOCG00000003222
