pteropus_vampyrus ENSPVAG00000000818
myotis_lucifugus ENSMLUG00000000851
ursus_maritimus ENSUMAG00000015749
ursus_americanus ENSUAMG00000017412
ailuropoda_melanoleuca ENSAMEG00000003643
mustela_putorius_furo ENSMPUG00000012665
neovison_vison ENSNVIG00000006552
canis_lupus_familiaris ENSCAFG00000013498
canis_lupus_dingo ENSCAFG00020003771
vulpes_vulpes ENSVVUG00000029080
panthera_tigris_altaica ENSPTIG00000019721
panthera_pardus ENSPPRG00000001251
felis_catus ENSFCAG00000002439
ovis_aries ENSOARG00000012208
capra_hircus ENSCHIG00000020756
bos_taurus ENSBTAG00000008117
bos_mutus ENSBMUG00000021945
bison_bison_bison ENSBBBG00000022274
sus_scrofa ENSSSCG00000010039
vicugna_pacos ENSVPAG00000007621
equus_caballus ENSECAG00000015713
equus_asinus_asinus ENSEASG00005012762
sorex_araneus ENSSARG00000007144
chinchilla_lanigera ENSCLAG00000008488
chinchilla_lanigera ENSCLAG00000015593
ictidomys_tridecemlineatus ENSSTOG00000006571
spermophilus_dauricus ENSSDAG00000006630
urocitellus_parryii ENSUPAG00010009098
marmota_marmota_marmota ENSMMMG00000017755
peromyscus_maniculatus_bairdii ENSPEMG00000018545
microtus_ochrogaster ENSMOCG00000019990
meriones_unguiculatus ENSMUGG00000009104
meriones_unguiculatus ENSMUGG00000025843
meriones_unguiculatus ENSMUGG00000025845
mus_spicilegus ENSMSIG00000004902
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016274
mus_musculus ENSMUSG00000020226
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015461
rattus_norvegicus ENSRNOG00000001298
jaculus_jaculus ENSJJAG00000000190
castor_canadensis ENSCCNG00000007161
castor_canadensis ENSCCNG00000004221
cricetulus_griseus_chok1gshd ENSCGRG00001024447
cricetulus_griseus_crigri ENSCGRG00000011409
cricetulus_griseus_crigri-picr ENSCGRG00015018243
cricetulus_griseus_crigri ENSCGRG00000002061
cricetulus_griseus_chok1gshd ENSCGRG00001002616
mesocricetus_auratus ENSMAUG00000019866
peromyscus_maniculatus_bairdii ENSPEMG00000016494
microtus_ochrogaster ENSMOCG00000003852
meriones_unguiculatus ENSMUGG00000025848
meriones_unguiculatus ENSMUGG00000025849
mus_spicilegus ENSMSIG00000004850
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016275
mus_musculus ENSMUSG00000020229
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015462
mus_pahari MGP_PahariEiJ_G0030876
rattus_norvegicus ENSRNOG00000049734
rattus_norvegicus ENSRNOG00000056938
nannospalax_galili ENSNGAG00000011928
jaculus_jaculus ENSJJAG00000023272
dipodomys_ordii ENSDORG00000006662
heterocephalus_glaber_female ENSHGLG00000007896
heterocephalus_glaber_male ENSHGLG00100003330
fukomys_damarensis ENSFDAG00000019844
chinchilla_lanigera ENSCLAG00000015739
octodon_degus ENSODEG00000004033
cavia_porcellus ENSCPOG00000007292
oryctolagus_cuniculus ENSOCUG00000009886
ochotona_princeps ENSOPRG00000010490
pan_troglodytes ENSPTRG00000014284
pan_paniscus ENSPPAG00000022033
gorilla_gorilla ENSGGOG00000028377
homo_sapiens ENSG00000100191
pongo_abelii ENSPPYG00000011746
nomascus_leucogenys ENSNLEG00000014174
theropithecus_gelada ENSTGEG00000016221
papio_anubis ENSPANG00000026319
macaca_fascicularis ENSMFAG00000034150
macaca_mulatta ENSMMUG00000021047
macaca_nemestrina ENSMNEG00000031753
mandrillus_leucophaeus ENSMLEG00000028205
cercocebus_atys ENSCATG00000040639
chlorocebus_sabaeus ENSCSAG00000008464
rhinopithecus_bieti ENSRBIG00000039323
saimiri_boliviensis_boliviensis ENSSBOG00000021753
cebus_capucinus ENSCCAG00000038070
callithrix_jacchus ENSCJAG00000044264
aotus_nancymaae ENSANAG00000026637
carlito_syrichta ENSTSYG00000004725
otolemur_garnettii ENSOGAG00000000244
otolemur_garnettii ENSOGAG00000008471
microcebus_murinus ENSMICG00000008997
prolemur_simus ENSPSMG00000005124
propithecus_coquereli ENSPCOG00000026620
loxodonta_africana ENSLAFG00000009992
echinops_telfairi ENSETEG00000008908
dasypus_novemcinctus ENSDNOG00000047134
choloepus_hoffmanni ENSCHOG00000011619
monodelphis_domestica ENSMODG00000010028
sarcophilus_harrisii ENSSHAG00000000947
phascolarctos_cinereus ENSPCIG00000025950
phascolarctos_cinereus ENSPCIG00000032958
phascolarctos_cinereus ENSPCIG00000034388
monodelphis_domestica ENSMODG00000010004
notamacropus_eugenii ENSMEUG00000005438
dipodomys_ordii ENSDORG00000025619
ornithorhynchus_anatinus ENSOANG00000030542
