pteropus_vampyrus ENSPVAG00000011787
myotis_lucifugus ENSMLUG00000005709
sorex_araneus ENSSARG00000009349
tursiops_truncatus ENSTTRG00000016973
sus_scrofa ENSSSCG00000012300
bos_indicus ENSBIXG00005001010
bos_indicus ENSBIXG00000008672
bos_taurus ENSBTAG00000013279
bos_mutus ENSBMUG00000004204
ovis_aries ENSOARG00000010278
capra_hircus ENSCHIG00000014288
equus_asinus ENSEASG00005019773
equus_caballus ENSECAG00000022667
ursus_americanus ENSUAMG00000022297
ursus_maritimus ENSUMAG00000006966
ailuropoda_melanoleuca ENSAMEG00000012121
mustela_putorius ENSMPUG00000014054
neovison_vison ENSNVIG00000008122
canis_lupus ENSCAFG00000015934
canis_lupus ENSCAFG00020020150
vulpes_vulpes ENSVVUG00000017977
panthera_tigris ENSPTIG00000016739
panthera_pardus ENSPPRG00000006115
felis_catus ENSFCAG00000003823
rhinopithecus_bieti ENSRBIG00000033932
rhinopithecus_roxellana ENSRROG00000038704
piliocolobus_tephrosceles ENSPTEG00000005059
colobus_angolensis ENSCANG00000037307
theropithecus_gelada ENSTGEG00000001879
papio_anubis ENSPANG00000010672
cercocebus_atys ENSCATG00000011681
macaca_nemestrina ENSMNEG00000035870
macaca_fascicularis ENSMFAG00000003327
macaca_mulatta ENSMMUG00000008624
mandrillus_leucophaeus ENSMLEG00000029413
chlorocebus_sabaeus ENSCSAG00000012845
pan_troglodytes ENSPTRG00000021890
pan_paniscus ENSPPAG00000028117
homo_sapiens ENSG00000049768
gorilla_gorilla ENSGGOG00000000913
pongo_abelii ENSPPYG00000020341
nomascus_leucogenys ENSNLEG00000008046
cebus_capucinus ENSCCAG00000015035
saimiri_boliviensis ENSSBOG00000010629
callithrix_jacchus ENSCJAG00000002813
aotus_nancymaae ENSANAG00000036359
carlito_syrichta ENSTSYG00000035932
propithecus_coquereli ENSPCOG00000020835
prolemur_simus ENSPSMG00000013151
microcebus_murinus ENSMICG00000006391
otolemur_garnettii ENSOGAG00000029651
mus_spretus MGP_SPRETEiJ_G0034033
mus_spicilegus ENSMSIG00000007696
mus_musculus ENSMUSG00000039521
mus_caroli MGP_CAROLIEiJ_G0032885
mus_pahari MGP_PahariEiJ_G0031433
rattus_norvegicus ENSRNOG00000011702
meriones_unguiculatus ENSMUGG00000008461
cricetulus_griseus ENSCGRG00015008376
cricetulus_griseus ENSCGRG00001021426
cricetulus_griseus ENSCGRG00000011526
mesocricetus_auratus ENSMAUG00000016148
microtus_ochrogaster ENSMOCG00000008698
peromyscus_maniculatus ENSPEMG00000012847
nannospalax_galili ENSNGAG00000017112
jaculus_jaculus ENSJJAG00000018608
dipodomys_ordii ENSDORG00000000868
heterocephalus_glaber ENSHGLG00100009605
heterocephalus_glaber ENSHGLG00000003258
fukomys_damarensis ENSFDAG00000003934
chinchilla_lanigera ENSCLAG00000005172
octodon_degus ENSODEG00000001628
cavia_porcellus ENSCPOG00000006945
spermophilus_dauricus ENSSDAG00000008209
urocitellus_parryii ENSUPAG00010004085
ictidomys_tridecemlineatus ENSSTOG00000004416
marmota_marmota ENSMMMG00000011227
oryctolagus_cuniculus ENSOCUG00000010135
tupaia_belangeri ENSTBEG00000007687
loxodonta_africana ENSLAFG00000003504
procavia_capensis ENSPCAG00000012515
echinops_telfairi ENSETEG00000018476
dasypus_novemcinctus ENSDNOG00000012826
castor_canadensis ENSCCNG00000018859
erinaceus_europaeus ENSEEUG00000011556
vombatus_ursinus ENSVURG00010021112
phascolarctos_cinereus ENSPCIG00000014474
notamacropus_eugenii ENSMEUG00000008944
monodelphis_domestica ENSMODG00000009847
sarcophilus_harrisii ENSSHAG00000002680
ornithorhynchus_anatinus ENSOANG00000013584
anas_platyrhynchos ENSAPLG00000005279
xenopus_tropicalis ENSXETG00000006231
oryzias_latipes ENSORLG00020002564
oryzias_latipes ENSORLG00015016151
oryzias_latipes ENSORLG00000025857
poecilia_reticulata ENSPREG00000008246
gadus_morhua ENSGMOG00000005614
erpetoichthys_calabaricus ENSECRG00000019376
