apteryx_haastii ENSAHAG00000007051
apteryx_owenii ENSAOWG00000006908
apteryx_rowi ENSARWG00000008852
dromaius_novaehollandiae ENSDNVG00000002631
parus_major ENSPMJG00000007945
cyanistes_caeruleus ENSCCEG00000023462
lonchura_striata_domestica ENSLSDG00000003766
junco_hyemalis ENSJHYG00000015738
zonotrichia_albicollis ENSZALG00000003302
serinus_canaria ENSSCAG00000013012
manacus_vitellinus ENSMVIG00005009752
lepidothrix_coronata ENSLCOG00000011186
numida_meleagris ENSNMEG00000001053
coturnix_japonica ENSCJPG00005001114
calidris_pygmaea ENSCPGG00000008065
calidris_pugnax ENSCPUG00000012298
gopherus_agassizii ENSGAGG00000003005
chelonoidis_abingdonii ENSCABG00000003006
chrysemys_picta_bellii ENSCPBG00000027617
notechis_scutatus ENSNSUG00000005909
lepisosteus_oculatus ENSLOCG00000010564
scleropages_formosus ENSSFOG00015020037
