apteryx_owenii ENSAOWG00000015636
apteryx_haastii ENSAHAG00000016844
apteryx_rowi ENSARWG00000013941
dromaius_novaehollandiae ENSDNVG00000018018
nothoprocta_perdicaria ENSNPEG00000009756
nothoprocta_perdicaria ENSNPEG00000009777
anser_brachyrhynchus ENSABRG00000020373
anas_platyrhynchos ENSAPLG00000027813
gallus_gallus ENSGALG00000005054
coturnix_japonica ENSCJPG00005010783
meleagris_gallopavo ENSMGAG00000009238
numida_meleagris ENSNMEG00000003877
lepidothrix_coronata ENSLCOG00000014711
manacus_vitellinus ENSMVIG00005003080
calidris_pygmaea ENSCPGG00000006955
calidris_pugnax ENSCPUG00000000710
lonchura_striata ENSLSDG00000007277
taeniopygia_guttata ENSTGUG00000006781
ficedula_albicollis ENSFALG00000011496
parus_major ENSPMJG00000011806
cyanistes_caeruleus ENSCCEG00000021437
junco_hyemalis ENSJHYG00000004757
zonotrichia_albicollis ENSZALG00000002506
serinus_canaria ENSSCAG00000016963
numida_meleagris ENSNMEG00000011489
melopsittacus_undulatus ENSMUNG00000012628
crocodylus_porosus ENSCPRG00005010072
gopherus_agassizii ENSGAGG00000011330
chelonoidis_abingdonii ENSCABG00000013424
chrysemys_picta ENSCPBG00000005858
pelodiscus_sinensis ENSPSIG00000013765
sphenodon_punctatus ENSSPUG00000018907
pogona_vitticeps ENSPVIG00000005240
anolis_carolinensis ENSACAG00000015600
salvator_merianae ENSSMRG00000013153
notechis_scutatus ENSNSUG00000000145
castor_canadensis ENSCCNG00000014981
dipodomys_ordii ENSDORG00000013566
mus_spretus MGP_SPRETEiJ_G0034351
mus_spicilegus ENSMSIG00000002127
mus_musculus ENSMUSG00000031403
mus_caroli MGP_CAROLIEiJ_G0033191
mus_pahari MGP_PahariEiJ_G0031735
meriones_unguiculatus ENSMUGG00000024359
cricetulus_griseus ENSCGRG00001014574
cricetulus_griseus ENSCGRG00015008295
cricetulus_griseus ENSCGRG00000016075
cricetulus_griseus ENSCGRG00000014809
cricetulus_griseus ENSCGRG00001016789
mesocricetus_auratus ENSMAUG00000016454
