scleropages_formosus ENSSFOG00015007354
paramormyrops_kingsleyae ENSPKIG00000025416
acanthochromis_polyacanthus ENSAPOG00000019813
stegastes_partitus ENSSPAG00000023061
parambassis_ranga ENSPRNG00000014524
fundulus_heteroclitus ENSFHEG00000003698
seriola_lalandi ENSSLDG00000016524
seriola_dumerili ENSSDUG00000018002
lates_calcarifer ENSLCAG00010027097
larimichthys_crocea ENSLCRG00005017801
cottoperca_gobio ENSCGOG00000002710
monopterus_albus ENSMALG00000011609
mastacembelus_armatus ENSMAMG00000015509
anabas_testudineus ENSATEG00000023107
tetraodon_nigroviridis ENSTNIG00000012658
takifugu_rubripes ENSTRUG00000013939
mola_mola ENSMMOG00000007006
gouania_willdenowi ENSGWIG00000001460
periophthalmus_magnuspinnatus ENSPMGG00000023404
lates_calcarifer ENSLCAG00010006189
betta_splendens ENSBSLG00000007302
fundulus_heteroclitus ENSFHEG00000003696
cyprinodon_variegatus ENSCVAG00000016202
xiphophorus_maculatus ENSXMAG00000017449
xiphophorus_couchianus ENSXCOG00000013794
gambusia_affinis ENSGAFG00000016383
poecilia_formosa ENSPFOG00000017820
poecilia_mexicana ENSPMEG00000019470
poecilia_reticulata ENSPREG00000022565
poecilia_latipinna ENSPLAG00000019662
kryptolebias_marmoratus ENSKMAG00000012546
oryzias_latipes ENSORLG00015008181
oryzias_latipes ENSORLG00000016381
oryzias_latipes ENSORLG00020008993
oryzias_melastigma ENSOMEG00000003610
astatotilapia_calliptera ENSACLG00000017353
maylandia_zebra ENSMZEG00005001603
pundamilia_nyererei ENSPNYG00000022373
haplochromis_burtoni ENSHBUG00000008857
neolamprologus_brichardi ENSNBRG00000010856
oreochromis_niloticus ENSONIG00000000076
acanthochromis_polyacanthus ENSAPOG00000008968
acanthochromis_polyacanthus ENSAPOG00000014105
amphilophus_citrinellus ENSACIG00000014226
scophthalmus_maximus ENSSMAG00000004931
cynoglossus_semilaevis ENSCSEG00000004582
labrus_bergylta ENSLBEG00000007065
labrus_bergylta ENSLBEG00000021731
amphiprion_percula ENSAPEG00000021420
amphiprion_ocellaris ENSAOCG00000007174
stegastes_partitus ENSSPAG00000023054
gasterosteus_aculeatus ENSGACG00000020031
hippocampus_comes ENSHCOG00000018057
gadus_morhua ENSGMOG00000003257
hucho_hucho ENSHHUG00000041360
hucho_hucho ENSHHUG00000043941
esox_lucius ENSELUG00000002545
gouania_willdenowi ENSGWIG00000001459
denticeps_clupeoides ENSDCDG00000025399
clupea_harengus ENSCHAG00000006363
astyanax_mexicanus ENSAMXG00005023699
astyanax_mexicanus ENSAMXG00000000324
pygocentrus_nattereri ENSPNAG00000001045
electrophorus_electricus ENSEEEG00000017286
ictalurus_punctatus ENSIPUG00000017790
electrophorus_electricus ENSEEEG00000017287
danio_rerio ENSDARG00000045750
lepisosteus_oculatus ENSLOCG00000015235
erpetoichthys_calabaricus ENSECRG00000006205
latimeria_chalumnae ENSLACG00000002344
ornithorhynchus_anatinus ENSOANG00000028778
callorhinchus_milii ENSCMIG00000012816
apteryx_rowi ENSARWG00000000702
apteryx_owenii ENSAOWG00000010078
apteryx_haastii ENSAHAG00000005615
dromaius_novaehollandiae ENSDNVG00000011768
nothoprocta_perdicaria ENSNPEG00000000365
anser_brachyrhynchus ENSABRG00000017304
anser_brachyrhynchus ENSABRG00000017297
anas_platyrhynchos ENSAPLG00000004558
meleagris_gallopavo ENSMGAG00000013287
coturnix_japonica ENSCJPG00005020241
gallus_gallus ENSGALG00000012911
numida_meleagris ENSNMEG00000001029
lepidothrix_coronata ENSLCOG00000010364
manacus_vitellinus ENSMVIG00005016450
parus_major ENSPMJG00000008976
cyanistes_caeruleus ENSCCEG00000014649
ficedula_albicollis ENSFALG00000009332
taeniopygia_guttata ENSTGUG00000011522
lonchura_striata ENSLSDG00000009365
serinus_canaria ENSSCAG00000009941
junco_hyemalis ENSJHYG00000001642
zonotrichia_albicollis ENSZALG00000015162
melopsittacus_undulatus ENSMUNG00000007162
calidris_pygmaea ENSCPGG00000009676
calidris_pugnax ENSCPUG00000019633
crocodylus_porosus ENSCPRG00005017878
gopherus_agassizii ENSGAGG00000019276
gopherus_agassizii ENSGAGG00000019278
chelonoidis_abingdonii ENSCABG00000008796
chrysemys_picta ENSCPBG00000004782
pelodiscus_sinensis ENSPSIG00000005567
anolis_carolinensis ENSACAG00000012198
pogona_vitticeps ENSPVIG00000021917
