vombatus_ursinus ENSVURG00010009356
phascolarctos_cinereus ENSPCIG00000015015
notamacropus_eugenii ENSMEUG00000011410
monodelphis_domestica ENSMODG00000014893
sarcophilus_harrisii ENSSHAG00000015643
jaculus_jaculus ENSJJAG00000021351
nannospalax_galili ENSNGAG00000023659
marmota_marmota ENSMMMG00000023463
spermophilus_dauricus ENSSDAG00000008204
urocitellus_parryii ENSUPAG00010003997
ictidomys_tridecemlineatus ENSSTOG00000011506
chinchilla_lanigera ENSCLAG00000001645
octodon_degus ENSODEG00000005776
cavia_porcellus ENSCPOG00000011253
cavia_aperea ENSCAPG00000018028
heterocephalus_glaber ENSHGLG00100001314
heterocephalus_glaber ENSHGLG00000019316
fukomys_damarensis ENSFDAG00000010703
castor_canadensis ENSCCNG00000004001
dipodomys_ordii ENSDORG00000015240
pan_paniscus ENSPPAG00000034545
pan_troglodytes ENSPTRG00000005834
homo_sapiens ENSG00000179630
homo_sapiens ENSG00000281883
gorilla_gorilla ENSGGOG00000008935
pongo_abelii ENSPPYG00000005327
nomascus_leucogenys ENSNLEG00000001935
macaca_fascicularis ENSMFAG00000032425
macaca_mulatta ENSMMUG00000011308
macaca_nemestrina ENSMNEG00000045105
cercocebus_atys ENSCATG00000038160
papio_anubis ENSPANG00000009474
theropithecus_gelada ENSTGEG00000001729
mandrillus_leucophaeus ENSMLEG00000035433
chlorocebus_sabaeus ENSCSAG00000017785
colobus_angolensis ENSCANG00000016014
piliocolobus_tephrosceles ENSPTEG00000027048
rhinopithecus_bieti ENSRBIG00000042070
rhinopithecus_roxellana ENSRROG00000039830
saimiri_boliviensis ENSSBOG00000032664
callithrix_jacchus ENSCJAG00000017549
cebus_capucinus ENSCCAG00000036612
aotus_nancymaae ENSANAG00000023681
carlito_syrichta ENSTSYG00000001366
prolemur_simus ENSPSMG00000006587
propithecus_coquereli ENSPCOG00000006882
microcebus_murinus ENSMICG00000030834
otolemur_garnettii ENSOGAG00000011707
tupaia_belangeri ENSTBEG00000002790
oryctolagus_cuniculus ENSOCUG00000016531
ochotona_princeps ENSOPRG00000013275
sorex_araneus ENSSARG00000001831
erinaceus_europaeus ENSEEUG00000004751
equus_asinus ENSEASG00005017025
equus_caballus ENSECAG00000018885
tursiops_truncatus ENSTTRG00000015947
vicugna_pacos ENSVPAG00000005261
sus_scrofa ENSSSCG00000009425
ovis_aries ENSOARG00000007534
capra_hircus ENSCHIG00000023585
bos_taurus ENSBTAG00000016691
bos_indicus ENSBIXG00000008761
bos_indicus ENSBIXG00005023079
bos_mutus ENSBMUG00000007815
bison_bison ENSBBBG00000023676
ursus_americanus ENSUAMG00000001363
ursus_maritimus ENSUMAG00000016088
ailuropoda_melanoleuca ENSAMEG00000012983
neovison_vison ENSNVIG00000000984
mustela_putorius ENSMPUG00000001681
canis_lupus ENSCAFG00000004602
canis_lupus ENSCAFG00020018765
vulpes_vulpes ENSVVUG00000028475
panthera_pardus ENSPPRG00000014453
panthera_tigris ENSPTIG00000016230
felis_catus ENSFCAG00000043479
myotis_lucifugus ENSMLUG00000003112
pteropus_vampyrus ENSPVAG00000008860
loxodonta_africana ENSLAFG00000016028
procavia_capensis ENSPCAG00000002648
echinops_telfairi ENSETEG00000008509
choloepus_hoffmanni ENSCHOG00000010571
dasypus_novemcinctus ENSDNOG00000001688
mus_spretus MGP_SPRETEiJ_G0020421
mus_caroli MGP_CAROLIEiJ_G0019525
mus_musculus ENSMUSG00000044350
mus_spicilegus ENSMSIG00000021816
mus_pahari MGP_PahariEiJ_G0030543
rattus_norvegicus ENSRNOG00000022094
meriones_unguiculatus ENSMUGG00000004451
cricetulus_griseus ENSCGRG00015002835
cricetulus_griseus ENSCGRG00001020034
cricetulus_griseus ENSCGRG00000005217
mesocricetus_auratus ENSMAUG00000018912
microtus_ochrogaster ENSMOCG00000011112
peromyscus_maniculatus ENSPEMG00000011166
ornithorhynchus_anatinus ENSOANG00000015595
lonchura_striata ENSLSDG00000013508
taeniopygia_guttata ENSTGUG00000012353
serinus_canaria ENSSCAG00000013774
zonotrichia_albicollis ENSZALG00000000435
junco_hyemalis ENSJHYG00000016508
ficedula_albicollis ENSFALG00000008143
cyanistes_caeruleus ENSCCEG00000009404
parus_major ENSPMJG00000014889
lepidothrix_coronata ENSLCOG00000006751
manacus_vitellinus ENSMVIG00005007376
melopsittacus_undulatus ENSMUNG00000013047
calidris_pygmaea ENSCPGG00000007314
calidris_pugnax ENSCPUG00000012847
anser_brachyrhynchus ENSABRG00000004118
anas_platyrhynchos ENSAPLG00000005165
meleagris_gallopavo ENSMGAG00000014983
meleagris_gallopavo ENSMGAG00000017353
gallus_gallus ENSGALG00000016969
coturnix_japonica ENSCJPG00005019718
numida_meleagris ENSNMEG00000006839
apteryx_haastii ENSAHAG00000006491
apteryx_owenii ENSAOWG00000012476
apteryx_rowi ENSARWG00000016380
dromaius_novaehollandiae ENSDNVG00000013218
nothoprocta_perdicaria ENSNPEG00000006668
crocodylus_porosus ENSCPRG00005001487
chelonoidis_abingdonii ENSCABG00000019582
gopherus_agassizii ENSGAGG00000001005
chrysemys_picta ENSCPBG00000008044
pelodiscus_sinensis ENSPSIG00000007488
anolis_carolinensis ENSACAG00000006411
pogona_vitticeps ENSPVIG00000008375
notechis_scutatus ENSNSUG00000008452
salvator_merianae ENSSMRG00000022802
sphenodon_punctatus ENSSPUG00000016033
xenopus_tropicalis ENSXETG00000000306
latimeria_chalumnae ENSLACG00000007803
denticeps_clupeoides ENSDCDG00000017807
denticeps_clupeoides ENSDCDG00000026814
clupea_harengus ENSCHAG00000010303
electrophorus_electricus ENSEEEG00000005782
ictalurus_punctatus ENSIPUG00000022265
astyanax_mexicanus ENSAMXG00000017971
astyanax_mexicanus ENSAMXG00005002524
pygocentrus_nattereri ENSPNAG00000017199
danio_rerio ENSDARG00000076914
larimichthys_crocea ENSLCRG00005012023
gasterosteus_aculeatus ENSGACG00000000269
tetraodon_nigroviridis ENSTNIG00000019385
takifugu_rubripes ENSTRUG00000000109
mola_mola ENSMMOG00000019090
labrus_bergylta ENSLBEG00000023985
pundamilia_nyererei ENSPNYG00000023474
haplochromis_burtoni ENSHBUG00000020358
maylandia_zebra ENSMZEG00005020258
astatotilapia_calliptera ENSACLG00000015304
neolamprologus_brichardi ENSNBRG00000014917
oreochromis_niloticus ENSONIG00000016154
amphilophus_citrinellus ENSACIG00000003500
gouania_willdenowi ENSGWIG00000014542
parambassis_ranga ENSPRNG00000017871
poecilia_latipinna ENSPLAG00000022651
poecilia_mexicana ENSPMEG00000020792
poecilia_formosa ENSPFOG00000000380
poecilia_reticulata ENSPREG00000011678
xiphophorus_couchianus ENSXCOG00000008486
xiphophorus_maculatus ENSXMAG00000008622
gambusia_affinis ENSGAFG00000005745
cyprinodon_variegatus ENSCVAG00000000843
fundulus_heteroclitus ENSFHEG00000001587
kryptolebias_marmoratus ENSKMAG00000019863
oryzias_latipes ENSORLG00000014188
oryzias_latipes ENSORLG00015008349
oryzias_latipes ENSORLG00020006336
oryzias_melastigma ENSOMEG00000006479
lates_calcarifer ENSLCAG00010019689
scophthalmus_maximus ENSSMAG00000014866
mastacembelus_armatus ENSMAMG00000016639
anabas_testudineus ENSATEG00000013214
betta_splendens ENSBSLG00000007721
monopterus_albus ENSMALG00000012170
seriola_lalandi ENSSLDG00000016477
seriola_dumerili ENSSDUG00000002002
cynoglossus_semilaevis ENSCSEG00000020801
amphiprion_ocellaris ENSAOCG00000004935
amphiprion_percula ENSAPEG00000019053
acanthochromis_polyacanthus ENSAPOG00000019723
stegastes_partitus ENSSPAG00000011162
hippocampus_comes ENSHCOG00000016033
periophthalmus_magnuspinnatus ENSPMGG00000003712
hucho_hucho ENSHHUG00000011249
esox_lucius ENSELUG00000007914
scleropages_formosus ENSSFOG00015005849
paramormyrops_kingsleyae ENSPKIG00000013329
lepisosteus_oculatus ENSLOCG00000005637
