calidris_pugnax ENSCPUG00000019820
calidris_pygmaea ENSCPGG00000012794
anser_brachyrhynchus ENSABRG00000017595
anas_platyrhynchos_platyrhynchos ENSAPLG00000024295
meleagris_gallopavo ENSMGAG00000006101
numida_meleagris ENSNMEG00000020341
taeniopygia_guttata ENSTGUG00000008756
lonchura_striata_domestica ENSLSDG00000007966
serinus_canaria ENSSCAG00000005492
junco_hyemalis ENSJHYG00000003871
cyanistes_caeruleus ENSCCEG00000018121
parus_major ENSPMJG00000004865
ficedula_albicollis ENSFALG00000012990
melopsittacus_undulatus ENSMUNG00000002137
crocodylus_porosus ENSCPRG00005016935
gopherus_agassizii ENSGAGG00000007514
chrysemys_picta_bellii ENSCPBG00000008800
salvator_merianae ENSSMRG00000016492
salvator_merianae ENSSMRG00000016496
pogona_vitticeps ENSPVIG00000006979
anolis_carolinensis ENSACAG00000008651
notechis_scutatus ENSNSUG00000004507
phascolarctos_cinereus ENSPCIG00000021905
notamacropus_eugenii ENSMEUG00000011467
sarcophilus_harrisii ENSSHAG00000015757
monodelphis_domestica ENSMODG00000005328
castor_canadensis ENSCCNG00000005337
castor_canadensis ENSCCNG00000009819
dipodomys_ordii ENSDORG00000009559
mus_spicilegus ENSMSIG00000026357
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029757
mus_musculus ENSMUSG00000030281
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028729
mus_pahari MGP_PahariEiJ_G0022480
rattus_norvegicus ENSRNOG00000027376
meriones_unguiculatus ENSMUGG00000007001
cricetulus_griseus_chok1gshd ENSCGRG00001020571
cricetulus_griseus_crigri ENSCGRG00000015992
cricetulus_griseus_crigri-picr ENSCGRG00015000782
mesocricetus_auratus ENSMAUG00000011029
microtus_ochrogaster ENSMOCG00000000756
peromyscus_maniculatus_bairdii ENSPEMG00000012228
nannospalax_galili ENSNGAG00000008415
jaculus_jaculus ENSJJAG00000009912
chinchilla_lanigera ENSCLAG00000000976
octodon_degus ENSODEG00000018144
cavia_porcellus ENSCPOG00000006690
heterocephalus_glaber_female ENSHGLG00000010789
heterocephalus_glaber_male ENSHGLG00100011075
ictidomys_tridecemlineatus ENSSTOG00000002163
urocitellus_parryii ENSUPAG00010022941
marmota_marmota_marmota ENSMMMG00000009153
spermophilus_dauricus ENSSDAG00000023868
oryctolagus_cuniculus ENSOCUG00000028217
ochotona_princeps ENSOPRG00000002371
homo_sapiens ENSG00000163702
gorilla_gorilla ENSGGOG00000012165
pan_troglodytes ENSPTRG00000014603
pan_paniscus ENSPPAG00000041366
pongo_abelii ENSPPYG00000013672
nomascus_leucogenys ENSNLEG00000033462
theropithecus_gelada ENSTGEG00000019797
theropithecus_gelada ENSTGEG00000017698
papio_anubis ENSPANG00000015085
cercocebus_atys ENSCATG00000032704
mandrillus_leucophaeus ENSMLEG00000036749
macaca_fascicularis ENSMFAG00000031400
macaca_mulatta ENSMMUG00000018282
macaca_nemestrina ENSMNEG00000042715
chlorocebus_sabaeus ENSCSAG00000010436
piliocolobus_tephrosceles ENSPTEG00000035593
colobus_angolensis_palliatus ENSCANG00000042784
rhinopithecus_bieti ENSRBIG00000038656
rhinopithecus_roxellana ENSRROG00000045171
cebus_capucinus ENSCCAG00000032545
saimiri_boliviensis_boliviensis ENSSBOG00000033816
callithrix_jacchus ENSCJAG00000016222
aotus_nancymaae ENSANAG00000024993
aotus_nancymaae ENSANAG00000021183
carlito_syrichta ENSTSYG00000029730
propithecus_coquereli ENSPCOG00000021923
prolemur_simus ENSPSMG00000009834
microcebus_murinus ENSMICG00000002318
otolemur_garnettii ENSOGAG00000011522
tupaia_belangeri ENSTBEG00000005357
ovis_aries ENSOARG00000005521
capra_hircus ENSCHIG00000008351
bos_mutus ENSBMUG00000011203
bos_taurus ENSBTAG00000033669
bison_bison_bison ENSBBBG00000018880
tursiops_truncatus ENSTTRG00000007550
sus_scrofa ENSSSCG00000011559
equus_caballus ENSECAG00000009634
equus_asinus_asinus ENSEASG00005014179
ursus_maritimus ENSUMAG00000018781
ursus_americanus ENSUAMG00000001850
ailuropoda_melanoleuca ENSAMEG00000016177
mustela_putorius_furo ENSMPUG00000017146
neovison_vison ENSNVIG00000014389
canis_lupus_familiaris ENSCAFG00000005215
canis_lupus_dingo ENSCAFG00020008530
vulpes_vulpes ENSVVUG00000023653
panthera_pardus ENSPPRG00000003073
panthera_tigris_altaica ENSPTIG00000018064
felis_catus ENSFCAG00000014203
pteropus_vampyrus ENSPVAG00000011111
myotis_lucifugus ENSMLUG00000006156
loxodonta_africana ENSLAFG00000021682
procavia_capensis ENSPCAG00000001689
echinops_telfairi ENSETEG00000006551
dasypus_novemcinctus ENSDNOG00000007836
erinaceus_europaeus ENSEEUG00000004192
ornithorhynchus_anatinus ENSOANG00000010509
xenopus_tropicalis ENSXETG00000031506
latimeria_chalumnae ENSLACG00000000809
mola_mola ENSMMOG00000017104
tetraodon_nigroviridis ENSTNIG00000017929
amphilophus_citrinellus ENSACIG00000004345
monopterus_albus ENSMALG00000021542
mastacembelus_armatus ENSMAMG00000024088
xiphophorus_couchianus ENSXCOG00000011138
poecilia_reticulata ENSPREG00000009868
fundulus_heteroclitus ENSFHEG00000001316
periophthalmus_magnuspinnatus ENSPMGG00000013825
lepisosteus_oculatus ENSLOCG00000014518
