gopherus_agassizii ENSGAGG00000003048
chelonoidis_abingdonii ENSCABG00000015786
chrysemys_picta_bellii ENSCPBG00000013052
pelodiscus_sinensis ENSPSIG00000007926
dromaius_novaehollandiae ENSDNVG00000018577
nothoprocta_perdicaria ENSNPEG00000003041
taeniopygia_guttata ENSTGUG00000011129
lonchura_striata_domestica ENSLSDG00000017066
serinus_canaria ENSSCAG00000000421
parus_major ENSPMJG00000014789
cyanistes_caeruleus ENSCCEG00000007331
junco_hyemalis ENSJHYG00000004805
zonotrichia_albicollis ENSZALG00000008300
manacus_vitellinus ENSMVIG00005010393
lepidothrix_coronata ENSLCOG00000011986
melopsittacus_undulatus ENSMUNG00000000994
calidris_pugnax ENSCPUG00000015043
calidris_pygmaea ENSCPGG00000015298
anas_platyrhynchos_platyrhynchos ENSAPLG00000011894
anser_brachyrhynchus ENSABRG00000009974
gallus_gallus ENSGALG00000009111
coturnix_japonica ENSCJPG00005014480
meleagris_gallopavo ENSMGAG00000011553
numida_meleagris ENSNMEG00000019890
pogona_vitticeps ENSPVIG00000018969
anolis_carolinensis ENSACAG00000015744
salvator_merianae ENSSMRG00000010059
sphenodon_punctatus ENSSPUG00000002085
echinops_telfairi ENSETEG00000002462
procavia_capensis ENSPCAG00000006126
myotis_lucifugus ENSMLUG00000016689
sorex_araneus ENSSARG00000001275
erinaceus_europaeus ENSEEUG00000015430
ursus_maritimus ENSUMAG00000011021
ursus_americanus ENSUAMG00000024503
ailuropoda_melanoleuca ENSAMEG00000015756
neovison_vison ENSNVIG00000019392
mustela_putorius_furo ENSMPUG00000009872
canis_lupus_familiaris ENSCAFG00000011126
canis_lupus_dingo ENSCAFG00020003913
vulpes_vulpes ENSVVUG00000008794
panthera_tigris_altaica ENSPTIG00000012453
panthera_pardus ENSPPRG00000020590
felis_catus ENSFCAG00000003545
equus_caballus ENSECAG00000040214
equus_asinus_asinus ENSEASG00005013165
bos_mutus ENSBMUG00000020226
bos_taurus ENSBTAG00000005663
bison_bison_bison ENSBBBG00000013436
capra_hircus ENSCHIG00000014056
ovis_aries ENSOARG00000020540
tursiops_truncatus ENSTTRG00000002563
sus_scrofa ENSSSCG00000035719
vicugna_pacos ENSVPAG00000006260
pteropus_vampyrus ENSPVAG00000013765
castor_canadensis ENSCCNG00000027578
dipodomys_ordii ENSDORG00000011979
spermophilus_dauricus ENSSDAG00000015921
marmota_marmota_marmota ENSMMMG00000019271
ictidomys_tridecemlineatus ENSSTOG00000006207
cricetulus_griseus_crigri ENSCGRG00000011499
cricetulus_griseus_crigri-picr ENSCGRG00015021362
cricetulus_griseus_chok1gshd ENSCGRG00001014498
mesocricetus_auratus ENSMAUG00000006006
peromyscus_maniculatus_bairdii ENSPEMG00000020677
microtus_ochrogaster ENSMOCG00000001494
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025088
mus_spicilegus ENSMSIG00000028185
mus_musculus ENSMUSG00000027285
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024172
mus_pahari MGP_PahariEiJ_G0025614
rattus_norvegicus ENSRNOG00000046745
rattus_norvegicus ENSRNOG00000048933
meriones_unguiculatus ENSMUGG00000005471
nannospalax_galili ENSNGAG00000017234
jaculus_jaculus ENSJJAG00000020116
heterocephalus_glaber_male ENSHGLG00100017159
heterocephalus_glaber_female ENSHGLG00000018433
fukomys_damarensis ENSFDAG00000010025
cavia_aperea ENSCAPG00000017707
cavia_porcellus ENSCPOG00000030527
chinchilla_lanigera ENSCLAG00000011815
oryctolagus_cuniculus ENSOCUG00000011004
ochotona_princeps ENSOPRG00000013659
tupaia_belangeri ENSTBEG00000000660
pan_paniscus ENSPPAG00000038683
pan_troglodytes ENSPTRG00000006977
homo_sapiens ENSG00000137814
gorilla_gorilla ENSGGOG00000036248
pongo_abelii ENSPPYG00000006398
nomascus_leucogenys ENSNLEG00000004492
macaca_fascicularis ENSMFAG00000043734
macaca_mulatta ENSMMUG00000001548
macaca_nemestrina ENSMNEG00000043415
mandrillus_leucophaeus ENSMLEG00000041003
theropithecus_gelada ENSTGEG00000004854
cercocebus_atys ENSCATG00000002054
papio_anubis ENSPANG00000018623
chlorocebus_sabaeus ENSCSAG00000008826
rhinopithecus_roxellana ENSRROG00000032475
rhinopithecus_bieti ENSRBIG00000037980
piliocolobus_tephrosceles ENSPTEG00000016382
piliocolobus_tephrosceles ENSPTEG00000022089
colobus_angolensis_palliatus ENSCANG00000027360
cebus_capucinus ENSCCAG00000038108
saimiri_boliviensis_boliviensis ENSSBOG00000030366
callithrix_jacchus ENSCJAG00000044344
aotus_nancymaae ENSANAG00000021259
microcebus_murinus ENSMICG00000037766
microcebus_murinus ENSMICG00000000819
propithecus_coquereli ENSPCOG00000023029
prolemur_simus ENSPSMG00000007548
otolemur_garnettii ENSOGAG00000002336
carlito_syrichta ENSTSYG00000002824
urocitellus_parryii ENSUPAG00010012822
urocitellus_parryii ENSUPAG00010003124
dasypus_novemcinctus ENSDNOG00000040457
choloepus_hoffmanni ENSCHOG00000006489
phascolarctos_cinereus ENSPCIG00000017968
notamacropus_eugenii ENSMEUG00000003587
monodelphis_domestica ENSMODG00000017882
ornithorhynchus_anatinus ENSOANG00000005118
xenopus_tropicalis ENSXETG00000026308
latimeria_chalumnae ENSLACG00000012157
scleropages_formosus ENSSFOG00015019970
paramormyrops_kingsleyae ENSPKIG00000022609
takifugu_rubripes ENSTRUG00000023669
tetraodon_nigroviridis ENSTNIG00000001117
gasterosteus_aculeatus ENSGACG00000003883
labrus_bergylta ENSLBEG00000024313
scophthalmus_maximus ENSSMAG00000002431
cynoglossus_semilaevis ENSCSEG00000011975
seriola_lalandi_dorsalis ENSSLDG00000010545
seriola_dumerili ENSSDUG00000018616
anabas_testudineus ENSATEG00000013925
mastacembelus_armatus ENSMAMG00000004855
poecilia_formosa ENSPFOG00000008813
poecilia_latipinna ENSPLAG00000009899
poecilia_mexicana ENSPMEG00000008614
poecilia_reticulata ENSPREG00000004534
gambusia_affinis ENSGAFG00000011579
xiphophorus_maculatus ENSXMAG00000027421
fundulus_heteroclitus ENSFHEG00000004203
cyprinodon_variegatus ENSCVAG00000010402
oryzias_latipes ENSORLG00020001855
oryzias_latipes_asm223469v1 ENSORLG00015021836
pundamilia_nyererei ENSPNYG00000009898
astatotilapia_calliptera ENSACLG00000015844
maylandia_zebra ENSMZEG00005027527
neolamprologus_brichardi ENSNBRG00000005973
oreochromis_niloticus ENSONIG00000011776
amphiprion_ocellaris ENSAOCG00000001403
amphiprion_percula ENSAPEG00000001959
acanthochromis_polyacanthus ENSAPOG00000011226
stegastes_partitus ENSSPAG00000002345
hippocampus_comes ENSHCOG00000021186
gadus_morhua ENSGMOG00000006507
esox_lucius ENSELUG00000002716
pygocentrus_nattereri ENSPNAG00000021764
astyanax_mexicanus ENSAMXG00000011637
ictalurus_punctatus ENSIPUG00000020756
danio_rerio ENSDARG00000036781
lepisosteus_oculatus ENSLOCG00000011669
ciona_savignyi ENSCSAVG00000011555
ciona_intestinalis ENSCING00000011670
