gopherus_agassizii ENSGAGG00000006343
chelonoidis_abingdonii ENSCABG00000004774
chrysemys_picta_bellii ENSCPBG00000004814
pelodiscus_sinensis ENSPSIG00000015947
crocodylus_porosus ENSCPRG00005001733
pogona_vitticeps ENSPVIG00000000197
anolis_carolinensis ENSACAG00000009768
notechis_scutatus ENSNSUG00000001706
salvator_merianae ENSSMRG00000005691
sphenodon_punctatus ENSSPUG00000005073
calidris_pugnax ENSCPUG00000000433
calidris_pygmaea ENSCPGG00000015381
lonchura_striata_domestica ENSLSDG00000015392
taeniopygia_guttata ENSTGUG00000004834
serinus_canaria ENSSCAG00000014114
cyanistes_caeruleus ENSCCEG00000016885
parus_major ENSPMJG00000017730
ficedula_albicollis ENSFALG00000002294
zonotrichia_albicollis ENSZALG00000017531
junco_hyemalis ENSJHYG00000013359
lepidothrix_coronata ENSLCOG00000000714
manacus_vitellinus ENSMVIG00005011504
gallus_gallus ENSGALG00000003426
meleagris_gallopavo ENSMGAG00000007928
coturnix_japonica ENSCJPG00005021388
numida_meleagris ENSNMEG00000005968
anser_brachyrhynchus ENSABRG00000010034
anas_platyrhynchos_platyrhynchos ENSAPLG00000007263
melopsittacus_undulatus ENSMUNG00000000159
apteryx_haastii ENSAHAG00000011905
apteryx_owenii ENSAOWG00000003306
apteryx_rowi ENSARWG00000007750
dromaius_novaehollandiae ENSDNVG00000011976
nothoprocta_perdicaria ENSNPEG00000005759
sorex_araneus ENSSARG00000012527
echinops_telfairi ENSETEG00000000077
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017680
mus_spicilegus ENSMSIG00000007754
mus_musculus ENSMUSG00000017692
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016836
rattus_norvegicus ENSRNOG00000005515
meriones_unguiculatus ENSMUGG00000002895
microtus_ochrogaster ENSMOCG00000018973
peromyscus_maniculatus_bairdii ENSPEMG00000017609
cricetulus_griseus_crigri-picr ENSCGRG00015013599
cricetulus_griseus_chok1gshd ENSCGRG00001011616
cricetulus_griseus_crigri ENSCGRG00000011527
mesocricetus_auratus ENSMAUG00000020013
nannospalax_galili ENSNGAG00000011451
jaculus_jaculus ENSJJAG00000010070
dipodomys_ordii ENSDORG00000024743
heterocephalus_glaber_female ENSHGLG00000019461
heterocephalus_glaber_male ENSHGLG00100017909
fukomys_damarensis ENSFDAG00000006294
cavia_porcellus ENSCPOG00000022880
cavia_aperea ENSCAPG00000011389
octodon_degus ENSODEG00000012800
chinchilla_lanigera ENSCLAG00000008877
urocitellus_parryii ENSUPAG00010023045
ictidomys_tridecemlineatus ENSSTOG00000000698
spermophilus_dauricus ENSSDAG00000023874
marmota_marmota_marmota ENSMMMG00000013354
oryctolagus_cuniculus ENSOCUG00000008179
ochotona_princeps ENSOPRG00000014911
tupaia_belangeri ENSTBEG00000005029
castor_canadensis ENSCCNG00000026694
gorilla_gorilla ENSGGOG00000010876
pan_paniscus ENSPPAG00000027407
homo_sapiens ENSG00000141314
pongo_abelii ENSPPYG00000008159
cercocebus_atys ENSCATG00000038200
papio_anubis ENSPANG00000023087
macaca_nemestrina ENSMNEG00000024854
macaca_fascicularis ENSMFAG00000041020
macaca_mulatta ENSMMUG00000003158
mandrillus_leucophaeus ENSMLEG00000032731
chlorocebus_sabaeus ENSCSAG00000006421
rhinopithecus_bieti ENSRBIG00000037522
rhinopithecus_roxellana ENSRROG00000032686
colobus_angolensis_palliatus ENSCANG00000033480
saimiri_boliviensis_boliviensis ENSSBOG00000028127
cebus_capucinus ENSCCAG00000028200
carlito_syrichta ENSTSYG00000010940
propithecus_coquereli ENSPCOG00000027181
microcebus_murinus ENSMICG00000007783
otolemur_garnettii ENSOGAG00000001197
mus_pahari MGP_PahariEiJ_G0017973
castor_canadensis ENSCCNG00000005512
aotus_nancymaae ENSANAG00000027744
callithrix_jacchus ENSCJAG00000014342
pan_troglodytes ENSPTRG00000008987
nomascus_leucogenys ENSNLEG00000005933
theropithecus_gelada ENSTGEG00000013911
piliocolobus_tephrosceles ENSPTEG00000003884
prolemur_simus ENSPSMG00000016749
felis_catus ENSFCAG00000015381
canis_lupus_familiaris ENSCAFG00000018418
dasypus_novemcinctus ENSDNOG00000010220
loxodonta_africana ENSLAFG00000005280
procavia_capensis ENSPCAG00000014632
choloepus_hoffmanni ENSCHOG00000000949
equus_asinus_asinus ENSEASG00005010901
equus_caballus ENSECAG00000007915
erinaceus_europaeus ENSEEUG00000005852
myotis_lucifugus ENSMLUG00000007115
pteropus_vampyrus ENSPVAG00000011388
ursus_americanus ENSUAMG00000002279
ursus_maritimus ENSUMAG00000015318
ailuropoda_melanoleuca ENSAMEG00000005643
canis_lupus_dingo ENSCAFG00020016379
vulpes_vulpes ENSVVUG00000020629
mustela_putorius_furo ENSMPUG00000014711
neovison_vison ENSNVIG00000019290
panthera_pardus ENSPPRG00000006776
panthera_tigris_altaica ENSPTIG00000006273
bos_taurus ENSBTAG00000020992
bos_mutus ENSBMUG00000010162
bison_bison_bison ENSBBBG00000016033
capra_hircus ENSCHIG00000025504
ovis_aries ENSOARG00000010933
sus_scrofa ENSSSCG00000017734
tursiops_truncatus ENSTTRG00000011323
vicugna_pacos ENSVPAG00000002517
notamacropus_eugenii ENSMEUG00000012992
phascolarctos_cinereus ENSPCIG00000030090
sarcophilus_harrisii ENSSHAG00000018563
monodelphis_domestica ENSMODG00000019180
ornithorhynchus_anatinus ENSOANG00000009544
latimeria_chalumnae ENSLACG00000016395
gasterosteus_aculeatus ENSGACG00000019407
mola_mola ENSMMOG00000008736
xiphophorus_couchianus ENSXCOG00000013269
xiphophorus_maculatus ENSXMAG00000006787
gambusia_affinis ENSGAFG00000009853
poecilia_mexicana ENSPMEG00000012594
poecilia_reticulata ENSPREG00000015762
